time_s,time_us,current,voltage,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601802859,640000,0.00048828125,7.328000068664551,178,12,0,2020-10-04T12:14:19,1601676805.134181,2020-10-03T01:13:25
1601802867,308000,0.0008544921875,7.251999855041504,223,12,0,2020-10-04T12:14:27,1601676814.590308,2020-10-03T01:13:34
1601802875,993000,0.000823974609375,7.228000164031982,10,12,0,2020-10-04T12:14:35,1601676823.2224128,2020-10-03T01:13:43
1601802885,632000,0.00048828125,7.315999984741211,56,12,0,2020-10-04T12:14:45,1601676833.052012,2020-10-03T01:13:53
1601802894,263000,0.000885009765625,7.196000099182129,100,12,0,2020-10-04T12:14:54,1601676841.2939289,2020-10-03T01:14:01
1601802904,815000,0.000518798828125,7.291999816894531,147,12,0,2020-10-04T12:15:04,1601676850.702292,2020-10-03T01:14:10
1601802912,523000,0.000579833984375,7.184000015258789,190,12,0,2020-10-04T12:15:12,1601676859.377544,2020-10-03T01:14:19
1601802922,115000,0.0006103515625,7.179999828338623,232,12,0,2020-10-04T12:15:22,1601676868.563288,2020-10-03T01:14:28
1601802929,792000,0.00048828125,7.191999912261963,15,12,0,2020-10-04T12:15:29,1601676876.3456888,2020-10-03T01:14:36
1601802937,469000,0.00048828125,7.24399995803833,59,12,0,2020-10-04T12:15:37,1601676885.070304,2020-10-03T01:14:45
1601802948,34000,0.00048828125,7.239999771118164,104,12,0,2020-10-04T12:15:48,1601676893.1700199,2020-10-03T01:14:53
1601802954,755000,0.0008544921875,7.127999782562256,147,12,0,2020-10-04T12:15:54,1601676901.6297128,2020-10-03T01:15:01
1601802964,357000,0.0008544921875,7.119999885559082,193,12,0,2020-10-04T12:16:04,1601676910.0334358,2020-10-03T01:15:10
1601802971,82000,0.000823974609375,7.099999904632568,225,12,0,2020-10-04T12:16:11,1601676917.798605,2020-10-03T01:15:17
1601802976,739000,0.000518798828125,7.171999931335449,254,12,0,2020-10-04T12:16:16,1601676926.072676,2020-10-03T01:15:26
1601802986,351000,0.000885009765625,7.064000129699707,31,12,0,2020-10-04T12:16:26,1601676932.9334118,2020-10-03T01:15:32
1601802992,121000,0.000885009765625,7.131999969482422,70,12,0,2020-10-04T12:16:32,1601676939.567297,2020-10-03T01:15:39
1601802998,860000,0.000823974609375,7.035999774932861,103,12,0,2020-10-04T12:16:38,1601676947.2493758,2020-10-03T01:15:47
1601803006,981000,0.0008544921875,7.119999885559082,134,12,0,2020-10-04T12:16:46,1601676954.5274,2020-10-03T01:15:54
1601803021,420000,0.00048828125,7.131999969482422,195,12,0,2020-10-04T12:17:01,1601676969.133836,2020-10-03T01:16:09
1601803028,158000,0.00054931640625,7.035999774932861,219,12,0,2020-10-04T12:17:08,1601676976.779196,2020-10-03T01:16:16
1601802979,966000,0.00048828125,7.0920000076293945,238,12,0,2020-10-04T12:16:19,1601676991.379545,2020-10-03T01:16:31
1601802984,781000,0.0008544921875,6.980000019073486,18,12,0,2020-10-04T12:16:24,1601676996.783788,2020-10-03T01:16:36
1601802994,412000,0.000457763671875,7.056000232696533,62,12,0,2020-10-04T12:16:34,1601677005.880157,2020-10-03T01:16:45
1601802999,230000,0.000762939453125,6.952000141143799,102,12,0,2020-10-04T12:16:39,1601677011.9131489,2020-10-03T01:16:51
1601803008,275000,0.000823974609375,6.955999851226807,141,12,0,2020-10-04T12:16:48,1601677019.736564,2020-10-03T01:16:59
1601803014,57000,0.000762939453125,6.932000160217285,177,12,0,2020-10-04T12:16:54,1601677025.7763,2020-10-03T01:17:05
1601803021,769000,0.000823974609375,6.920000076293945,216,12,0,2020-10-04T12:17:01,1601677033.5973608,2020-10-03T01:17:13
1601803028,521000,0.0008544921875,6.9120001792907715,254,12,0,2020-10-04T12:17:08,1601677040.1314569,2020-10-03T01:17:20
1601802975,570000,0.00048828125,6.995999813079834,38,12,0,2020-10-04T12:16:15,1601677048.873281,2020-10-03T01:17:28
1601802980,395000,0.000457763671875,6.995999813079834,75,12,0,2020-10-04T12:16:20,1601677054.170976,2020-10-03T01:17:34
1601802990,43000,0.00048828125,6.980000019073486,117,12,0,2020-10-04T12:16:30,1601677063.646853,2020-10-03T01:17:43
1601802994,869000,0.00054931640625,6.868000030517578,155,12,0,2020-10-04T12:16:34,1601677068.823304,2020-10-03T01:17:48
1601803002,902000,0.00054931640625,6.8520002365112305,196,12,0,2020-10-04T12:16:42,1601677076.68992,2020-10-03T01:17:56
1601803010,631000,0.000579833984375,6.823999881744385,238,12,0,2020-10-04T12:16:50,1601677084.5014648,2020-10-03T01:18:04
1601803017,395000,0.000579833984375,6.808000087738037,21,12,0,2020-10-04T12:16:57,1601677090.698212,2020-10-03T01:18:10
1601803022,229000,0.0008544921875,6.788000106811523,54,12,0,2020-10-04T12:17:02,1601677096.5998318,2020-10-03T01:18:16
1601803029,968000,0.000457763671875,6.888000011444092,92,12,0,2020-10-04T12:17:09,1601677103.334801,2020-10-03T01:18:23
1601803035,60000,0.000457763671875,6.763999938964844,127,12,0,2020-10-04T12:17:15,1601677109.293597,2020-10-03T01:18:29
