time_s,time_us,accel[0],accel[1],accel[2],compass[0],compass[1],compass[2],quaternion[0],quaternion[1],quaternion[2],quaternion[3],seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601802226,651000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,51,11,0,2020-10-04T12:03:46,1601676172.669328,2020-10-03T01:02:52
1601802234,861000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,95,11,0,2020-10-04T12:03:54,1601676180.746973,2020-10-03T01:03:00
1601802242,613000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,138,11,0,2020-10-04T12:04:02,1601676188.744153,2020-10-03T01:03:08
1601802252,198000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,185,11,0,2020-10-04T12:04:12,1601676198.401216,2020-10-03T01:03:18
1601802280,925000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,229,11,0,2020-10-04T12:04:40,1601676207.652205,2020-10-03T01:03:27
1601802270,660000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,17,11,0,2020-10-04T12:04:30,1601676216.77144,2020-10-03T01:03:36
1601802277,853000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,56,11,0,2020-10-04T12:04:37,1601676224.218792,2020-10-03T01:03:44
1601802288,640000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,101,11,0,2020-10-04T12:04:48,1601676234.5482929,2020-10-03T01:03:54
1601802296,321000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,146,11,0,2020-10-04T12:04:56,1601676242.163172,2020-10-03T01:04:02
1601802306,353000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,192,11,0,2020-10-04T12:05:06,1601676251.316577,2020-10-03T01:04:11
1601802308,658000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,235,11,0,2020-10-04T12:05:08,1601676259.3396208,2020-10-03T01:04:19
1601802323,836000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,24,11,0,2020-10-04T12:05:23,1601676268.579109,2020-10-03T01:04:28
1601802331,713000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,71,11,0,2020-10-04T12:05:31,1601676277.435561,2020-10-03T01:04:37
1601802339,840000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,119,11,0,2020-10-04T12:05:39,1601676287.0745409,2020-10-03T01:04:47
1601802362,757000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,160,11,0,2020-10-04T12:06:02,1601676294.4144049,2020-10-03T01:04:54
1601802356,890000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,206,11,0,2020-10-04T12:05:56,1601676303.314244,2020-10-03T01:05:03
1601802366,330000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,251,11,0,2020-10-04T12:06:06,1601676312.4414809,2020-10-03T01:05:12
1601802376,131000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,40,11,0,2020-10-04T12:06:16,1601676321.813905,2020-10-03T01:05:21
1601802385,429000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,87,11,0,2020-10-04T12:06:25,1601676330.385577,2020-10-03T01:05:30
1601802391,72000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,133,11,0,2020-10-04T12:06:31,1601676339.6184208,2020-10-03T01:05:39
1601802395,788000,0.0,0.0,0.0,281.1221618652344,61.367618560791016,46.17182922363281,1.0,0.0,0.0,0.0,177,11,0,2020-10-04T12:06:35,1601676347.37994,2020-10-03T01:05:47
1601802410,923000,0.0,0.0,0.0,-81.23904418945312,304.5002746582031,-203.3898162841797,1.0,0.0,0.0,0.0,224,11,0,2020-10-04T12:06:50,1601676357.477385,2020-10-03T01:05:57
1601802434,746000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,13,11,0,2020-10-04T12:07:14,1601676365.336861,2020-10-03T01:06:05
1601802428,869000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,57,11,0,2020-10-04T12:07:08,1601676375.1700208,2020-10-03T01:06:15
1601802436,612000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,97,11,0,2020-10-04T12:07:16,1601676382.860404,2020-10-03T01:06:22
1601802444,3000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,143,11,0,2020-10-04T12:07:24,1601676392.6724238,2020-10-03T01:06:32
1601802456,139000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,188,11,0,2020-10-04T12:07:36,1601676401.373709,2020-10-03T01:06:41
1601802464,156000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,232,11,0,2020-10-04T12:07:44,1601676410.240684,2020-10-03T01:06:50
1601802471,470000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,17,11,0,2020-10-04T12:07:51,1601676418.057344,2020-10-03T01:06:58
1601802479,262000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,63,11,0,2020-10-04T12:07:59,1601676427.819509,2020-10-03T01:07:07
1601802491,511000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,110,11,0,2020-10-04T12:08:11,1601676436.546953,2020-10-03T01:07:16
1601802497,35000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,156,11,0,2020-10-04T12:08:17,1601676445.610424,2020-10-03T01:07:25
1601802509,275000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,201,11,0,2020-10-04T12:08:29,1601676454.246641,2020-10-03T01:07:34
1601802516,511000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,243,11,0,2020-10-04T12:08:36,1601676462.6181529,2020-10-03T01:07:42
1601802521,789000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,34,11,0,2020-10-04T12:08:41,1601676472.6882439,2020-10-03T01:07:52
1601802534,756000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,78,11,0,2020-10-04T12:08:54,1601676480.681717,2020-10-03T01:08:00
1601802544,773000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,126,11,0,2020-10-04T12:09:04,1601676490.513957,2020-10-03T01:08:10
1601802547,571000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,169,11,0,2020-10-04T12:09:07,1601676498.825405,2020-10-03T01:08:18
1601802560,382000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,216,11,0,2020-10-04T12:09:20,1601676507.084228,2020-10-03T01:08:27
1601802569,610000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,6,11,0,2020-10-04T12:09:29,1601676516.5411448,2020-10-03T01:08:36
1601802580,385000,0.0,0.0,0.0,-16.94915199279785,512.5657348632812,-116.3062515258789,1.0,0.0,0.0,0.0,53,11,0,2020-10-04T12:09:40,1601676526.2719169,2020-10-03T01:08:46
