time_s,time_us,red_sensor_raw,co_conc,ox_sensor_raw,no2_conc,nh3_sensor_raw,nh3_conc,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601802692,472500,1.5025131702423096,1.916354775428772,138.90264892578125,19.84659767150879,55.6904411315918,0.00039815768832340837,118,13,0,2020-10-04T12:11:32,1601676640.244025,2020-10-03T01:10:40
1601802702,537500,1.5073180198669434,1.9087318181991577,155.044189453125,22.091907501220703,55.6904411315918,0.00039815768832340837,163,13,0,2020-10-04T12:11:42,1601676650.240617,2020-10-03T01:10:50
1601802710,537500,1.4993208646774292,1.921449899673462,149.26512145996094,21.288738250732422,59.989013671875,0.00034711623447947204,207,13,0,2020-10-04T12:11:50,1601676658.0719929,2020-10-03T01:10:58
1601802720,537500,1.5105323791503906,1.9036624431610107,155.044189453125,22.091907501220703,59.989013671875,0.00034711623447947204,253,13,0,2020-10-04T12:12:00,1601676667.6514719,2020-10-03T01:11:07
1601802728,535500,1.5137555599212646,1.8986035585403442,175.3965606689453,24.91465950012207,55.6904411315918,0.00039815768832340837,41,13,0,2020-10-04T12:12:08,1601676675.977128,2020-10-03T01:11:15
1601802738,535500,1.4787813425064087,1.9548242092132568,161.28558349609375,22.958486557006836,59.989013671875,0.00034711623447947204,88,13,0,2020-10-04T12:12:18,1601676685.534993,2020-10-03T01:11:25
1601802745,535500,1.5153703689575195,1.8960782289505005,183.41416931152344,26.024343490600586,65.00401306152344,0.00029932238976471126,133,13,0,2020-10-04T12:12:25,1601676693.172864,2020-10-03T01:11:33
1601802755,535500,1.4772162437438965,1.957410216331482,183.41416931152344,26.024343490600586,59.989013671875,0.00034711623447947204,179,13,0,2020-10-04T12:12:35,1601676702.6722488,2020-10-03T01:11:42
1601802763,688500,1.4977279901504517,1.9240013360977173,201.85464477539062,28.572078704833984,59.989013671875,0.00034711623447947204,222,13,0,2020-10-04T12:12:43,1601676710.54286,2020-10-03T01:11:50
1601802772,688500,1.504112720489502,1.9138109683990479,161.28558349609375,22.958486557006836,70.93084716796875,0.0002548116317484528,11,13,0,2020-10-04T12:12:52,1601676719.5022318,2020-10-03T01:11:59
1601802780,688500,1.46477210521698,1.9781920909881592,161.28558349609375,22.958486557006836,78.04303741455078,0.00021362373081501573,58,13,0,2020-10-04T12:13:00,1601676728.489949,2020-10-03T01:12:08
1601802790,759500,1.4030424356460571,2.087432622909546,134.23953247070312,19.19676399230957,70.93084716796875,0.0002548116317484528,100,13,0,2020-10-04T12:13:10,1601676737.147089,2020-10-03T01:12:17
1601802797,759500,1.485062599182129,1.9445077180862427,138.90264892578125,19.84659767150879,70.93084716796875,0.0002548116317484528,142,13,0,2020-10-04T12:13:17,1601676745.893329,2020-10-03T01:12:25
1601802808,759500,1.5009158849716187,1.9189010858535767,155.044189453125,22.091907501220703,59.989013671875,0.00034711623447947204,187,13,0,2020-10-04T12:13:28,1601676755.645488,2020-10-03T01:12:35
1601802816,759500,1.526737093925476,1.8784716129302979,168.04708862304688,23.896333694458008,70.93084716796875,0.0002548116317484528,230,13,0,2020-10-04T12:13:36,1601676763.683481,2020-10-03T01:12:43
1601802826,824500,1.526737093925476,1.8784716129302979,183.41416931152344,26.024343490600586,70.93084716796875,0.0002548116317484528,22,13,0,2020-10-04T12:13:46,1601676773.607781,2020-10-03T01:12:53
1601802833,824500,1.5025131702423096,1.916354775428772,183.41416931152344,26.024343490600586,86.73571014404297,0.00017580302665010095,63,13,0,2020-10-04T12:13:53,1601676781.238997,2020-10-03T01:13:01
1601802843,824500,1.5057142972946167,1.911270022392273,192.19534301757812,27.238313674926758,78.04303741455078,0.00021362373081501573,106,13,0,2020-10-04T12:14:03,1601676790.647565,2020-10-03T01:13:10
1601802851,898500,1.526737093925476,1.8784716129302979,212.53073120117188,30.044384002685547,70.93084716796875,0.0002548116317484528,148,13,0,2020-10-04T12:14:11,1601676798.900588,2020-10-03T01:13:18
1601802860,898500,1.156623363494873,2.6566002368927,201.85464477539062,28.572078704833984,70.93084716796875,0.0002548116317484528,190,13,0,2020-10-04T12:14:20,1601676808.197732,2020-10-03T01:13:28
1601802868,898500,1.3769763708114624,2.136878252029419,201.85464477539062,28.572078704833984,65.00401306152344,0.00029932238976471126,234,13,0,2020-10-04T12:14:28,1601676816.6528878,2020-10-03T01:13:36
1601802878,898500,1.4001158475875854,2.092880964279175,224.3930206298828,31.678102493286133,86.73571014404297,0.00017580302665010095,23,13,0,2020-10-04T12:14:38,1601676826.589741,2020-10-03T01:13:46
1601802886,973500,1.3557143211364746,2.1787970066070557,237.65089416503906,33.501468658447266,65.00401306152344,0.00029932238976471126,66,13,0,2020-10-04T12:14:46,1601676834.26282,2020-10-03T01:13:54
1601802896,973500,1.3501132726669312,2.190087080001831,237.65089416503906,33.501468658447266,78.04303741455078,0.00021362373081501573,114,13,0,2020-10-04T12:14:56,1601676843.902456,2020-10-03T01:14:03
1601802904,973500,1.3459312915802002,2.1985855102539062,252.5659942626953,35.54970932006836,70.93084716796875,0.0002548116317484528,155,13,0,2020-10-04T12:15:04,1601676851.8895679,2020-10-03T01:14:11
1601802914,49500,1.367003083229065,2.156358480453491,269.4697570800781,37.86738967895508,78.04303741455078,0.00021362373081501573,198,13,0,2020-10-04T12:15:14,1601676860.82228,2020-10-03T01:14:20
1601802922,49500,1.3641698360443115,2.1619508266448975,252.5659942626953,35.54970932006836,70.93084716796875,0.0002548116317484528,241,13,0,2020-10-04T12:15:22,1601676869.4680839,2020-10-03T01:14:29
1601802932,49500,1.3459312915802002,2.1985855102539062,288.7883605957031,40.511714935302734,70.93084716796875,0.0002548116317484528,27,13,0,2020-10-04T12:15:32,1601676878.764277,2020-10-03T01:14:38
1601802939,49500,1.367003083229065,2.156358480453491,337.0848693847656,47.10373306274414,97.60154724121094,0.00014139983977656811,70,13,0,2020-10-04T12:15:39,1601676887.1334329,2020-10-03T01:14:47
1601802949,117500,1.3557143211364746,2.1787970066070557,337.0848693847656,47.10373306274414,86.73571014404297,0.00017580302665010095,117,13,0,2020-10-04T12:15:49,1601676896.659601,2020-10-03T01:14:56
1601802957,117500,1.3279929161071777,2.235722541809082,367.81903076171875,51.28609085083008,97.60154724121094,0.00014139983977656811,161,13,0,2020-10-04T12:15:57,1601676904.2225208,2020-10-03T01:15:04
1601802966,117500,1.3473234176635742,2.1957497596740723,367.81903076171875,51.28609085083008,97.60154724121094,0.00014139983977656811,206,13,0,2020-10-04T12:16:06,1601676913.4619088,2020-10-03T01:15:13
1601802971,117500,1.3376151323318481,2.215662717819214,367.81903076171875,51.28609085083008,97.60154724121094,0.00014139983977656811,236,13,0,2020-10-04T12:16:11,1601676920.8136768,2020-10-03T01:15:20
1601802978,133500,1.30096435546875,2.2938578128814697,367.81903076171875,51.28609085083008,86.73571014404297,0.00017580302665010095,6,13,0,2020-10-04T12:16:18,1601676926.78276,2020-10-03T01:15:26
1601802986,133500,1.2969682216644287,2.3026845455169678,367.81903076171875,51.28609085083008,78.04303741455078,0.00021362373081501573,40,13,0,2020-10-04T12:16:26,1601676934.301069,2020-10-03T01:15:34
1601803001,133500,1.2837551832199097,2.3323094844818115,311.0790710449219,43.557369232177734,97.60154724121094,0.00014139983977656811,113,13,0,2020-10-04T12:16:41,1601676949.5660849,2020-10-03T01:15:49
1601803008,727500,1.2863847017288208,2.326359272003174,311.0790710449219,43.557369232177734,97.60154724121094,0.00014139983977656811,144,13,0,2020-10-04T12:16:48,1601676956.104004,2020-10-03T01:15:56
1601802971,302500,1.3184552192687988,2.2559311389923096,367.81903076171875,51.28609085083008,111.5719223022461,0.00011047194857383147,231,13,0,2020-10-04T12:16:11,1601676985.1007,2020-10-03T01:16:25
1601802979,302500,1.2824428081512451,2.335289478302002,367.81903076171875,51.28609085083008,130.1990966796875,8.308689575642347e-05,247,13,0,2020-10-04T12:16:19,1601676991.760468,2020-10-03T01:16:31
1601802986,302500,1.2956395149230957,2.3056328296661377,367.81903076171875,51.28609085083008,86.73571014404297,0.00017580302665010095,31,13,0,2020-10-04T12:16:26,1601676999.182672,2020-10-03T01:16:39
1601802994,302500,1.2590967416763306,2.389469623565674,404.70001220703125,56.29340362548828,111.5719223022461,0.00011047194857383147,70,13,0,2020-10-04T12:16:34,1601677006.8150558,2020-10-03T01:16:46
1601803000,899000,1.2655298709869385,2.3743157386779785,404.70001220703125,56.29340362548828,97.60154724121094,0.00014139983977656811,112,13,0,2020-10-04T12:16:40,1601677014.631629,2020-10-03T01:16:54
1601803008,898500,1.2629518508911133,2.3803677558898926,404.70001220703125,56.29340362548828,111.5719223022461,0.00011047194857383147,152,13,0,2020-10-04T12:16:48,1601677021.7278569,2020-10-03T01:17:01
1601803016,898500,1.2375153303146362,2.441603422164917,449.7767333984375,62.39799880981445,97.60154724121094,0.00014139983977656811,190,13,0,2020-10-04T12:16:56,1601677029.3519928,2020-10-03T01:17:09
1601803023,898500,1.1636089086532593,2.636705160140991,367.81903076171875,51.28609085083008,86.73571014404297,0.00017580302665010095,226,13,0,2020-10-04T12:17:03,1601677035.233245,2020-10-03T01:17:15
1601803028,898500,1.1777284145355225,2.5973012447357178,404.70001220703125,56.29340362548828,97.60154724121094,0.00014139983977656811,7,13,0,2020-10-04T12:17:08,1601677042.547329,2020-10-03T01:17:22
1601802974,483500,1.2463475465774536,2.4200222492218018,367.81903076171875,51.28609085083008,111.5719223022461,0.00011047194857383147,47,13,0,2020-10-04T12:16:14,1601677049.250977,2020-10-03T01:17:29
1601802981,483500,1.2759058475494385,2.3502354621887207,337.0848693847656,47.10373306274414,111.5719223022461,0.00011047194857383147,86,13,0,2020-10-04T12:16:21,1601677056.27804,2020-10-03T01:17:36
1601802989,483500,1.269408941268921,2.3652615547180176,367.81903076171875,51.28609085083008,97.60154724121094,0.00014139983977656811,123,13,0,2020-10-04T12:16:29,1601677063.692772,2020-10-03T01:17:43
1601802997,483500,1.3076578378677368,2.2792091369628906,404.70001220703125,56.29340362548828,97.60154724121094,0.00014139983977656811,167,13,0,2020-10-04T12:16:37,1601677071.890965,2020-10-03T01:17:51
1601803005,82500,1.2527027130126953,2.404705047607422,449.7767333984375,62.39799880981445,130.1990966796875,8.308689575642347e-05,209,13,0,2020-10-04T12:16:45,1601677079.5563529,2020-10-03T01:17:59
1601803012,82500,1.2759058475494385,2.3502354621887207,578.5674438476562,79.75981903076172,111.5719223022461,0.00011047194857383147,250,13,0,2020-10-04T12:16:52,1601677086.3578289,2020-10-03T01:18:06
1601803017,82500,1.2681143283843994,2.368276357650757,578.5674438476562,79.75981903076172,97.60154724121094,0.00014139983977656811,29,13,0,2020-10-04T12:16:57,1601677092.025092,2020-10-03T01:18:12
1601803024,82500,1.2400312423706055,2.435420513153076,578.5674438476562,79.75981903076172,97.60154724121094,0.00014139983977656811,67,13,0,2020-10-04T12:17:04,1601677099.255921,2020-10-03T01:18:19
1601803029,82500,1.2237865924835205,2.4758448600769043,578.5674438476562,79.75981903076172,111.5719223022461,0.00011047194857383147,100,13,0,2020-10-04T12:17:09,1601677104.3621318,2020-10-03T01:18:24
1601803036,681500,1.157784342765808,2.6532750129699707,506.1226806640625,70.00733184814453,130.1990966796875,8.308689575642347e-05,137,13,0,2020-10-04T12:17:16,1601677111.822068,2020-10-03T01:18:31
1601803041,681500,1.148534893989563,2.67997670173645,506.1226806640625,70.00733184814453,130.1990966796875,8.308689575642347e-05,169,13,0,2020-10-04T12:17:21,1601677118.355337,2020-10-03T01:18:38
1601803048,681500,1.1777284145355225,2.5973012447357178,675.1604614257812,92.71605682373047,86.73571014404297,0.00017580302665010095,207,13,0,2020-10-04T12:17:28,1601677124.7287838,2020-10-03T01:18:44
1601803055,681500,1.1741799116134644,2.6071040630340576,578.5674438476562,79.75981903076172,97.60154724121094,0.00014139983977656811,242,13,0,2020-10-04T12:17:35,1601677130.3854449,2020-10-03T01:18:50
1601803063,283500,1.1146018505096436,2.782214641571045,810.3906860351562,110.77793884277344,111.5719223022461,0.00011047194857383147,26,13,0,2020-10-04T12:17:43,1601677138.182797,2020-10-03T01:18:58
1601803068,283500,1.1068507432937622,2.806558609008789,675.1604614257812,92.71605682373047,111.5719223022461,0.00011047194857383147,59,13,0,2020-10-04T12:17:48,1601677143.3074799,2020-10-03T01:19:03
1601803073,283500,1.1405119895935059,2.7035322189331055,810.3906860351562,110.77793884277344,111.5719223022461,0.00011047194857383147,96,13,0,2020-10-04T12:17:53,1601677150.3418489,2020-10-03T01:19:10
1601803080,283500,1.1348209381103516,2.720468521118164,675.1604614257812,92.71605682373047,130.1990966796875,8.308689575642347e-05,132,13,0,2020-10-04T12:18:00,1601677156.206368,2020-10-03T01:19:16
1601803087,283500,1.1543055772781372,2.6632611751556396,810.3906860351562,110.77793884277344,156.27711486816406,5.932524072704837e-05,169,13,0,2020-10-04T12:18:07,1601677162.5391998,2020-10-03T01:19:22
1601803092,283500,1.1812894344329834,2.5875306129455566,810.3906860351562,110.77793884277344,130.1990966796875,8.308689575642347e-05,204,13,0,2020-10-04T12:18:12,1601677168.233893,2020-10-03T01:19:28
1601803099,889500,1.1589463949203491,2.649954319000244,1013.2360229492188,137.7322235107422,111.5719223022461,0.00011047194857383147,241,13,0,2020-10-04T12:18:19,1601677175.717968,2020-10-03T01:19:35
1601803104,889500,1.2114627361297607,2.507326602935791,1351.3116455078125,182.36578369140625,97.60154724121094,0.00014139983977656811,19,13,0,2020-10-04T12:18:24,1601677180.6482,2020-10-03T01:19:40
1601803111,889500,1.162441372871399,2.6400115489959717,1013.2360229492188,137.7322235107422,130.1990966796875,8.308689575642347e-05,56,13,0,2020-10-04T12:18:31,1601677187.852344,2020-10-03T01:19:47
1601803116,889500,1.19686758518219,2.5455543994903564,1013.2360229492188,137.7322235107422,156.27711486816406,5.932524072704837e-05,87,13,0,2020-10-04T12:18:36,1601677192.703353,2020-10-03T01:19:52
1601803123,493500,1.1992857456207275,2.5391485691070557,1351.3116455078125,182.36578369140625,111.5719223022461,0.00011047194857383147,122,13,0,2020-10-04T12:18:43,1601677199.613024,2020-10-03T01:19:59
1601803128,493500,1.193251371383667,2.5551886558532715,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,158,13,0,2020-10-04T12:18:48,1601677205.360849,2020-10-03T01:20:05
1601803135,493500,1.1992857456207275,2.5391485691070557,1013.2360229492188,137.7322235107422,130.1990966796875,8.308689575642347e-05,192,13,0,2020-10-04T12:18:55,1601677212.582973,2020-10-03T01:20:12
1601803140,493500,1.207794427871704,2.5168371200561523,1351.3116455078125,182.36578369140625,111.5719223022461,0.00011047194857383147,224,13,0,2020-10-04T12:19:00,1601677217.3525128,2020-10-03T01:20:17
1601803148,493500,1.1920487880706787,2.5584073066711426,1013.2360229492188,137.7322235107422,156.27711486816406,5.932524072704837e-05,7,13,0,2020-10-04T12:19:08,1601677225.130189,2020-10-03T01:20:25
1601803153,493500,1.1359564065933228,2.717074155807495,1013.2360229492188,137.7322235107422,130.1990966796875,8.308689575642347e-05,41,13,0,2020-10-04T12:19:13,1601677229.913148,2020-10-03T01:20:29
1601803160,96500,1.1944555044174194,2.551973342895508,1013.2360229492188,137.7322235107422,130.1990966796875,8.308689575642347e-05,79,13,0,2020-10-04T12:19:20,1601677237.6804519,2020-10-03T01:20:37
1601803165,96500,1.193251371383667,2.5551886558532715,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,112,13,0,2020-10-04T12:19:25,1601677242.339733,2020-10-03T01:20:42
1601803173,96500,1.157784342765808,2.6532750129699707,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,151,13,0,2020-10-04T12:19:33,1601677250.127768,2020-10-03T01:20:50
1601803178,96500,1.153148889541626,2.6665966510772705,1013.2360229492188,137.7322235107422,111.5719223022461,0.00011047194857383147,185,13,0,2020-10-04T12:19:38,1601677255.217485,2020-10-03T01:20:55
1601803185,702500,1.1439423561096191,2.6934151649475098,1013.2360229492188,137.7322235107422,111.5719223022461,0.00011047194857383147,224,13,0,2020-10-04T12:19:45,1601677262.822749,2020-10-03T01:21:02
1601803189,702500,1.193251371383667,2.5551886558532715,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,1,13,0,2020-10-04T12:19:49,1601677267.864585,2020-10-03T01:21:07
1601803197,702500,1.2325019836425781,2.454008102416992,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,40,13,0,2020-10-04T12:19:57,1601677275.225885,2020-10-03T01:21:15
1601803202,702500,1.1190589666366577,2.76838755607605,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,74,13,0,2020-10-04T12:20:02,1601677280.25528,2020-10-03T01:21:20
1601803210,702500,1.1123809814453125,2.7891507148742676,1013.2360229492188,137.7322235107422,195.39413452148438,3.928576552425511e-05,113,13,0,2020-10-04T12:20:10,1601677288.2261798,2020-10-03T01:21:28
1601803215,310500,1.0947939157485962,2.8451969623565674,1013.2360229492188,137.7322235107422,130.1990966796875,8.308689575642347e-05,146,13,0,2020-10-04T12:20:15,1601677293.246348,2020-10-03T01:21:33
1601803222,310500,1.3022996187210083,2.290922164916992,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,183,13,0,2020-10-04T12:20:22,1601677300.28438,2020-10-03T01:21:40
1601803228,310500,1.0616077184677124,2.9566590785980225,1013.2360229492188,137.7322235107422,130.1990966796875,8.308689575642347e-05,217,13,0,2020-10-04T12:20:28,1601677306.160869,2020-10-03T01:21:46
1601803235,310500,1.3899331092834473,2.112039566040039,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,0,13,0,2020-10-04T12:20:35,1601677313.859689,2020-10-03T01:21:53
1601803240,310500,1.044922113418579,3.0157153606414795,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,31,13,0,2020-10-04T12:20:40,1601677318.488829,2020-10-03T01:21:58
1601803247,918500,0.9907143712043762,3.223090410232544,1013.2360229492188,137.7322235107422,156.27711486816406,5.932524072704837e-05,72,13,0,2020-10-04T12:20:47,1601677326.230916,2020-10-03T01:22:06
1601803252,918500,1.012416958808899,3.137068033218384,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,106,13,0,2020-10-04T12:20:52,1601677331.250537,2020-10-03T01:22:11
1601803260,918500,1.218839406967163,2.488396644592285,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,145,13,0,2020-10-04T12:21:00,1601677339.798689,2020-10-03T01:22:19
1601803265,918500,0.9240261316299438,3.516042470932007,1013.2360229492188,137.7322235107422,111.5719223022461,0.00011047194857383147,175,13,0,2020-10-04T12:21:05,1601677344.8464758,2020-10-03T01:22:24
1601803273,918500,0.914127767086029,3.5636355876922607,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,216,13,0,2020-10-04T12:21:13,1601677352.024972,2020-10-03T01:22:32
1601803278,525500,0.9114475846290588,3.5767223834991455,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,252,13,0,2020-10-04T12:21:18,1601677357.355512,2020-10-03T01:22:37
1601803286,525500,0.9096652865409851,3.58547306060791,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,37,13,0,2020-10-04T12:21:26,1601677365.721968,2020-10-03T01:22:45
1601803290,525500,1.4267334938049316,2.04425048828125,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,70,13,0,2020-10-04T12:21:30,1601677370.2495959,2020-10-03T01:22:50
1601803298,525500,1.4601401090621948,1.9860292673110962,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,109,13,0,2020-10-04T12:21:38,1601677378.127812,2020-10-03T01:22:58
1601803303,525500,1.3971970081329346,2.0983407497406006,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,143,13,0,2020-10-04T12:21:43,1601677383.082764,2020-10-03T01:23:03
1601803311,132500,1.5382143259048462,1.860990285873413,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,182,13,0,2020-10-04T12:21:51,1601677391.04584,2020-10-03T01:23:11
1601803316,132500,1.5615066289901733,1.8263999223709106,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,215,13,0,2020-10-04T12:21:56,1601677395.859876,2020-10-03T01:23:15
1601803324,132500,0.9868230223655701,3.238964796066284,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,252,13,0,2020-10-04T12:22:04,1601677403.7237,2020-10-03T01:23:23
1601803329,132500,0.9441630244255066,3.422675609588623,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,30,13,0,2020-10-04T12:22:09,1601677408.573109,2020-10-03T01:23:28
1601803336,132500,1.5548051595687866,1.8362326622009277,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,67,13,0,2020-10-04T12:22:16,1601677415.6479568,2020-10-03T01:23:35
1601803340,739500,1.563188076019287,1.8239476680755615,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,102,13,0,2020-10-04T12:22:20,1601677420.738968,2020-10-03T01:23:40
1601803348,739500,0.9609848856925964,3.34804368019104,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,140,13,0,2020-10-04T12:22:28,1601677428.0154479,2020-10-03T01:23:48
1601803353,739500,0.9839154481887817,3.25091814994812,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,178,13,0,2020-10-04T12:22:33,1601677434.000413,2020-10-03T01:23:54
1601803361,739500,1.251428484916687,2.407762289047241,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,218,13,0,2020-10-04T12:22:41,1601677441.723933,2020-10-03T01:24:01
1601803366,739500,0.9771670699119568,3.2789700031280518,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,253,13,0,2020-10-04T12:22:46,1601677446.935956,2020-10-03T01:24:06
1601803124,723500,1.0154165029525757,3.1255035400390625,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,37,13,0,2020-10-04T12:18:44,1601677454.587868,2020-10-03T01:24:14
1601803129,723500,1.0094271898269653,3.1486716270446777,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,73,13,0,2020-10-04T12:18:49,1601677459.8880649,2020-10-03T01:24:19
1601803136,723500,1.7597917318344116,1.5731948614120483,2027.4627685546875,270.8447265625,156.27711486816406,5.932524072704837e-05,106,13,0,2020-10-04T12:18:56,1601677467.163076,2020-10-03T01:24:27
1601803143,723500,1.7057886123657227,1.6356141567230225,2027.4627685546875,270.8447265625,156.27711486816406,5.932524072704837e-05,147,13,0,2020-10-04T12:19:03,1601677474.12674,2020-10-03T01:24:34
1601803151,393500,1.0595059394836426,2.9639828205108643,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,180,13,0,2020-10-04T12:19:11,1601677480.767876,2020-10-03T01:24:40
1601803156,393500,1.5448230504989624,1.8510568141937256,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,218,13,0,2020-10-04T12:19:16,1601677487.466316,2020-10-03T01:24:47
1601803165,393500,1.2629518508911133,2.3803677558898926,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,0,13,0,2020-10-04T12:19:25,1601677495.911836,2020-10-03T01:24:55
1601803170,393500,1.2903412580490112,2.317457675933838,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,33,13,0,2020-10-04T12:19:30,1601677500.903164,2020-10-03T01:25:00
1601803177,393500,2.2743585109710693,1.142127275466919,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,75,13,0,2020-10-04T12:19:37,1601677508.262485,2020-10-03T01:25:08
1601803182,2500,2.410158634185791,1.0623598098754883,1013.2360229492188,137.7322235107422,156.27711486816406,5.932524072704837e-05,108,13,0,2020-10-04T12:19:42,1601677513.254977,2020-10-03T01:25:13
1601803190,2500,1.5716297626495361,1.811725378036499,1351.3116455078125,182.36578369140625,130.1990966796875,8.308689575642347e-05,150,13,0,2020-10-04T12:19:50,1601677521.0299768,2020-10-03T01:25:21
1601803195,2500,1.5801312923431396,1.7995647192001343,1013.2360229492188,137.7322235107422,156.27711486816406,5.932524072704837e-05,182,13,0,2020-10-04T12:19:55,1601677526.972301,2020-10-03T01:25:26
1601803203,2500,1.7229000329971313,1.6153596639633179,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,220,13,0,2020-10-04T12:20:03,1601677533.676005,2020-10-03T01:25:33
1601803209,612500,1.6217890977859497,1.7420440912246704,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,2,13,0,2020-10-04T12:20:09,1601677539.6567729,2020-10-03T01:25:39
1601803216,612500,1.6982569694519043,1.6446746587753296,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,34,13,0,2020-10-04T12:20:16,1601677547.6782038,2020-10-03T01:25:47
1601803221,612500,2.780952215194702,0.8885597586631775,1013.2360229492188,137.7322235107422,195.39413452148438,3.928576552425511e-05,67,13,0,2020-10-04T12:20:21,1601677552.5792608,2020-10-03T01:25:52
1601803227,612500,2.843216896057129,0.8643338084220886,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,103,13,0,2020-10-04T12:20:27,1601677559.514953,2020-10-03T01:25:59
1601803234,612500,2.9076638221740723,0.8404839038848877,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,140,13,0,2020-10-04T12:20:34,1601677566.025532,2020-10-03T01:26:06
1601802982,658500,2.8751604557037354,0.8523622155189514,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,180,13,0,2020-10-04T12:16:22,1601677573.3699439,2020-10-03T01:26:13
1601802996,658500,2.9076638221740723,0.8404839038848877,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,235,13,0,2020-10-04T12:16:36,1601677587.5395288,2020-10-03T01:26:27
1601803004,658500,2.758143424987793,0.8977423906326294,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,19,13,0,2020-10-04T12:16:44,1601677594.712764,2020-10-03T01:26:34
1601803009,658500,2.9532973766326904,0.8243023157119751,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,52,13,0,2020-10-04T12:16:49,1601677600.397801,2020-10-03T01:26:40
1601803017,265500,1.9054096937179565,1.424554705619812,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,92,13,0,2020-10-04T12:16:57,1601677608.107909,2020-10-03T01:26:48
1601803024,265500,2.0585169792175293,1.2935270071029663,2027.4627685546875,270.8447265625,195.39413452148438,3.928576552425511e-05,128,13,0,2020-10-04T12:17:04,1601677615.190688,2020-10-03T01:26:55
1601803031,265500,3.166182518005371,0.7556995749473572,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,165,13,0,2020-10-04T12:17:11,1601677622.034673,2020-10-03T01:27:02
1601803039,265500,3.3422422409057617,0.7063329219818115,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,205,13,0,2020-10-04T12:17:19,1601677629.77472,2020-10-03T01:27:09
1601803044,874500,3.631596803665161,0.6367849707603455,2027.4627685546875,270.8447265625,156.27711486816406,5.932524072704837e-05,242,13,0,2020-10-04T12:17:24,1601677636.989156,2020-10-03T01:27:16
1601803052,874500,3.782471179962158,0.6052345633506775,1351.3116455078125,182.36578369140625,156.27711486816406,5.932524072704837e-05,20,13,0,2020-10-04T12:17:32,1601677644.000968,2020-10-03T01:27:24
1601803057,874500,3.75148606300354,0.6114814877510071,1351.3116455078125,182.36578369140625,195.39413452148438,3.928576552425511e-05,59,13,0,2020-10-04T12:17:37,1601677650.566329,2020-10-03T01:27:30
