time_s,time_us,temperature,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601802559,276000,-8.4375,213,12,2,2020-10-04T12:09:19,1601676506.723441,2020-10-03T01:08:26
1601802568,798000,-8.3125,5,12,2,2020-10-04T12:09:28,1601676516.533272,2020-10-03T01:08:36
1601802577,621000,-8.4375,52,12,2,2020-10-04T12:09:37,1601676526.2639248,2020-10-03T01:08:46
1601802587,148000,-8.875,94,12,2,2020-10-04T12:09:47,1601676534.235656,2020-10-03T01:08:54
1601802596,676000,-9.4375,141,12,2,2020-10-04T12:09:56,1601676543.921269,2020-10-03T01:09:03
1601802605,465000,-9.875,184,12,2,2020-10-04T12:10:05,1601676551.601084,2020-10-03T01:09:11
1601802612,135000,-10.1875,229,12,2,2020-10-04T12:10:12,1601676560.229884,2020-10-03T01:09:20
1601802621,665000,-10.5,17,12,2,2020-10-04T12:10:21,1601676568.7282279,2020-10-03T01:09:28
1601802629,291000,-10.875,61,12,2,2020-10-04T12:10:29,1601676577.365017,2020-10-03T01:09:37
1601802639,977000,-11.375,107,12,2,2020-10-04T12:10:39,1601676586.690161,2020-10-03T01:09:46
1601802647,607000,-11.8125,154,12,2,2020-10-04T12:10:47,1601676595.834784,2020-10-03T01:09:55
1601802657,144000,-12.1875,197,12,2,2020-10-04T12:10:57,1601676604.5476239,2020-10-03T01:10:04
1601802666,864000,-12.5,244,12,2,2020-10-04T12:11:06,1601676614.6331599,2020-10-03T01:10:14
1601802676,404000,-12.875,29,12,2,2020-10-04T12:11:16,1601676621.688221,2020-10-03T01:10:21
1601802683,83000,-13.125,74,12,2,2020-10-04T12:11:23,1601676631.662396,2020-10-03T01:10:31
1601802692,623000,-13.1875,115,12,2,2020-10-04T12:11:32,1601676640.226328,2020-10-03T01:10:40
1601802701,385000,-13.5,158,12,2,2020-10-04T12:11:41,1601676648.8968,2020-10-03T01:10:48
1601802710,936000,-14.0625,203,12,2,2020-10-04T12:11:50,1601676658.0487518,2020-10-03T01:10:58
1601802718,578000,-14.4375,250,12,2,2020-10-04T12:11:58,1601676667.6336808,2020-10-03T01:11:07
1601802729,160000,-14.5,36,12,2,2020-10-04T12:12:09,1601676675.1478288,2020-10-03T01:11:15
1601802735,847000,-14.5,83,12,2,2020-10-04T12:12:15,1601676684.1734638,2020-10-03T01:11:24
1601802746,356000,-15.0625,128,12,2,2020-10-04T12:12:26,1601676693.140024,2020-10-03T01:11:33
1601802753,47000,-15.4375,173,12,2,2020-10-04T12:12:33,1601676701.31226,2020-10-03T01:11:41
1601802763,773000,-15.8125,217,12,2,2020-10-04T12:12:43,1601676709.5217478,2020-10-03T01:11:49
1601802771,418000,-16.125,8,12,2,2020-10-04T12:12:51,1601676719.4843888,2020-10-03T01:11:59
1601802780,979000,-16.75,52,12,2,2020-10-04T12:13:00,1601676727.9118118,2020-10-03T01:12:07
