time_s,time_us,deg,seq,srcSystem,srcComponent,time_gregorian
315964859,521000,28.65447235107422,28,13,0,1980-01-06T03:00:59
315964860,521000,28.46708106994629,33,13,0,1980-01-06T03:01:00
315964861,521000,28.65447235107422,37,13,0,1980-01-06T03:01:01
315964862,521000,28.46708106994629,42,13,0,1980-01-06T03:01:02
315964863,521000,28.65447235107422,47,13,0,1980-01-06T03:01:03
1601799984,529000,28.84189224243164,51,13,0,2020-10-04T11:26:24
1601799985,529000,28.46708106994629,56,13,0,2020-10-04T11:26:25
1601799986,529000,28.65447235107422,61,13,0,2020-10-04T11:26:26
1601799987,529000,28.46708106994629,65,13,0,2020-10-04T11:26:27
1601799988,529000,28.279659271240234,70,13,0,2020-10-04T11:26:28
1601799989,529000,28.84189224243164,75,13,0,2020-10-04T11:26:29
1601799990,529000,28.46708106994629,79,13,0,2020-10-04T11:26:30
1601799991,529000,28.46708106994629,84,13,0,2020-10-04T11:26:31
1601799992,529000,28.65447235107422,89,13,0,2020-10-04T11:26:32
1601799993,529000,28.65447235107422,93,13,0,2020-10-04T11:26:33
1601799994,529000,28.65447235107422,98,13,0,2020-10-04T11:26:34
1601799995,529000,28.65447235107422,103,13,0,2020-10-04T11:26:35
1601799996,529000,28.279659271240234,107,13,0,2020-10-04T11:26:36
1601799997,529000,28.84189224243164,112,13,0,2020-10-04T11:26:37
1601799998,529000,28.65447235107422,117,13,0,2020-10-04T11:26:38
1601799999,529000,28.84189224243164,121,13,0,2020-10-04T11:26:39
1601800000,529000,28.84189224243164,126,13,0,2020-10-04T11:26:40
1601800001,529000,28.279659271240234,131,13,0,2020-10-04T11:26:41
1601800002,529000,28.279659271240234,135,13,0,2020-10-04T11:26:42
1601800003,529000,28.65447235107422,140,13,0,2020-10-04T11:26:43
1601800004,529000,28.65447235107422,145,13,0,2020-10-04T11:26:44
1601800005,529000,28.84189224243164,149,13,0,2020-10-04T11:26:45
1601800006,529000,28.46708106994629,154,13,0,2020-10-04T11:26:46
1601800007,529000,28.46708106994629,159,13,0,2020-10-04T11:26:47
1601800008,529000,28.84189224243164,163,13,0,2020-10-04T11:26:48
1601800009,529000,28.65447235107422,168,13,0,2020-10-04T11:26:49
1601800010,529000,28.279659271240234,173,13,0,2020-10-04T11:26:50
1601800011,529000,28.279659271240234,177,13,0,2020-10-04T11:26:51
1601800012,529000,28.84189224243164,182,13,0,2020-10-04T11:26:52
1601800013,529000,28.65447235107422,187,13,0,2020-10-04T11:26:53
1601800014,529000,28.46708106994629,191,13,0,2020-10-04T11:26:54
1601800015,794000,28.65447235107422,196,13,0,2020-10-04T11:26:55
1601800016,794000,29.029314041137695,201,13,0,2020-10-04T11:26:56
1601800017,794000,28.65447235107422,205,13,0,2020-10-04T11:26:57
1601800018,794000,29.029314041137695,210,13,0,2020-10-04T11:26:58
1601800019,794000,28.65447235107422,215,13,0,2020-10-04T11:26:59
1601800020,794000,28.65447235107422,219,13,0,2020-10-04T11:27:00
1601800021,794000,29.216705322265625,224,13,0,2020-10-04T11:27:01
1601800022,794000,29.216705322265625,229,13,0,2020-10-04T11:27:02
1601800023,794000,29.029314041137695,233,13,0,2020-10-04T11:27:03
1601800024,794000,29.029314041137695,238,13,0,2020-10-04T11:27:04
1601800025,794000,28.84189224243164,243,13,0,2020-10-04T11:27:05
1601800026,794000,29.216705322265625,247,13,0,2020-10-04T11:27:06
1601800027,794000,29.216705322265625,252,13,0,2020-10-04T11:27:07
1601800028,794000,28.46708106994629,1,13,0,2020-10-04T11:27:08
1601800029,794000,29.029314041137695,5,13,0,2020-10-04T11:27:09
1601800030,794000,29.216705322265625,10,13,0,2020-10-04T11:27:10
1601800031,794000,29.029314041137695,15,13,0,2020-10-04T11:27:11
1601800032,794000,29.029314041137695,19,13,0,2020-10-04T11:27:12
1601800033,794000,28.84189224243164,24,13,0,2020-10-04T11:27:13
1601800034,794000,29.404125213623047,29,13,0,2020-10-04T11:27:14
1601800035,794000,29.029314041137695,33,13,0,2020-10-04T11:27:15
1601800036,794000,29.216705322265625,38,13,0,2020-10-04T11:27:16
1601800037,794000,29.029314041137695,43,13,0,2020-10-04T11:27:17
1601800038,794000,29.029314041137695,47,13,0,2020-10-04T11:27:18
1601800039,794000,29.029314041137695,52,13,0,2020-10-04T11:27:19
1601800040,794000,29.404125213623047,57,13,0,2020-10-04T11:27:20
1601800041,794000,29.216705322265625,61,13,0,2020-10-04T11:27:21
1601800042,794000,28.84189224243164,66,13,0,2020-10-04T11:27:22
1601800043,794000,29.029314041137695,71,13,0,2020-10-04T11:27:23
1601800044,794000,29.216705322265625,75,13,0,2020-10-04T11:27:24
1601800045,794000,29.216705322265625,80,13,0,2020-10-04T11:27:25
1601800046,875000,28.65447235107422,85,13,0,2020-10-04T11:27:26
1601800047,875000,28.84189224243164,89,13,0,2020-10-04T11:27:27
1601800048,875000,29.216705322265625,94,13,0,2020-10-04T11:27:28
1601800049,875000,29.216705322265625,99,13,0,2020-10-04T11:27:29
1601800050,875000,29.216705322265625,103,13,0,2020-10-04T11:27:30
1601800051,875000,29.029314041137695,108,13,0,2020-10-04T11:27:31
1601800052,875000,29.404125213623047,113,13,0,2020-10-04T11:27:32
1601800053,875000,29.216705322265625,117,13,0,2020-10-04T11:27:33
1601800054,875000,29.216705322265625,122,13,0,2020-10-04T11:27:34
1601800055,875000,29.404125213623047,127,13,0,2020-10-04T11:27:35
1601800056,875000,28.84189224243164,131,13,0,2020-10-04T11:27:36
1601800057,875000,29.404125213623047,136,13,0,2020-10-04T11:27:37
1601800058,875000,29.59151840209961,141,13,0,2020-10-04T11:27:38
1601800059,875000,29.216705322265625,145,13,0,2020-10-04T11:27:39
1601800060,875000,29.216705322265625,150,13,0,2020-10-04T11:27:40
1601800061,875000,29.404125213623047,155,13,0,2020-10-04T11:27:41
1601800062,875000,29.216705322265625,159,13,0,2020-10-04T11:27:42
1601800063,875000,29.216705322265625,164,13,0,2020-10-04T11:27:43
1601800064,875000,29.216705322265625,169,13,0,2020-10-04T11:27:44
1601800065,875000,29.029314041137695,173,13,0,2020-10-04T11:27:45
1601800066,875000,29.59151840209961,178,13,0,2020-10-04T11:27:46
1601800067,875000,29.216705322265625,183,13,0,2020-10-04T11:27:47
1601800068,875000,29.404125213623047,187,13,0,2020-10-04T11:27:48
1601800069,875000,29.404125213623047,192,13,0,2020-10-04T11:27:49
1601800070,875000,29.59151840209961,197,13,0,2020-10-04T11:27:50
1601800071,875000,29.59151840209961,201,13,0,2020-10-04T11:27:51
1601800072,875000,29.404125213623047,206,13,0,2020-10-04T11:27:52
1601800073,875000,29.216705322265625,211,13,0,2020-10-04T11:27:53
1601800074,875000,29.216705322265625,215,13,0,2020-10-04T11:27:54
1601800075,875000,29.404125213623047,220,13,0,2020-10-04T11:27:55
1601800076,875000,29.59151840209961,225,13,0,2020-10-04T11:27:56
1601800078,24000,29.216705322265625,229,13,0,2020-10-04T11:27:58
1601800079,24000,29.029314041137695,234,13,0,2020-10-04T11:27:59
1601800080,24000,29.404125213623047,239,13,0,2020-10-04T11:28:00
1601800081,24000,29.216705322265625,243,13,0,2020-10-04T11:28:01
1601800082,24000,29.029314041137695,248,13,0,2020-10-04T11:28:02
1601800083,24000,29.029314041137695,253,13,0,2020-10-04T11:28:03
1601800084,24000,29.404125213623047,1,13,0,2020-10-04T11:28:04
1601800085,24000,29.216705322265625,6,13,0,2020-10-04T11:28:05
1601800086,24000,29.59151840209961,11,13,0,2020-10-04T11:28:06
1601800087,24000,29.029314041137695,15,13,0,2020-10-04T11:28:07
1601800088,24000,29.216705322265625,20,13,0,2020-10-04T11:28:08
1601800089,24000,29.216705322265625,25,13,0,2020-10-04T11:28:09
1601800090,24000,29.404125213623047,29,13,0,2020-10-04T11:28:10
1601800091,24000,29.404125213623047,34,13,0,2020-10-04T11:28:11
1601800092,24000,29.029314041137695,39,13,0,2020-10-04T11:28:12
1601800093,24000,29.404125213623047,43,13,0,2020-10-04T11:28:13
1601800094,24000,29.216705322265625,48,13,0,2020-10-04T11:28:14
1601800095,24000,29.216705322265625,53,13,0,2020-10-04T11:28:15
1601800096,24000,29.029314041137695,57,13,0,2020-10-04T11:28:16
1601800097,24000,29.216705322265625,62,13,0,2020-10-04T11:28:17
1601800098,24000,29.216705322265625,67,13,0,2020-10-04T11:28:18
1601800099,24000,29.59151840209961,71,13,0,2020-10-04T11:28:19
1601800100,24000,29.216705322265625,76,13,0,2020-10-04T11:28:20
1601800101,24000,29.404125213623047,81,13,0,2020-10-04T11:28:21
1601800102,24000,29.029314041137695,85,13,0,2020-10-04T11:28:22
1601800103,24000,29.216705322265625,90,13,0,2020-10-04T11:28:23
1601800104,24000,29.216705322265625,95,13,0,2020-10-04T11:28:24
1601800105,24000,29.029314041137695,99,13,0,2020-10-04T11:28:25
1601800106,24000,29.404125213623047,104,13,0,2020-10-04T11:28:26
1601800107,24000,29.216705322265625,109,13,0,2020-10-04T11:28:27
1601800108,24000,29.59151840209961,113,13,0,2020-10-04T11:28:28
1601800109,312000,29.59151840209961,118,13,0,2020-10-04T11:28:29
1601800110,312000,29.216705322265625,123,13,0,2020-10-04T11:28:30
1601800111,312000,29.404125213623047,127,13,0,2020-10-04T11:28:31
1601800112,312000,29.77893829345703,132,13,0,2020-10-04T11:28:32
1601800113,312000,29.029314041137695,137,13,0,2020-10-04T11:28:33
1601800114,312000,29.216705322265625,141,13,0,2020-10-04T11:28:34
1601800115,312000,29.77893829345703,146,13,0,2020-10-04T11:28:35
1601800116,312000,29.59151840209961,151,13,0,2020-10-04T11:28:36
1601800117,312000,29.966360092163086,155,13,0,2020-10-04T11:28:37
1601800118,312000,29.59151840209961,160,13,0,2020-10-04T11:28:38
1601800119,312000,29.029314041137695,165,13,0,2020-10-04T11:28:39
1601800120,312000,29.216705322265625,169,13,0,2020-10-04T11:28:40
1601800121,312000,29.77893829345703,174,13,0,2020-10-04T11:28:41
1601800122,312000,29.77893829345703,179,13,0,2020-10-04T11:28:42
1601800123,312000,29.77893829345703,183,13,0,2020-10-04T11:28:43
1601800124,312000,29.59151840209961,188,13,0,2020-10-04T11:28:44
1601800125,312000,29.404125213623047,193,13,0,2020-10-04T11:28:45
1601800126,312000,29.59151840209961,197,13,0,2020-10-04T11:28:46
1601800127,312000,29.966360092163086,202,13,0,2020-10-04T11:28:47
1601800128,312000,29.216705322265625,207,13,0,2020-10-04T11:28:48
1601800129,312000,29.59151840209961,211,13,0,2020-10-04T11:28:49
1601800130,312000,29.77893829345703,216,13,0,2020-10-04T11:28:50
1601800131,312000,29.404125213623047,221,13,0,2020-10-04T11:28:51
1601800132,312000,29.59151840209961,225,13,0,2020-10-04T11:28:52
1601800133,312000,29.59151840209961,230,13,0,2020-10-04T11:28:53
1601800134,312000,29.216705322265625,235,13,0,2020-10-04T11:28:54
1601800135,312000,29.77893829345703,239,13,0,2020-10-04T11:28:55
1601800136,312000,29.59151840209961,244,13,0,2020-10-04T11:28:56
1601800137,312000,29.59151840209961,249,13,0,2020-10-04T11:28:57
1601800138,312000,29.59151840209961,253,13,0,2020-10-04T11:28:58
1601800139,312000,29.59151840209961,2,13,0,2020-10-04T11:28:59
1601800140,427000,29.59151840209961,7,13,0,2020-10-04T11:29:00
1601800141,427000,29.77893829345703,11,13,0,2020-10-04T11:29:01
1601800142,427000,29.59151840209961,16,13,0,2020-10-04T11:29:02
1601800143,427000,29.77893829345703,21,13,0,2020-10-04T11:29:03
1601800144,427000,29.59151840209961,25,13,0,2020-10-04T11:29:04
1601800145,427000,29.59151840209961,30,13,0,2020-10-04T11:29:05
1601800146,427000,29.77893829345703,35,13,0,2020-10-04T11:29:06
1601800147,427000,29.59151840209961,39,13,0,2020-10-04T11:29:07
1601800148,427000,29.77893829345703,44,13,0,2020-10-04T11:29:08
1601800149,427000,29.59151840209961,49,13,0,2020-10-04T11:29:09
1601800150,427000,29.966360092163086,53,13,0,2020-10-04T11:29:10
1601800151,427000,29.77893829345703,58,13,0,2020-10-04T11:29:11
1601800152,427000,29.77893829345703,63,13,0,2020-10-04T11:29:12
1601800153,427000,29.59151840209961,67,13,0,2020-10-04T11:29:13
1601800154,427000,29.77893829345703,72,13,0,2020-10-04T11:29:14
1601800155,427000,29.59151840209961,77,13,0,2020-10-04T11:29:15
1601800156,427000,29.59151840209961,81,13,0,2020-10-04T11:29:16
1601800157,427000,29.966360092163086,86,13,0,2020-10-04T11:29:17
1601800158,427000,29.966360092163086,91,13,0,2020-10-04T11:29:18
1601800159,427000,29.966360092163086,95,13,0,2020-10-04T11:29:19
1601800160,427000,29.59151840209961,100,13,0,2020-10-04T11:29:20
1601800161,427000,29.404125213623047,105,13,0,2020-10-04T11:29:21
1601800162,427000,29.77893829345703,109,13,0,2020-10-04T11:29:22
1601800163,427000,29.966360092163086,114,13,0,2020-10-04T11:29:23
1601800164,427000,29.404125213623047,119,13,0,2020-10-04T11:29:24
1601800165,427000,29.59151840209961,123,13,0,2020-10-04T11:29:25
1601800166,427000,29.59151840209961,128,13,0,2020-10-04T11:29:26
1601800167,427000,29.59151840209961,133,13,0,2020-10-04T11:29:27
1601800168,427000,29.966360092163086,137,13,0,2020-10-04T11:29:28
1601800169,427000,29.404125213623047,142,13,0,2020-10-04T11:29:29
1601800170,427000,29.77893829345703,147,13,0,2020-10-04T11:29:30
1601800171,44000,29.404125213623047,151,13,0,2020-10-04T11:29:31
1601800172,44000,29.59151840209961,156,13,0,2020-10-04T11:29:32
1601800173,44000,30.153751373291016,161,13,0,2020-10-04T11:29:33
1601800174,44000,29.59151840209961,165,13,0,2020-10-04T11:29:34
1601800175,44000,29.77893829345703,170,13,0,2020-10-04T11:29:35
1601800176,44000,30.153751373291016,175,13,0,2020-10-04T11:29:36
1601800177,44000,29.77893829345703,179,13,0,2020-10-04T11:29:37
1601800178,44000,29.404125213623047,184,13,0,2020-10-04T11:29:38
1601800179,44000,29.59151840209961,189,13,0,2020-10-04T11:29:39
1601800180,44000,29.77893829345703,193,13,0,2020-10-04T11:29:40
1601800181,44000,30.341171264648438,198,13,0,2020-10-04T11:29:41
1601800182,44000,29.404125213623047,203,13,0,2020-10-04T11:29:42
1601800183,44000,29.59151840209961,207,13,0,2020-10-04T11:29:43
1601800184,44000,29.77893829345703,212,13,0,2020-10-04T11:29:44
1601800185,44000,29.966360092163086,217,13,0,2020-10-04T11:29:45
1601800186,44000,29.966360092163086,221,13,0,2020-10-04T11:29:46
1601800187,44000,29.966360092163086,226,13,0,2020-10-04T11:29:47
1601800188,44000,29.77893829345703,231,13,0,2020-10-04T11:29:48
1601800189,44000,30.341171264648438,235,13,0,2020-10-04T11:29:49
1601800190,44000,29.77893829345703,240,13,0,2020-10-04T11:29:50
1601800191,44000,29.59151840209961,245,13,0,2020-10-04T11:29:51
1601800192,44000,30.153751373291016,249,13,0,2020-10-04T11:29:52
1601800193,44000,29.966360092163086,254,13,0,2020-10-04T11:29:53
1601800194,44000,29.966360092163086,3,13,0,2020-10-04T11:29:54
1601800195,44000,29.77893829345703,7,13,0,2020-10-04T11:29:55
1601800196,44000,29.966360092163086,12,13,0,2020-10-04T11:29:56
1601800197,44000,29.59151840209961,17,13,0,2020-10-04T11:29:57
1601800198,44000,29.966360092163086,21,13,0,2020-10-04T11:29:58
1601800199,44000,29.77893829345703,26,13,0,2020-10-04T11:29:59
1601800200,44000,29.59151840209961,31,13,0,2020-10-04T11:30:00
1601800201,44000,29.77893829345703,35,13,0,2020-10-04T11:30:01
1601800201,664000,29.59151840209961,40,13,0,2020-10-04T11:30:01
1601800202,664000,29.966360092163086,45,13,0,2020-10-04T11:30:02
1601800203,664000,30.341171264648438,49,13,0,2020-10-04T11:30:03
1601800204,664000,29.966360092163086,54,13,0,2020-10-04T11:30:04
1601800205,664000,30.341171264648438,59,13,0,2020-10-04T11:30:05
1601800206,664000,30.341171264648438,63,13,0,2020-10-04T11:30:06
1601800207,664000,30.341171264648438,68,13,0,2020-10-04T11:30:07
1601800208,664000,30.341171264648438,73,13,0,2020-10-04T11:30:08
1601800209,664000,29.966360092163086,77,13,0,2020-10-04T11:30:09
1601800210,664000,30.341171264648438,82,13,0,2020-10-04T11:30:10
1601800211,664000,30.153751373291016,87,13,0,2020-10-04T11:30:11
1601800212,664000,30.528593063354492,91,13,0,2020-10-04T11:30:12
1601800213,664000,30.341171264648438,96,13,0,2020-10-04T11:30:13
1601800214,664000,29.966360092163086,101,13,0,2020-10-04T11:30:14
1601800215,664000,30.341171264648438,105,13,0,2020-10-04T11:30:15
1601800216,664000,30.715984344482422,110,13,0,2020-10-04T11:30:16
1601800217,664000,30.153751373291016,115,13,0,2020-10-04T11:30:17
1601800218,664000,30.341171264648438,119,13,0,2020-10-04T11:30:18
1601800219,664000,30.528593063354492,124,13,0,2020-10-04T11:30:19
1601800220,664000,30.528593063354492,129,13,0,2020-10-04T11:30:20
1601800221,664000,30.528593063354492,133,13,0,2020-10-04T11:30:21
1601800222,664000,30.341171264648438,138,13,0,2020-10-04T11:30:22
1601800223,664000,30.341171264648438,143,13,0,2020-10-04T11:30:23
1601800224,664000,30.528593063354492,147,13,0,2020-10-04T11:30:24
1601800225,664000,30.528593063354492,152,13,0,2020-10-04T11:30:25
1601800226,664000,30.341171264648438,157,13,0,2020-10-04T11:30:26
1601800227,664000,30.341171264648438,161,13,0,2020-10-04T11:30:27
1601800228,664000,30.528593063354492,166,13,0,2020-10-04T11:30:28
1601800229,664000,30.903404235839844,171,13,0,2020-10-04T11:30:29
1601800230,664000,30.528593063354492,175,13,0,2020-10-04T11:30:30
1601800231,664000,30.528593063354492,180,13,0,2020-10-04T11:30:31
1601800232,284000,30.528593063354492,185,13,0,2020-10-04T11:30:32
1601800233,284000,30.715984344482422,189,13,0,2020-10-04T11:30:33
1601800234,284000,30.903404235839844,194,13,0,2020-10-04T11:30:34
1601800235,284000,30.528593063354492,199,13,0,2020-10-04T11:30:35
1601800236,284000,30.528593063354492,203,13,0,2020-10-04T11:30:36
1601800237,284000,30.528593063354492,208,13,0,2020-10-04T11:30:37
1601800238,284000,30.903404235839844,213,13,0,2020-10-04T11:30:38
1601800239,284000,30.715984344482422,217,13,0,2020-10-04T11:30:39
1601800240,284000,30.715984344482422,222,13,0,2020-10-04T11:30:40
1601800241,284000,30.715984344482422,227,13,0,2020-10-04T11:30:41
1601800242,284000,30.715984344482422,231,13,0,2020-10-04T11:30:42
1601800243,284000,31.090797424316406,236,13,0,2020-10-04T11:30:43
1601800244,284000,30.715984344482422,241,13,0,2020-10-04T11:30:44
1601800245,284000,30.528593063354492,245,13,0,2020-10-04T11:30:45
1601800246,284000,30.903404235839844,250,13,0,2020-10-04T11:30:46
1601800247,284000,30.903404235839844,255,13,0,2020-10-04T11:30:47
1601800248,284000,30.903404235839844,3,13,0,2020-10-04T11:30:48
1601800249,284000,30.903404235839844,8,13,0,2020-10-04T11:30:49
1601800250,284000,30.903404235839844,13,13,0,2020-10-04T11:30:50
1601800251,284000,31.090797424316406,17,13,0,2020-10-04T11:30:51
1601800252,284000,30.903404235839844,22,13,0,2020-10-04T11:30:52
1601800253,284000,31.090797424316406,27,13,0,2020-10-04T11:30:53
1601800254,284000,30.528593063354492,31,13,0,2020-10-04T11:30:54
1601800255,284000,30.903404235839844,36,13,0,2020-10-04T11:30:55
1601800256,284000,31.278217315673828,41,13,0,2020-10-04T11:30:56
1601800257,284000,31.278217315673828,45,13,0,2020-10-04T11:30:57
1601800258,284000,30.903404235839844,50,13,0,2020-10-04T11:30:58
1601800259,284000,31.090797424316406,55,13,0,2020-10-04T11:30:59
1601800260,284000,31.090797424316406,59,13,0,2020-10-04T11:31:00
1601800261,284000,31.278217315673828,64,13,0,2020-10-04T11:31:01
1601800261,907000,30.903404235839844,69,13,0,2020-10-04T11:31:01
1601800262,907000,30.903404235839844,73,13,0,2020-10-04T11:31:02
1601800263,907000,31.090797424316406,78,13,0,2020-10-04T11:31:03
1601800264,907000,31.278217315673828,83,13,0,2020-10-04T11:31:04
1601800265,907000,31.090797424316406,87,13,0,2020-10-04T11:31:05
1601800266,907000,31.278217315673828,92,13,0,2020-10-04T11:31:06
1601800267,907000,31.278217315673828,97,13,0,2020-10-04T11:31:07
1601800268,907000,31.278217315673828,101,13,0,2020-10-04T11:31:08
1601800269,907000,31.278217315673828,106,13,0,2020-10-04T11:31:09
1601800270,907000,31.090797424316406,111,13,0,2020-10-04T11:31:10
1601800271,907000,31.090797424316406,115,13,0,2020-10-04T11:31:11
1601800272,907000,31.278217315673828,120,13,0,2020-10-04T11:31:12
1601800273,907000,31.46563720703125,125,13,0,2020-10-04T11:31:13
1601800274,907000,31.090797424316406,129,13,0,2020-10-04T11:31:14
1601800275,907000,31.090797424316406,134,13,0,2020-10-04T11:31:15
1601800276,907000,31.278217315673828,139,13,0,2020-10-04T11:31:16
1601800277,907000,31.090797424316406,143,13,0,2020-10-04T11:31:17
1601800278,907000,31.090797424316406,148,13,0,2020-10-04T11:31:18
1601800279,907000,31.278217315673828,153,13,0,2020-10-04T11:31:19
1601800280,907000,31.090797424316406,157,13,0,2020-10-04T11:31:20
1601800281,907000,31.278217315673828,162,13,0,2020-10-04T11:31:21
1601800282,907000,31.278217315673828,167,13,0,2020-10-04T11:31:22
1601800283,907000,31.46563720703125,171,13,0,2020-10-04T11:31:23
1601800284,907000,31.090797424316406,176,13,0,2020-10-04T11:31:24
1601800285,907000,31.090797424316406,181,13,0,2020-10-04T11:31:25
1601800286,907000,31.278217315673828,185,13,0,2020-10-04T11:31:26
1601800287,907000,31.278217315673828,190,13,0,2020-10-04T11:31:27
1601800288,907000,31.46563720703125,195,13,0,2020-10-04T11:31:28
1601800289,907000,30.903404235839844,199,13,0,2020-10-04T11:31:29
1601800290,907000,31.278217315673828,204,13,0,2020-10-04T11:31:30
1601800291,907000,31.840450286865234,209,13,0,2020-10-04T11:31:31
1601800292,531000,31.653030395507812,213,13,0,2020-10-04T11:31:32
1601800293,531000,31.278217315673828,218,13,0,2020-10-04T11:31:33
1601800294,531000,31.278217315673828,223,13,0,2020-10-04T11:31:34
1601800295,531000,31.46563720703125,227,13,0,2020-10-04T11:31:35
1601800296,531000,31.46563720703125,232,13,0,2020-10-04T11:31:36
1601800297,531000,31.46563720703125,237,13,0,2020-10-04T11:31:37
1601800298,531000,30.715984344482422,241,13,0,2020-10-04T11:31:38
1601800299,531000,31.840450286865234,246,13,0,2020-10-04T11:31:39
1601800300,531000,31.840450286865234,251,13,0,2020-10-04T11:31:40
1601800301,531000,31.653030395507812,255,13,0,2020-10-04T11:31:41
1601800302,531000,31.278217315673828,4,13,0,2020-10-04T11:31:42
1601800303,531000,31.653030395507812,9,13,0,2020-10-04T11:31:43
1601800304,531000,31.46563720703125,13,13,0,2020-10-04T11:31:44
1601800305,531000,31.46563720703125,18,13,0,2020-10-04T11:31:45
1601800306,531000,31.653030395507812,23,13,0,2020-10-04T11:31:46
1601800307,531000,31.840450286865234,27,13,0,2020-10-04T11:31:47
1601800308,531000,31.46563720703125,32,13,0,2020-10-04T11:31:48
1601800309,531000,31.46563720703125,37,13,0,2020-10-04T11:31:49
1601800310,531000,31.46563720703125,41,13,0,2020-10-04T11:31:50
1601800311,531000,31.653030395507812,46,13,0,2020-10-04T11:31:51
1601800312,531000,31.653030395507812,51,13,0,2020-10-04T11:31:52
1601800313,531000,31.840450286865234,55,13,0,2020-10-04T11:31:53
1601800314,531000,31.090797424316406,60,13,0,2020-10-04T11:31:54
1601800315,531000,31.278217315673828,65,13,0,2020-10-04T11:31:55
1601800316,531000,31.278217315673828,69,13,0,2020-10-04T11:31:56
1601800317,531000,31.653030395507812,74,13,0,2020-10-04T11:31:57
1601800318,531000,31.840450286865234,79,13,0,2020-10-04T11:31:58
1601800319,531000,31.840450286865234,83,13,0,2020-10-04T11:31:59
1601800320,531000,31.653030395507812,88,13,0,2020-10-04T11:32:00
1601800321,531000,31.653030395507812,93,13,0,2020-10-04T11:32:01
1601800322,531000,31.840450286865234,97,13,0,2020-10-04T11:32:02
1601800323,155000,31.653030395507812,102,13,0,2020-10-04T11:32:03
1601800324,155000,31.840450286865234,107,13,0,2020-10-04T11:32:04
1601800325,155000,31.46563720703125,111,13,0,2020-10-04T11:32:05
1601800326,155000,31.46563720703125,116,13,0,2020-10-04T11:32:06
1601800327,155000,31.653030395507812,121,13,0,2020-10-04T11:32:07
1601800328,155000,31.653030395507812,125,13,0,2020-10-04T11:32:08
1601800329,155000,31.46563720703125,130,13,0,2020-10-04T11:32:09
1601800330,155000,31.46563720703125,135,13,0,2020-10-04T11:32:10
1601800331,155000,32.0278434753418,139,13,0,2020-10-04T11:32:11
1601800332,155000,31.840450286865234,144,13,0,2020-10-04T11:32:12
1601800333,155000,31.653030395507812,149,13,0,2020-10-04T11:32:13
1601800334,155000,31.840450286865234,153,13,0,2020-10-04T11:32:14
1601800335,155000,31.46563720703125,158,13,0,2020-10-04T11:32:15
1601800336,155000,32.0278434753418,163,13,0,2020-10-04T11:32:16
1601800337,155000,32.21526336669922,167,13,0,2020-10-04T11:32:17
1601800338,155000,31.46563720703125,172,13,0,2020-10-04T11:32:18
1601800339,155000,31.653030395507812,177,13,0,2020-10-04T11:32:19
1601800340,155000,32.0278434753418,181,13,0,2020-10-04T11:32:20
1601800341,155000,31.653030395507812,186,13,0,2020-10-04T11:32:21
1601800342,155000,32.0278434753418,191,13,0,2020-10-04T11:32:22
1601800343,155000,31.840450286865234,195,13,0,2020-10-04T11:32:23
1601800344,155000,31.653030395507812,200,13,0,2020-10-04T11:32:24
1601800345,155000,32.21526336669922,205,13,0,2020-10-04T11:32:25
1601800346,155000,32.0278434753418,209,13,0,2020-10-04T11:32:26
1601800347,155000,32.21526336669922,214,13,0,2020-10-04T11:32:27
1601800348,155000,31.653030395507812,219,13,0,2020-10-04T11:32:28
1601800349,155000,31.653030395507812,223,13,0,2020-10-04T11:32:29
1601800350,155000,32.0278434753418,228,13,0,2020-10-04T11:32:30
1601800351,155000,32.0278434753418,233,13,0,2020-10-04T11:32:31
1601800352,155000,31.840450286865234,237,13,0,2020-10-04T11:32:32
1601800353,155000,31.653030395507812,242,13,0,2020-10-04T11:32:33
1601800353,779000,31.840450286865234,247,13,0,2020-10-04T11:32:33
1601800354,779000,32.0278434753418,251,13,0,2020-10-04T11:32:34
1601800355,779000,32.0278434753418,0,13,0,2020-10-04T11:32:35
1601800356,779000,32.21526336669922,5,13,0,2020-10-04T11:32:36
1601800357,779000,31.653030395507812,9,13,0,2020-10-04T11:32:37
1601800358,779000,32.0278434753418,14,13,0,2020-10-04T11:32:38
1601800359,779000,31.840450286865234,19,13,0,2020-10-04T11:32:39
1601800360,779000,32.0278434753418,23,13,0,2020-10-04T11:32:40
1601800361,779000,31.653030395507812,28,13,0,2020-10-04T11:32:41
1601800362,779000,32.0278434753418,33,13,0,2020-10-04T11:32:42
1601800363,779000,32.0278434753418,37,13,0,2020-10-04T11:32:43
1601800364,779000,32.0278434753418,42,13,0,2020-10-04T11:32:44
1601800365,779000,31.46563720703125,47,13,0,2020-10-04T11:32:45
1601800366,779000,32.0278434753418,51,13,0,2020-10-04T11:32:46
1601800367,779000,32.21526336669922,56,13,0,2020-10-04T11:32:47
1601800368,779000,32.21526336669922,61,13,0,2020-10-04T11:32:48
1601800369,779000,32.21526336669922,65,13,0,2020-10-04T11:32:49
1601800370,779000,32.0278434753418,70,13,0,2020-10-04T11:32:50
1601800371,779000,31.840450286865234,75,13,0,2020-10-04T11:32:51
1601800372,779000,32.0278434753418,79,13,0,2020-10-04T11:32:52
1601800373,779000,31.840450286865234,84,13,0,2020-10-04T11:32:53
1601800374,779000,31.840450286865234,89,13,0,2020-10-04T11:32:54
1601800375,779000,31.653030395507812,93,13,0,2020-10-04T11:32:55
