time_s,time_us,rx_done_cnt,rx_dropped_cnt,rx_error_cnt,tx_done_cnt,tx_zeroes_cnt,tx_overrun_cnt,tx_error_cnt,restarts_cnt,listen_done_cnt,last_error,seq,srcSystem,srcComponent,time_gregorian
1601814345,394500,32133,0,0,31198,0,0,0,0,63326,0,108,13,0,2020-10-04T15:25:45
1601814348,394500,32182,0,0,31247,0,0,0,0,63424,0,122,13,0,2020-10-04T15:25:48
1601814351,394500,32231,0,0,31296,0,0,0,0,63522,0,136,13,0,2020-10-04T15:25:51
1601814354,394500,32280,0,0,31345,0,0,0,0,63620,0,150,13,0,2020-10-04T15:25:54
1601814357,527500,32331,0,0,31394,0,0,0,0,63720,0,164,13,0,2020-10-04T15:25:57
1601814360,527500,32380,0,0,31443,0,0,0,0,63818,0,178,13,0,2020-10-04T15:26:00
1601814363,527500,32429,0,0,31492,0,0,0,0,63916,0,192,13,0,2020-10-04T15:26:03
1601814366,527500,32477,0,0,31540,0,0,0,0,64012,0,206,13,0,2020-10-04T15:26:06
1601814369,527500,32526,0,0,31589,0,0,0,0,64110,0,220,13,0,2020-10-04T15:26:09
1601814372,527500,32575,0,0,31638,0,0,0,0,64208,0,234,13,0,2020-10-04T15:26:12
1601814378,527500,32673,0,0,31736,0,0,0,0,64404,0,6,13,0,2020-10-04T15:26:18
1601814381,527500,32722,0,0,31785,0,0,0,0,64502,0,20,13,0,2020-10-04T15:26:21
1601814384,527500,32770,0,0,31833,0,0,0,0,64598,0,34,13,0,2020-10-04T15:26:24
1601814387,662000,32818,0,0,31879,0,0,0,0,64692,0,48,13,0,2020-10-04T15:26:27
1601814390,661500,32867,0,0,31928,0,0,0,0,64790,0,62,13,0,2020-10-04T15:26:30
1601814393,661500,32916,0,0,31977,0,0,0,0,64888,0,76,13,0,2020-10-04T15:26:33
1601814396,661500,32965,0,0,32026,0,0,0,0,64986,0,90,13,0,2020-10-04T15:26:36
1601814399,661500,33014,0,0,32075,0,0,0,0,65084,0,104,13,0,2020-10-04T15:26:39
1601814402,661500,33063,0,0,32124,0,0,0,0,65182,0,118,13,0,2020-10-04T15:26:42
1601814405,661500,33111,0,0,32172,0,0,0,0,65278,0,132,13,0,2020-10-04T15:26:45
1601814408,661500,33161,0,0,32222,0,0,0,0,65378,0,146,13,0,2020-10-04T15:26:48
1601814411,661500,33210,0,0,32271,0,0,0,0,65476,0,160,13,0,2020-10-04T15:26:51
1601814414,661500,33259,0,0,32320,0,0,0,0,38,0,174,13,0,2020-10-04T15:26:54
1601814417,661500,33308,0,0,32369,0,0,0,0,136,0,188,13,0,2020-10-04T15:26:57
1601814420,795500,33359,0,0,32418,0,0,0,0,236,0,202,13,0,2020-10-04T15:27:00
1601814423,795500,33408,0,0,32467,0,0,0,0,334,0,216,13,0,2020-10-04T15:27:03
1601814426,795500,33456,0,0,32515,0,0,0,0,430,0,230,13,0,2020-10-04T15:27:06
1601814429,795500,33504,0,0,32563,0,0,0,0,526,0,244,13,0,2020-10-04T15:27:09
1601814432,795500,33552,0,0,32611,0,0,0,0,622,0,2,13,0,2020-10-04T15:27:12
1601814435,795500,33601,0,0,32660,0,0,0,0,720,0,16,13,0,2020-10-04T15:27:15
1601814438,795500,33650,0,0,32709,0,0,0,0,818,0,30,13,0,2020-10-04T15:27:18
1601814441,795500,33699,0,0,32758,0,0,0,0,916,0,44,13,0,2020-10-04T15:27:21
1601814444,795500,33748,0,0,32807,0,0,0,0,1014,0,58,13,0,2020-10-04T15:27:24
1601814447,795500,33797,0,0,32856,0,0,0,0,1112,0,72,13,0,2020-10-04T15:27:27
1601814450,930500,33848,0,0,32905,0,0,0,0,1212,0,86,13,0,2020-10-04T15:27:30
1601814453,930500,33896,0,0,32953,0,0,0,0,1308,0,100,13,0,2020-10-04T15:27:33
1601814456,930500,33945,0,0,33002,0,0,0,0,1406,0,114,13,0,2020-10-04T15:27:36
1601814459,930500,33994,0,0,33051,0,0,0,0,1504,0,128,13,0,2020-10-04T15:27:39
1601814462,930500,34043,0,0,33100,0,0,0,0,1602,0,142,13,0,2020-10-04T15:27:42
1601814465,930500,34091,0,0,33148,0,0,0,0,1698,0,156,13,0,2020-10-04T15:27:45
1601814468,930500,34140,0,0,33197,0,0,0,0,1796,0,170,13,0,2020-10-04T15:27:48
1601814471,930500,34189,0,0,33246,0,0,0,0,1894,0,184,13,0,2020-10-04T15:27:51
1601814474,930500,34238,0,0,33295,0,0,0,0,1992,0,198,13,0,2020-10-04T15:27:54
1601814477,930500,34287,0,0,33344,0,0,0,0,2090,0,212,13,0,2020-10-04T15:27:57
1601814481,63500,34338,0,0,33393,0,0,0,0,2190,0,226,13,0,2020-10-04T15:28:01
1601814484,63500,34387,0,0,33442,0,0,0,0,2288,0,240,13,0,2020-10-04T15:28:04
1601814487,63500,34436,0,0,33491,0,0,0,0,2386,0,254,13,0,2020-10-04T15:28:07
1601814490,63500,34485,0,0,33540,0,0,0,0,2484,0,12,13,0,2020-10-04T15:28:10
1601814493,63500,34534,0,0,33589,0,0,0,0,2582,0,26,13,0,2020-10-04T15:28:13
1601814496,63500,34583,0,0,33638,0,0,0,0,2680,0,40,13,0,2020-10-04T15:28:16
1601814499,63500,34630,0,0,33685,0,0,0,0,2774,0,54,13,0,2020-10-04T15:28:19
1601814502,63500,34679,0,0,33734,0,0,0,0,2872,0,68,13,0,2020-10-04T15:28:22
1601814505,63500,34728,0,0,33783,0,0,0,0,2970,0,82,13,0,2020-10-04T15:28:25
1601814508,63500,34777,0,0,33832,0,0,0,0,3068,0,96,13,0,2020-10-04T15:28:28
1601814511,63500,34826,0,0,33881,0,0,0,0,3166,0,110,13,0,2020-10-04T15:28:31
1601814514,198500,34877,0,0,33930,0,0,0,0,3266,0,124,13,0,2020-10-04T15:28:34
1601814517,198500,34926,0,0,33979,0,0,0,0,3364,0,138,13,0,2020-10-04T15:28:37
1601814520,198500,34975,0,0,34028,0,0,0,0,3462,0,152,13,0,2020-10-04T15:28:40
1601814523,198500,35024,0,0,34077,0,0,0,0,3560,0,166,13,0,2020-10-04T15:28:43
1601814526,198500,35072,0,0,34125,0,0,0,0,3656,0,180,13,0,2020-10-04T15:28:46
1601814529,198500,35121,0,0,34174,0,0,0,0,3754,0,194,13,0,2020-10-04T15:28:49
1601814532,198500,35170,0,0,34223,0,0,0,0,3852,0,208,13,0,2020-10-04T15:28:52
1601814535,198500,35219,0,0,34272,0,0,0,0,3950,0,222,13,0,2020-10-04T15:28:55
1601814538,198500,35268,0,0,34321,0,0,0,0,4048,0,236,13,0,2020-10-04T15:28:58
1601814541,198500,35316,0,0,34369,0,0,0,0,4144,0,250,13,0,2020-10-04T15:29:01
1601814544,332500,35366,0,0,34417,0,0,0,0,4242,0,8,13,0,2020-10-04T15:29:04
1601814547,332500,35415,0,0,34466,0,0,0,0,4340,0,22,13,0,2020-10-04T15:29:07
1601814550,332500,35464,0,0,34515,0,0,0,0,4438,0,36,13,0,2020-10-04T15:29:10
1601814553,332500,35513,0,0,34564,0,0,0,0,4536,0,50,13,0,2020-10-04T15:29:13
1601814556,332500,35562,0,0,34613,0,0,0,0,4634,0,64,13,0,2020-10-04T15:29:16
1601814559,332500,35611,0,0,34662,0,0,0,0,4732,0,78,13,0,2020-10-04T15:29:19
1601814562,332500,35660,0,0,34711,0,0,0,0,4830,0,92,13,0,2020-10-04T15:29:22
1601814565,332500,35707,0,0,34758,0,0,0,0,4924,0,106,13,0,2020-10-04T15:29:25
1601814568,332500,35756,0,0,34807,0,0,0,0,5022,0,120,13,0,2020-10-04T15:29:28
1601814571,332500,35805,0,0,34856,0,0,0,0,5120,0,134,13,0,2020-10-04T15:29:31
1601814574,466500,35856,0,0,34905,0,0,0,0,5220,0,148,13,0,2020-10-04T15:29:34
1601814577,466500,35905,0,0,34954,0,0,0,0,5318,0,162,13,0,2020-10-04T15:29:37
1601814580,466500,35954,0,0,35003,0,0,0,0,5416,0,176,13,0,2020-10-04T15:29:40
1601814583,466500,36003,0,0,35052,0,0,0,0,5514,0,190,13,0,2020-10-04T15:29:43
1601814586,466500,36051,0,0,35100,0,0,0,0,5610,0,204,13,0,2020-10-04T15:29:46
1601814589,466500,36100,0,0,35149,0,0,0,0,5708,0,218,13,0,2020-10-04T15:29:49
1601814592,466500,36149,0,0,35198,0,0,0,0,5806,0,232,13,0,2020-10-04T15:29:52
1601814595,466500,36198,0,0,35247,0,0,0,0,5904,0,246,13,0,2020-10-04T15:29:55
1601814598,466500,36247,0,0,35296,0,0,0,0,6002,0,4,13,0,2020-10-04T15:29:58
1601814601,466500,36296,0,0,35345,0,0,0,0,6100,0,18,13,0,2020-10-04T15:30:01
1601814604,466500,36343,0,0,35392,0,0,0,0,6194,0,32,13,0,2020-10-04T15:30:04
1601814607,602500,36391,0,0,35438,0,0,0,0,6288,0,46,13,0,2020-10-04T15:30:07
1601814610,602500,36437,0,0,35484,0,0,0,0,6380,0,60,13,0,2020-10-04T15:30:10
1601814613,602500,36486,0,0,35533,0,0,0,0,6478,0,74,13,0,2020-10-04T15:30:13
1601814616,602500,36535,0,0,35582,0,0,0,0,6576,0,88,13,0,2020-10-04T15:30:16
1601814619,602500,36584,0,0,35631,0,0,0,0,6674,0,102,13,0,2020-10-04T15:30:19
1601814622,602500,36633,0,0,35680,0,0,0,0,6772,0,116,13,0,2020-10-04T15:30:22
1601814625,602500,36681,0,0,35728,0,0,0,0,6868,0,130,13,0,2020-10-04T15:30:25
1601814628,602500,36730,0,0,35777,0,0,0,0,6966,0,144,13,0,2020-10-04T15:30:28
1601814631,602500,36780,0,0,35827,0,0,0,0,7066,0,158,13,0,2020-10-04T15:30:31
1601814634,602500,36829,0,0,35876,0,0,0,0,7164,0,172,13,0,2020-10-04T15:30:34
1601814637,736500,36880,0,0,35925,0,0,0,0,7264,0,186,13,0,2020-10-04T15:30:37
1601814640,736500,36929,0,0,35974,0,0,0,0,7362,0,200,13,0,2020-10-04T15:30:40
1601814643,736500,36978,0,0,36023,0,0,0,0,7460,0,214,13,0,2020-10-04T15:30:43
1601814646,736500,37027,0,0,36072,0,0,0,0,7558,0,228,13,0,2020-10-04T15:30:46
1601814649,736500,37076,0,0,36121,0,0,0,0,7656,0,242,13,0,2020-10-04T15:30:49
1601814652,736500,37124,0,0,36169,0,0,0,0,7752,0,0,13,0,2020-10-04T15:30:52
1601814655,736500,37173,0,0,36218,0,0,0,0,7850,0,14,13,0,2020-10-04T15:30:55
1601814658,736500,37222,0,0,36267,0,0,0,0,7948,0,28,13,0,2020-10-04T15:30:58
1601814661,736500,37271,0,0,36316,0,0,0,0,8046,0,42,13,0,2020-10-04T15:31:01
1601814664,736500,37318,0,0,36363,0,0,0,0,8140,0,56,13,0,2020-10-04T15:31:04
1601814667,871500,37366,0,0,36409,0,0,0,0,8234,0,70,13,0,2020-10-04T15:31:07
1601814670,871500,37412,0,0,36455,0,0,0,0,8326,0,84,13,0,2020-10-04T15:31:10
1601814673,871500,37458,0,0,36501,0,0,0,0,8418,0,98,13,0,2020-10-04T15:31:13
1601814676,871500,37504,0,0,36547,0,0,0,0,8510,0,112,13,0,2020-10-04T15:31:16
1601814679,871500,37550,0,0,36593,0,0,0,0,8602,0,126,13,0,2020-10-04T15:31:19
1601814682,871500,37596,0,0,36639,0,0,0,0,8694,0,140,13,0,2020-10-04T15:31:22
1601814685,871500,37643,0,0,36686,0,0,0,0,8788,0,154,13,0,2020-10-04T15:31:25
1601814688,871500,37691,0,0,36734,0,0,0,0,8884,0,168,13,0,2020-10-04T15:31:28
1601814691,871500,37738,0,0,36781,0,0,0,0,8978,0,182,13,0,2020-10-04T15:31:31
1601814694,871500,37785,0,0,36828,0,0,0,0,9072,0,196,13,0,2020-10-04T15:31:34
1601814697,999500,37833,0,0,36874,0,0,0,0,9166,0,210,13,0,2020-10-04T15:31:37
1601814700,999500,37879,0,0,36920,0,0,0,0,9258,0,224,13,0,2020-10-04T15:31:40
1601814703,999500,37925,0,0,36966,0,0,0,0,9350,0,238,13,0,2020-10-04T15:31:43
1601814706,999500,37971,0,0,37012,0,0,0,0,9442,0,252,13,0,2020-10-04T15:31:46
1601814709,999500,38017,0,0,37058,0,0,0,0,9534,0,10,13,0,2020-10-04T15:31:49
1601814712,999500,38064,0,0,37105,0,0,0,0,9628,0,24,13,0,2020-10-04T15:31:52
1601814715,999500,38110,0,0,37151,0,0,0,0,9720,0,38,13,0,2020-10-04T15:31:55
1601814718,999500,38156,0,0,37197,0,0,0,0,9812,0,52,13,0,2020-10-04T15:31:58
1601814721,999500,38201,0,0,37242,0,0,0,0,9902,0,66,13,0,2020-10-04T15:32:01
1601814724,999500,38246,0,0,37287,0,0,0,0,9992,0,80,13,0,2020-10-04T15:32:04
1601814727,999500,38292,0,0,37333,0,0,0,0,10084,0,94,13,0,2020-10-04T15:32:07
1601814731,143500,38340,0,0,37379,0,0,0,0,10178,0,108,13,0,2020-10-04T15:32:11
1601814734,143500,38386,0,0,37425,0,0,0,0,10270,0,122,13,0,2020-10-04T15:32:14
1601814737,143500,38433,0,0,37472,0,0,0,0,10364,0,136,13,0,2020-10-04T15:32:17
1601814740,143500,38482,0,0,37521,0,0,0,0,10462,0,150,13,0,2020-10-04T15:32:20
1601814743,143500,38531,0,0,37570,0,0,0,0,10560,0,164,13,0,2020-10-04T15:32:23
1601814746,143500,38580,0,0,37619,0,0,0,0,10658,0,178,13,0,2020-10-04T15:32:26
1601814749,143500,38629,0,0,37668,0,0,0,0,10756,0,192,13,0,2020-10-04T15:32:29
1601814752,143500,38678,0,0,37717,0,0,0,0,10854,0,206,13,0,2020-10-04T15:32:32
1601814755,143500,38727,0,0,37766,0,0,0,0,10952,0,220,13,0,2020-10-04T15:32:35
1601814758,143500,38774,0,0,37813,0,0,0,0,11046,0,234,13,0,2020-10-04T15:32:38
1601814761,280500,38822,0,0,37859,0,0,0,0,11140,0,248,13,0,2020-10-04T15:32:41
1601814764,280500,38867,0,0,37904,0,0,0,0,11230,0,6,13,0,2020-10-04T15:32:44
1601814767,280500,38913,0,0,37950,0,0,0,0,11322,0,20,13,0,2020-10-04T15:32:47
1601814770,280500,38959,0,0,37996,0,0,0,0,11414,0,34,13,0,2020-10-04T15:32:50
1601814773,280500,39005,0,0,38042,0,0,0,0,11506,0,48,13,0,2020-10-04T15:32:53
1601814776,280500,39051,0,0,38088,0,0,0,0,11598,0,62,13,0,2020-10-04T15:32:56
1601814779,280500,39097,0,0,38134,0,0,0,0,11690,0,76,13,0,2020-10-04T15:32:59
1601814782,280500,39143,0,0,38180,0,0,0,0,11782,0,90,13,0,2020-10-04T15:33:02
1601814785,280500,39190,0,0,38227,0,0,0,0,11876,0,104,13,0,2020-10-04T15:33:05
1601814788,280500,39235,0,0,38272,0,0,0,0,11966,0,118,13,0,2020-10-04T15:33:08
1601814791,416500,39283,0,0,38318,0,0,0,0,12060,0,132,13,0,2020-10-04T15:33:11
1601814794,416500,39329,0,0,38364,0,0,0,0,12152,0,146,13,0,2020-10-04T15:33:14
1601814797,416500,39375,0,0,38410,0,0,0,0,12244,0,160,13,0,2020-10-04T15:33:17
1601814800,416500,39421,0,0,38456,0,0,0,0,12336,0,174,13,0,2020-10-04T15:33:20
1601814803,416500,39467,0,0,38502,0,0,0,0,12428,0,188,13,0,2020-10-04T15:33:23
1601814806,416500,39513,0,0,38548,0,0,0,0,12520,0,202,13,0,2020-10-04T15:33:26
1601814809,416500,39559,0,0,38594,0,0,0,0,12612,0,216,13,0,2020-10-04T15:33:29
1601814812,416500,39605,0,0,38640,0,0,0,0,12704,0,230,13,0,2020-10-04T15:33:32
1601814815,416500,39651,0,0,38686,0,0,0,0,12796,0,244,13,0,2020-10-04T15:33:35
1601814818,416500,39697,0,0,38732,0,0,0,0,12888,0,2,13,0,2020-10-04T15:33:38
1601814821,416500,39743,0,0,38778,0,0,0,0,12980,0,16,13,0,2020-10-04T15:33:41
1601814824,552500,39791,0,0,38824,0,0,0,0,13074,0,30,13,0,2020-10-04T15:33:44
1601814827,552500,39837,0,0,38870,0,0,0,0,13166,0,44,13,0,2020-10-04T15:33:47
1601814830,552500,39883,0,0,38916,0,0,0,0,13258,0,58,13,0,2020-10-04T15:33:50
1601814833,552500,39928,0,0,38961,0,0,0,0,13348,0,72,13,0,2020-10-04T15:33:53
1601814836,552500,39974,0,0,39007,0,0,0,0,13440,0,86,13,0,2020-10-04T15:33:56
1601814839,552500,40023,0,0,39056,0,0,0,0,13538,0,100,13,0,2020-10-04T15:33:59
1601814842,552500,40072,0,0,39105,0,0,0,0,13636,0,114,13,0,2020-10-04T15:34:02
1601814845,552500,40121,0,0,39154,0,0,0,0,13734,0,128,13,0,2020-10-04T15:34:05
1601814848,552500,40170,0,0,39203,0,0,0,0,13832,0,142,13,0,2020-10-04T15:34:08
1601814851,552500,40219,0,0,39252,0,0,0,0,13930,0,156,13,0,2020-10-04T15:34:11
1601814854,688500,40270,0,0,39301,0,0,0,0,14030,0,170,13,0,2020-10-04T15:34:14
1601814857,688500,40319,0,0,39350,0,0,0,0,14128,0,184,13,0,2020-10-04T15:34:17
1601814860,688500,40368,0,0,39399,0,0,0,0,14226,0,198,13,0,2020-10-04T15:34:20
1601814863,688500,40417,0,0,39448,0,0,0,0,14324,0,212,13,0,2020-10-04T15:34:23
1601814866,688500,40465,0,0,39496,0,0,0,0,14420,0,226,13,0,2020-10-04T15:34:26
1601814869,688500,40514,0,0,39545,0,0,0,0,14518,0,240,13,0,2020-10-04T15:34:29
1601814872,688500,40563,0,0,39594,0,0,0,0,14616,0,254,13,0,2020-10-04T15:34:32
1601814875,688500,40612,0,0,39643,0,0,0,0,14714,0,12,13,0,2020-10-04T15:34:35
1601814878,688500,40660,0,0,39691,0,0,0,0,14810,0,26,13,0,2020-10-04T15:34:38
1601814881,688500,40706,0,0,39737,0,0,0,0,14902,0,40,13,0,2020-10-04T15:34:41
1601814884,826500,40754,0,0,39783,0,0,0,0,14996,0,54,13,0,2020-10-04T15:34:44
1601814887,826500,40802,0,0,39831,0,0,0,0,15092,0,68,13,0,2020-10-04T15:34:47
1601814890,826500,40851,0,0,39880,0,0,0,0,15190,0,82,13,0,2020-10-04T15:34:50
1601814893,826500,40900,0,0,39929,0,0,0,0,15288,0,96,13,0,2020-10-04T15:34:53
1601814896,826500,40949,0,0,39978,0,0,0,0,15386,0,110,13,0,2020-10-04T15:34:56
1601814899,826500,40997,0,0,40026,0,0,0,0,15482,0,124,13,0,2020-10-04T15:34:59
1601814902,826500,41044,0,0,40073,0,0,0,0,15576,0,138,13,0,2020-10-04T15:35:02
1601814905,826500,41090,0,0,40119,0,0,0,0,15668,0,152,13,0,2020-10-04T15:35:05
1601814908,826500,41139,0,0,40168,0,0,0,0,15766,0,166,13,0,2020-10-04T15:35:08
1601814911,826500,41188,0,0,40217,0,0,0,0,15864,0,180,13,0,2020-10-04T15:35:11
1601814914,961500,41239,0,0,40266,0,0,0,0,15964,0,194,13,0,2020-10-04T15:35:14
1601814917,961500,41288,0,0,40315,0,0,0,0,16062,0,208,13,0,2020-10-04T15:35:17
1601814920,961500,41337,0,0,40364,0,0,0,0,16160,0,222,13,0,2020-10-04T15:35:20
1601814923,961500,41385,0,0,40412,0,0,0,0,16256,0,236,13,0,2020-10-04T15:35:23
1601814926,961500,41430,0,0,40457,0,0,0,0,16346,0,250,13,0,2020-10-04T15:35:26
1601814929,961500,41479,0,0,40506,0,0,0,0,16444,0,8,13,0,2020-10-04T15:35:29
1601814932,961500,41528,0,0,40555,0,0,0,0,16542,0,22,13,0,2020-10-04T15:35:32
1601814935,961500,41577,0,0,40604,0,0,0,0,16640,0,36,13,0,2020-10-04T15:35:35
1601814938,961500,41626,0,0,40653,0,0,0,0,16738,0,50,13,0,2020-10-04T15:35:38
1601814941,961500,41675,0,0,40702,0,0,0,0,16836,0,64,13,0,2020-10-04T15:35:41
1601814944,961500,41723,0,0,40750,0,0,0,0,16932,0,78,13,0,2020-10-04T15:35:44
1601814948,100500,41773,0,0,40798,0,0,0,0,17030,0,92,13,0,2020-10-04T15:35:48
1601814951,100500,41822,0,0,40847,0,0,0,0,17128,0,106,13,0,2020-10-04T15:35:51
1601814954,100500,41871,0,0,40896,0,0,0,0,17226,0,120,13,0,2020-10-04T15:35:54
1601814957,100500,41920,0,0,40945,0,0,0,0,17324,0,134,13,0,2020-10-04T15:35:57
1601814960,100500,41969,0,0,40994,0,0,0,0,17422,0,148,13,0,2020-10-04T15:36:00
1601814963,100500,42018,0,0,41043,0,0,0,0,17520,0,162,13,0,2020-10-04T15:36:03
1601814966,100500,42066,0,0,41091,0,0,0,0,17616,0,176,13,0,2020-10-04T15:36:06
1601814969,100500,42115,0,0,41140,0,0,0,0,17714,0,190,13,0,2020-10-04T15:36:09
1601814972,100500,42164,0,0,41189,0,0,0,0,17812,0,204,13,0,2020-10-04T15:36:12
1601814975,100500,42213,0,0,41238,0,0,0,0,17910,0,218,13,0,2020-10-04T15:36:15
1601814978,239500,42264,0,0,41287,0,0,0,0,18010,0,232,13,0,2020-10-04T15:36:18
1601814981,239500,42313,0,0,41336,0,0,0,0,18108,0,246,13,0,2020-10-04T15:36:21
1601814984,239500,42362,0,0,41385,0,0,0,0,18206,0,4,13,0,2020-10-04T15:36:24
1601814987,239500,42410,0,0,41433,0,0,0,0,18302,0,18,13,0,2020-10-04T15:36:27
1601814990,239500,42456,0,0,41479,0,0,0,0,18394,0,32,13,0,2020-10-04T15:36:30
1601814993,239500,42504,0,0,41527,0,0,0,0,18490,0,46,13,0,2020-10-04T15:36:33
1601814996,239500,42553,0,0,41576,0,0,0,0,18588,0,60,13,0,2020-10-04T15:36:36
1601814999,239500,42602,0,0,41625,0,0,0,0,18686,0,74,13,0,2020-10-04T15:36:39
1601815002,239500,42651,0,0,41674,0,0,0,0,18784,0,88,13,0,2020-10-04T15:36:42
1601815005,239500,42700,0,0,41723,0,0,0,0,18882,0,102,13,0,2020-10-04T15:36:45
1601815008,378500,42748,0,0,41769,0,0,0,0,18976,0,116,13,0,2020-10-04T15:36:48
1601815011,378500,42795,0,0,41816,0,0,0,0,19070,0,130,13,0,2020-10-04T15:36:51
1601815014,378500,42842,0,0,41863,0,0,0,0,19164,0,144,13,0,2020-10-04T15:36:54
1601815017,378500,42890,0,0,41911,0,0,0,0,19260,0,158,13,0,2020-10-04T15:36:57
1601815020,378500,42939,0,0,41960,0,0,0,0,19358,0,172,13,0,2020-10-04T15:37:00
1601815023,378500,42988,0,0,42009,0,0,0,0,19456,0,186,13,0,2020-10-04T15:37:03
1601815026,378500,43035,0,0,42056,0,0,0,0,19550,0,200,13,0,2020-10-04T15:37:06
1601815029,378500,43084,0,0,42105,0,0,0,0,19648,0,214,13,0,2020-10-04T15:37:09
1601815032,378500,43133,0,0,42154,0,0,0,0,19746,0,228,13,0,2020-10-04T15:37:12
1601815035,378500,43182,0,0,42203,0,0,0,0,19844,0,242,13,0,2020-10-04T15:37:15
1601815038,378500,43230,0,0,42251,0,0,0,0,19940,0,0,13,0,2020-10-04T15:37:18
1601815041,517500,43281,0,0,42300,0,0,0,0,20040,0,14,13,0,2020-10-04T15:37:21
1601815044,517500,43330,0,0,42349,0,0,0,0,20138,0,28,13,0,2020-10-04T15:37:24
1601815047,517500,43379,0,0,42398,0,0,0,0,20236,0,42,13,0,2020-10-04T15:37:27
1601815050,517500,43428,0,0,42447,0,0,0,0,20334,0,56,13,0,2020-10-04T15:37:30
1601815053,517500,43477,0,0,42496,0,0,0,0,20432,0,70,13,0,2020-10-04T15:37:33
1601815056,517500,43526,0,0,42545,0,0,0,0,20530,0,84,13,0,2020-10-04T15:37:36
1601815059,517500,43571,0,0,42590,0,0,0,0,20620,0,98,13,0,2020-10-04T15:37:39
1601815062,517500,43617,0,0,42636,0,0,0,0,20712,0,112,13,0,2020-10-04T15:37:42
1601815065,517500,43663,0,0,42682,0,0,0,0,20804,0,126,13,0,2020-10-04T15:37:45
1601815068,517500,43709,0,0,42728,0,0,0,0,20896,0,140,13,0,2020-10-04T15:37:48
1601815071,655500,43757,0,0,42774,0,0,0,0,20990,0,154,13,0,2020-10-04T15:37:51
1601815074,655500,43803,0,0,42820,0,0,0,0,21082,0,168,13,0,2020-10-04T15:37:54
1601815077,655500,43849,0,0,42866,0,0,0,0,21174,0,182,13,0,2020-10-04T15:37:57
1601815080,655500,43896,0,0,42913,0,0,0,0,21268,0,196,13,0,2020-10-04T15:38:00
1601815083,655500,43942,0,0,42959,0,0,0,0,21360,0,210,13,0,2020-10-04T15:38:03
1601815086,655500,43988,0,0,43005,0,0,0,0,21452,0,224,13,0,2020-10-04T15:38:06
1601815089,655500,44034,0,0,43051,0,0,0,0,21544,0,238,13,0,2020-10-04T15:38:09
1601815092,655500,44080,0,0,43097,0,0,0,0,21636,0,252,13,0,2020-10-04T15:38:12
1601815095,655500,44126,0,0,43143,0,0,0,0,21728,0,10,13,0,2020-10-04T15:38:15
1601815098,655500,44172,0,0,43189,0,0,0,0,21820,0,24,13,0,2020-10-04T15:38:18
1601815101,793500,44220,0,0,43235,0,0,0,0,21914,0,38,13,0,2020-10-04T15:38:21
1601815104,793500,44265,0,0,43280,0,0,0,0,22004,0,52,13,0,2020-10-04T15:38:24
1601815107,793500,44310,0,0,43325,0,0,0,0,22094,0,66,13,0,2020-10-04T15:38:27
1601815110,793500,44356,0,0,43371,0,0,0,0,22186,0,80,13,0,2020-10-04T15:38:30
1601815113,793500,44402,0,0,43417,0,0,0,0,22278,0,94,13,0,2020-10-04T15:38:33
1601815116,793500,44448,0,0,43463,0,0,0,0,22370,0,108,13,0,2020-10-04T15:38:36
1601815119,793500,44494,0,0,43509,0,0,0,0,22462,0,122,13,0,2020-10-04T15:38:39
1601815122,793500,44540,0,0,43555,0,0,0,0,22554,0,136,13,0,2020-10-04T15:38:42
1601815125,793500,44586,0,0,43601,0,0,0,0,22646,0,150,13,0,2020-10-04T15:38:45
1601815128,793500,44631,0,0,43646,0,0,0,0,22736,0,164,13,0,2020-10-04T15:38:48
1601815131,930500,44679,0,0,43692,0,0,0,0,22830,0,178,13,0,2020-10-04T15:38:51
1601815134,930500,44725,0,0,43738,0,0,0,0,22922,0,192,13,0,2020-10-04T15:38:54
1601815137,930500,44771,0,0,43784,0,0,0,0,23014,0,206,13,0,2020-10-04T15:38:57
1601815140,930500,44818,0,0,43831,0,0,0,0,23108,0,220,13,0,2020-10-04T15:39:00
1601815143,930500,44867,0,0,43880,0,0,0,0,23206,0,234,13,0,2020-10-04T15:39:03
1601815146,930500,44916,0,0,43929,0,0,0,0,23304,0,248,13,0,2020-10-04T15:39:06
1601815149,930500,44964,0,0,43977,0,0,0,0,23400,0,6,13,0,2020-10-04T15:39:09
1601815152,930500,45013,0,0,44026,0,0,0,0,23498,0,20,13,0,2020-10-04T15:39:12
1601815155,930500,45062,0,0,44075,0,0,0,0,23596,0,34,13,0,2020-10-04T15:39:15
1601815158,930500,45111,0,0,44124,0,0,0,0,23694,0,48,13,0,2020-10-04T15:39:18
1601815161,930500,45160,0,0,44173,0,0,0,0,23792,0,62,13,0,2020-10-04T15:39:21
1601815165,67500,45211,0,0,44222,0,0,0,0,23892,0,76,13,0,2020-10-04T15:39:25
1601815168,67500,45257,0,0,44268,0,0,0,0,23984,0,90,13,0,2020-10-04T15:39:28
1601815171,67500,45303,0,0,44314,0,0,0,0,24076,0,104,13,0,2020-10-04T15:39:31
1601815174,67500,45347,0,0,44358,0,0,0,0,24164,0,118,13,0,2020-10-04T15:39:34
1601815177,67500,45393,0,0,44404,0,0,0,0,24256,0,132,13,0,2020-10-04T15:39:37
1601815180,67500,45439,0,0,44450,0,0,0,0,24348,0,146,13,0,2020-10-04T15:39:40
