alt,pressure,temperature
17404,8306.35471399626,216.65
17405,8305.052142395663,216.65
17406,8303.749775468095,216.65
17407,8302.447613181339,216.65
17408,8301.14565550317,216.65
17409,8299.843902401375,216.65
17410,8298.542353843748,216.65
17411,8297.241009798077,216.65
17412,8295.939870232172,216.65
17413,8294.638935113837,216.65
17414,8293.338204410877,216.65
17415,8292.037678091114,216.65
17416,8290.737356122369,216.65
17417,8289.43723847247,216.65
17418,8288.137325109246,216.65
17419,8286.837616000526,216.65
17420,8285.538111114165,216.65
17421,8284.238810418005,216.65
17422,8282.939713879894,216.65
17423,8281.640821467692,216.65
17424,8280.342133149261,216.65
17425,8279.043648892462,216.65
17426,8277.74536866518,216.65
17427,8276.447292435281,216.65
17428,8275.149420170654,216.65
17429,8273.851751839176,216.65
17430,8272.554287408751,216.65
17431,8271.257026847272,216.65
17432,8269.959970122638,216.65
17433,8268.66311720276,216.65
17434,8267.366468055552,216.65
17435,8266.07002264893,216.65
17436,8264.773780950813,216.65
17437,8263.477742929133,216.65
17438,8262.181908551822,216.65
17439,8260.88627778682,216.65
17440,8259.590850602071,216.65
17441,8258.295626965515,216.65
17442,8257.000606845106,216.65
17443,8255.705790208815,216.65
17444,8254.411177024585,216.65
17445,8253.116767260408,216.65
17446,8251.822560884233,216.65
17447,8250.528557864054,216.65
17448,8249.234758167853,216.65
17449,8247.941161763614,216.65
17450,8246.647768619332,216.65
17451,8245.354578703003,216.65
17452,8244.061591982636,216.65
17453,8242.768808426234,216.65
17454,8241.476228001815,216.65
17455,8240.183850677398,216.65
17456,8238.891676421004,216.65
17457,8237.599705200662,216.65
17458,8236.307936984405,216.65
17459,8235.016371740277,216.65
17460,8233.725009436312,216.65
17461,8232.43385004057,216.65
17462,8231.1428935211,216.65
17463,8229.85213984596,216.65
17464,8228.561588983217,216.65
17465,8227.271240900935,216.65
17466,8225.981095567193,216.65
17467,8224.69115295007,216.65
17468,8223.40141301765,216.65
17469,8222.111875738019,216.65
17470,8220.822541079273,216.65
17471,8219.533409009517,216.65
17472,8218.244479496845,216.65
17473,8216.955752509377,216.65
17474,8215.667228015214,216.65
17475,8214.37890598249,216.65
17476,8213.090786379324,216.65
17477,8211.80286917384,216.65
17478,8210.51515433418,216.65
17479,8209.227641828476,216.65
17480,8207.94033162488,216.65
17481,8206.653223691543,216.65
17482,8205.366317996612,216.65
17483,8204.079614508251,216.65
17484,8202.79311319462,216.65
17485,8201.506814023898,216.65
17486,8200.22071696425,216.65
17487,8198.934821983863,216.65
17488,8197.649129050918,216.65
17489,8196.363638133607,216.65
17490,8195.078349200121,216.65
17491,8193.793262218664,216.65
17492,8192.508377157435,216.65
17493,8191.223693984651,216.65
17494,8189.939212668525,216.65
17495,8188.654933177277,216.65
17496,8187.3708554791265,216.65
17497,8186.086979542309,216.65
17498,8184.803305335057,216.65
17499,8183.5198328256165,216.65
17500,8182.236561982219,216.65
17501,8180.953492773127,216.65
17502,8179.670625166596,216.65
17503,8178.387959130876,216.65
17504,8177.105494634237,216.65
17505,8175.823231644953,216.65
17506,8174.54117013129,216.65
17507,8173.2593100615395,216.65
17508,8171.977651403972,216.65
17509,8170.696194126889,216.65
17510,8169.4149381985835,216.65
17511,8168.133883587353,216.65
17512,8166.853030261507,216.65
17513,8165.572378189352,216.65
17514,8164.2919273392,216.65
17515,8163.011677679377,216.65
17516,8161.731629178202,216.65
17517,8160.4517818040085,216.65
17518,8159.172135525135,216.65
17519,8157.892690309915,216.65
17520,8156.613446126695,216.65
17521,8155.334402943827,216.65
17522,8154.055560729671,216.65
17523,8152.776919452571,216.65
17524,8151.498479080907,216.65
17525,8150.220239583044,216.65
17526,8148.94220092736,216.65
17527,8147.664363082225,216.65
17528,8146.386726016038,216.65
17529,8145.1092896971795,216.65
17530,8143.832054094045,216.65
17531,8142.555019175037,216.65
17532,8141.27818490856,216.65
17533,8140.001551263018,216.65
17534,8138.725118206836,216.65
17535,8137.44888570843,216.65
17536,8136.172853736221,216.65
17537,8134.897022258641,216.65
17538,8133.621391244125,216.65
17539,8132.345960661113,216.65
17540,8131.070730478052,216.65
17541,8129.795700663385,216.65
17542,8128.520871185576,216.65
17543,8127.246242013075,216.65
17544,8125.971813114353,216.65
17545,8124.69758445788,216.65
17546,8123.423556012122,216.65
17547,8122.149727745572,216.65
17548,8120.876099626705,216.65
17549,8119.602671624009,216.65
17550,8118.329443705982,216.65
17551,8117.056415841131,216.65
17552,8115.7835879979475,216.65
17553,8114.5109601449485,216.65
17554,8113.238532250645,216.65
17555,8111.966304283559,216.65
17556,8110.694276212211,216.65
17557,8109.422448005133,216.65
17558,8108.15081963086,216.65
17559,8106.87939105793,216.65
17560,8105.608162254883,216.65
17561,8104.337133190277,216.65
17562,8103.066303832658,216.65
17563,8101.7956741505905,216.65
17564,8100.525244112636,216.65
17565,8099.2550136873615,216.65
17566,8097.984982843345,216.65
17567,8096.7151515491605,216.65
17568,8095.445519773397,216.65
17569,8094.176087484642,216.65
17570,8092.906854651486,216.65
17571,8091.637821242528,216.65
17572,8090.368987226376,216.65
17573,8089.100352571634,216.65
17574,8087.8319172469155,216.65
17575,8086.563681220841,216.65
17576,8085.295644462036,216.65
17577,8084.027806939129,216.65
17578,8082.760168620747,216.65
17579,8081.4927294755325,216.65
17580,8080.225489472129,216.65
17581,8078.958448579182,216.65
17582,8077.691606765347,216.65
17583,8076.424963999285,216.65
17584,8075.158520249647,216.65
17585,8073.892275485118,216.65
17586,8072.6262296743635,216.65
17587,8071.360382786055,216.65
17588,8070.094734788884,216.65
17589,8068.82928565153,216.65
17590,8067.564035342692,216.65
17591,8066.298983831068,216.65
17592,8065.0341310853555,216.65
17593,8063.769477074269,216.65
17594,8062.505021766511,216.65
17595,8061.24076513081,216.65
17596,8059.97670713588,216.65
17597,8058.712847750456,216.65
17598,8057.44918694326,216.65
17599,8056.185724683035,216.65
17600,8054.922460938521,216.65
17601,8053.659395678466,216.65
17602,8052.396528871625,216.65
17603,8051.133860486751,216.65
17604,8049.871390492602,216.65
17605,8048.609118857953,216.65
17606,8047.3470455515735,216.65
17607,8046.0851705422365,216.65
17608,8044.823493798721,216.65
17609,8043.562015289825,216.65
17610,8042.300734984325,216.65
17611,8041.039652851027,216.65
17612,8039.77876885873,216.65
17613,8038.518082976241,216.65
17614,8037.257595172366,216.65
17615,8035.997305415927,216.65
17616,8034.737213675739,216.65
17617,8033.477319920634,216.65
17618,8032.217624119435,216.65
17619,8030.958126240986,216.65
17620,8029.698826254125,216.65
17621,8028.43972412769,216.65
17622,8027.180819830539,216.65
17623,8025.922113331531,216.65
17624,8024.663604599513,216.65
17625,8023.405293603361,216.65
17626,8022.147180311942,216.65
17627,8020.889264694127,216.65
17628,8019.631546718806,216.65
17629,8018.37402635485,216.65
17630,8017.116703571155,216.65
17631,8015.859578336621,216.65
17632,8014.602650620138,216.65
17633,8013.345920390613,216.65
17634,8012.0893876169575,216.65
17635,8010.833052268089,216.65
17636,8009.5769143129155,216.65
17637,8008.32097372037,216.65
17638,8007.06523045938,216.65
17639,8005.80968449888,216.65
17640,8004.554335807803,216.65
17641,8003.299184355099,216.65
17642,8002.0442301097155,216.65
17643,8000.789473040599,216.65
17644,7999.534913116718,216.65
17645,7998.280550307024,216.65
17646,7997.026384580495,216.65
17647,7995.772415906103,216.65
17648,7994.518644252822,216.65
17649,7993.265069589632,216.65
17650,7992.011691885526,216.65
17651,7990.758511109494,216.65
17652,7989.505527230532,216.65
17653,7988.252740217651,216.65
17654,7987.000150039848,216.65
17655,7985.747756666136,216.65
17656,7984.495560065539,216.65
17657,7983.243560207071,216.65
17658,7981.991757059766,216.65
17659,7980.740150592648,216.65
17660,7979.488740774757,216.65
17661,7978.237527575136,216.65
17662,7976.986510962827,216.65
17663,7975.735690906884,216.65
17664,7974.485067376366,216.65
17665,7973.234640340331,216.65
17666,7971.984409767842,216.65
17667,7970.734375627971,216.65
17668,7969.484537889795,216.65
17669,7968.234896522397,216.65
17670,7966.985451494858,216.65
17671,7965.736202776267,216.65
17672,7964.487150335721,216.65
17673,7963.238294142323,216.65
17674,7961.989634165173,216.65
17675,7960.741170373382,216.65
17676,7959.49290273607,216.65
17677,7958.244831222347,216.65
17678,7956.9969558013445,216.65
17679,7955.74927644219,216.65
17680,7954.50179311401,216.65
17681,7953.254505785958,216.65
17682,7952.0074144271675,216.65
17683,7950.760519006786,216.65
17684,7949.51381949397,216.65
17685,7948.26731585788,216.65
17686,7947.021008067679,216.65
17687,7945.774896092534,216.65
17688,7944.528979901615,216.65
17689,7943.283259464103,216.65
17690,7942.037734749177,216.65
17691,7940.792405726028,216.65
17692,7939.547272363847,216.65
17693,7938.302334631835,216.65
17694,7937.057592499191,216.65
17695,7935.813045935121,216.65
17696,7934.568694908838,216.65
17697,7933.324539389554,216.65
17698,7932.0805793465015,216.65
17699,7930.836814748897,216.65
17700,7929.593245565976,216.65
17701,7928.349871766971,216.65
17702,7927.1066933211305,216.65
17703,7925.863710197691,216.65
17704,7924.620922365912,216.65
17705,7923.378329795039,216.65
17706,7922.135932454343,216.65
17707,7920.893730313081,216.65
17708,7919.651723340526,216.65
17709,7918.4099115059535,216.65
17710,7917.168294778645,216.65
17711,7915.9268731278835,216.65
17712,7914.685646522954,216.65
17713,7913.444614933155,216.65
17714,7912.203778327785,216.65
17715,7910.963136676152,216.65
17716,7909.722689947555,216.65
17717,7908.482438111317,216.65
17718,7907.2423811367535,216.65
17719,7906.002518993188,216.65
17720,7904.762851649948,216.65
17721,7903.523379076366,216.65
17722,7902.284101241779,216.65
17723,7901.04501811553,216.65
17724,7899.80612966697,216.65
17725,7898.567435865444,216.65
17726,7897.328936680319,216.65
17727,7896.090632080953,216.65
17728,7894.852522036713,216.65
17729,7893.614606516968,216.65
17730,7892.376885491094,216.65
17731,7891.139358928475,216.65
17732,7889.902026798499,216.65
17733,7888.664889070552,216.65
17734,7887.42794571403,216.65
17735,7886.191196698343,216.65
17736,7884.954641992885,216.65
17737,7883.7182815670685,216.65
17738,7882.482115390318,216.65
17739,7881.246143432042,216.65
17740,7880.010365661672,216.65
17741,7878.774782048634,216.65
17742,7877.539392562365,216.65
17743,7876.3041971723005,216.65
17744,7875.069195847886,216.65
17745,7873.834388558575,216.65
17746,7872.59977527382,216.65
17747,7871.365355963072,216.65
17748,7870.1311305958025,216.65
17749,7868.897099141476,216.65
17750,7867.663261569565,216.65
17751,7866.429617849553,216.65
17752,7865.196167950912,216.65
17753,7863.962911843141,216.65
17754,7862.729849495723,216.65
17755,7861.496980878162,216.65
17756,7860.264305959952,216.65
17757,7859.031824710605,216.65
17758,7857.799537099635,216.65
17759,7856.567443096553,216.65
17760,7855.335542670886,216.65
17761,7854.103835792155,216.65
17762,7852.872322429889,216.65
17763,7851.641002553624,216.65
17764,7850.409876132909,216.65
17765,7849.178943137281,216.65
17766,7847.948203536288,216.65
17767,7846.717657299491,216.65
17768,7845.487304396451,216.65
17769,7844.257144796724,216.65
17770,7843.027178469883,216.65
17771,7841.7974053855005,216.65
17772,7840.567825513162,216.65
17773,7839.338438822443,216.65
17774,7838.109245282934,216.65
17775,7836.880244864234,216.65
17776,7835.651437535933,216.65
17777,7834.422823267638,216.65
17778,7833.194402028956,216.65
17779,7831.966173789492,216.65
17780,7830.738138518877,216.65
17781,7829.510296186721,216.65
17782,7828.282646762661,216.65
17783,7827.055190216317,216.65
17784,7825.827926517334,216.65
17785,7824.600855635349,216.65
17786,7823.373977540013,216.65
17787,7822.147292200966,216.65
17788,7820.920799587874,216.65
17789,7819.694499670391,216.65
17790,7818.468392418185,216.65
17791,7817.242477800928,216.65
17792,7816.01675578829,216.65
17793,7814.7912263499475,216.65
17794,7813.5658894555945,216.65
17795,7812.340745074911,216.65
17796,7811.115793177598,216.65
17797,7809.891033733347,216.65
17798,7808.666466711867,216.65
17799,7807.442092082859,216.65
17800,7806.217909816041,216.65
17801,7804.993919881135,216.65
17802,7803.770122247851,216.65
17803,7802.546516885931,216.65
17804,7801.323103765091,216.65
17805,7800.099882855084,216.65
17806,7798.876854125641,216.65
17807,7797.654017546509,216.65
17808,7796.43137308744,216.65
17809,7795.208920718192,216.65
17810,7793.986660408525,216.65
17811,7792.764592128199,216.65
17812,7791.54271584699,216.65
17813,7790.321031534674,216.65
17814,7789.099539161027,216.65
17815,7787.878238695833,216.65
17816,7786.6571301088825,216.65
17817,7785.436213369969,216.65
17818,7784.215488448896,216.65
17819,7782.994955315457,216.65
17820,7781.774613939468,216.65
17821,7780.554464290742,216.65
17822,7779.33450633909,216.65
17823,7778.114740054342,216.65
17824,7776.89516540632,216.65
17825,7775.6757823648595,216.65
17826,7774.456590899795,216.65
17827,7773.2375909809725,216.65
17828,7772.018782578231,216.65
17829,7770.800165661426,216.65
17830,7769.581740200412,216.65
17831,7768.363506165054,216.65
17832,7767.145463525213,216.65
17833,7765.927612250753,216.65
17834,7764.709952311563,216.65
17835,7763.49248367751,216.65
17836,7762.27520631849,216.65
17837,7761.058120204379,216.65
17838,7759.841225305081,216.65
17839,7758.624521590489,216.65
17840,7757.408009030507,216.65
17841,7756.1916875950465,216.65
17842,7754.975557254014,216.65
17843,7753.7596179773345,216.65
17844,7752.543869734926,216.65
17845,7751.32831249672,216.65
17846,7750.112946232643,216.65
17847,7748.89777091263,216.65
17848,7747.682786506627,216.65
17849,7746.46799298458,216.65
17850,7745.253390316439,216.65
17851,7744.038978472155,216.65
17852,7742.824757421696,216.65
17853,7741.610727135022,216.65
17854,7740.396887582104,216.65
17855,7739.183238732913,216.65
17856,7737.969780557435,216.65
17857,7736.756513025653,216.65
17858,7735.543436107547,216.65
17859,7734.330549773118,216.65
17860,7733.117853992364,216.65
17861,7731.905348735282,216.65
17862,7730.693033971887,216.65
17863,7729.480909672191,216.65
17864,7728.268975806203,216.65
17865,7727.057232343955,216.65
17866,7725.845679255471,216.65
17867,7724.634316510771,216.65
17868,7723.4231440799085,216.65
17869,7722.212161932907,216.65
17870,7721.001370039826,216.65
17871,7719.790768370707,216.65
17872,7718.5803568956135,216.65
17873,7717.370135584592,216.65
17874,7716.160104407718,216.65
17875,7714.950263335058,216.65
17876,7713.740612336682,216.65
17877,7712.531151382672,216.65
17878,7711.32188044311,216.65
17879,7710.112799488085,216.65
17880,7708.903908487689,216.65
17881,7707.695207412019,216.65
17882,7706.486696231177,216.65
17883,7705.278374915273,216.65
17884,7704.07024343441,216.65
17885,7702.862301758712,216.65
17886,7701.654549858296,216.65
17887,7700.4469877032925,216.65
17888,7699.239615263828,216.65
17889,7698.032432510034,216.65
17890,7696.825439412058,216.65
17891,7695.618635940042,216.65
17892,7694.412022064132,216.65
17893,7693.2055977544815,216.65
17894,7691.999362981255,216.65
17895,7690.793317714614,216.65
17896,7689.587461924721,216.65
17897,7688.381795581755,216.65
17898,7687.176318655887,216.65
17899,7685.971031117306,216.65
17900,7684.765932936198,216.65
17901,7683.561024082749,216.65
17902,7682.356304527165,216.65
17903,7681.1517742396345,216.65
17904,7679.94743319037,216.65
17905,7678.743281349583,216.65
17906,7677.539318687488,216.65
17907,7676.335545174297,216.65
17908,7675.131960780248,216.65
17909,7673.92856547556,216.65
17910,7672.7253592304705,216.65
17911,7671.52234201522,216.65
17912,7670.319513800043,216.65
17913,7669.116874555198,216.65
17914,7667.914424250929,216.65
17915,7666.712162857502,216.65
17916,7665.510090345175,216.65
17917,7664.308206684211,216.65
17918,7663.106511844885,216.65
17919,7661.905005797475,216.65
17920,7660.7036885122525,216.65
17921,7659.502559959518,216.65
17922,7658.301620109547,216.65
17923,7657.100868932645,216.65
17924,7655.900306399102,216.65
17925,7654.699932479233,216.65
17926,7653.499747143337,216.65
17927,7652.2997503617335,216.65
17928,7651.099942104738,216.65
17929,7649.900322342676,216.65
17930,7648.7008910458735,216.65
17931,7647.501648184662,216.65
17932,7646.302593729376,216.65
17933,7645.103727650362,216.65
17934,7643.905049917965,216.65
17935,7642.706560502536,216.65
17936,7641.508259374432,216.65
17937,7640.31014650401,216.65
17938,7639.112221861634,216.65
17939,7637.914485417677,216.65
17940,7636.716937142513,216.65
17941,7635.519577006522,216.65
17942,7634.322404980087,216.65
17943,7633.125421033594,216.65
17944,7631.928625137435,216.65
17945,7630.732017262015,216.65
17946,7629.535597377725,216.65
17947,7628.3393654549845,216.65
17948,7627.143321464202,216.65
17949,7625.947465375787,216.65
17950,7624.7517971601665,216.65
17951,7623.556316787762,216.65
17952,7622.361024229011,216.65
17953,7621.16591945434,216.65
17954,7619.971002434196,216.65
17955,7618.776273139016,216.65
17956,7617.581731539256,216.65
17957,7616.387377605366,216.65
17958,7615.1932113078055,216.65
17959,7613.99923261704,216.65
17960,7612.805441503531,216.65
17961,7611.611837937757,216.65
17962,7610.418421890193,216.65
17963,7609.225193331317,216.65
17964,7608.032152231616,216.65
17965,7606.839298561589,216.65
17966,7605.646632291721,216.65
17967,7604.4541533925185,216.65
17968,7603.2618618344895,216.65
17969,7602.069757588132,216.65
17970,7600.87784062397,216.65
17971,7599.686110912522,216.65
17972,7598.494568424306,216.65
17973,7597.303213129856,216.65
17974,7596.1120449997015,216.65
17975,7594.921064004378,216.65
17976,7593.730270114429,216.65
17977,7592.539663300406,216.65
17978,7591.349243532856,216.65
17979,7590.159010782338,216.65
17980,7588.968965019409,216.65
17981,7587.779106214638,216.65
17982,7586.589434338588,216.65
17983,7585.399949361841,216.65
17984,7584.210651254974,216.65
17985,7583.021539988575,216.65
17986,7581.832615533223,216.65
17987,7580.643877859518,216.65
17988,7579.455326938054,216.65
17989,7578.266962739439,216.65
17990,7577.078785234273,216.65
17991,7575.8907943931745,216.65
17992,7574.70299018676,216.65
17993,7573.515372585642,216.65
17994,7572.327941560453,216.65
17995,7571.140697081822,216.65
17996,7569.9536391203865,216.65
17997,7568.766767646783,216.65
17998,7567.580082631654,216.65
17999,7566.39358404565,216.65
18000,7565.2072718594245,216.65
18001,7564.021146043637,216.65
18002,7562.835206568949,216.65
18003,7561.649453406026,216.65
18004,7560.463886525542,216.65
18005,7559.278505898174,216.65
18006,7558.093311494604,216.65
18007,7556.9083032855115,216.65
18008,7555.723481241594,216.65
18009,7554.538845333544,216.65
18010,7553.354395532063,216.65
18011,7552.170131807853,216.65
18012,7550.986054131623,216.65
18013,7549.8021624740895,216.65
18014,7548.618456805967,216.65
18015,7547.434937097976,216.65
18016,7546.251603320851,216.65
18017,7545.068455445318,216.65
18018,7543.885493442121,216.65
18019,7542.7027172819935,216.65
18020,7541.520126935683,216.65
18021,7540.337722373944,216.65
18022,7539.155503567525,216.65
18023,7537.973470487192,216.65
18024,7536.791623103706,216.65
18025,7535.609961387837,216.65
18026,7534.428485310357,216.65
18027,7533.247194842048,216.65
18028,7532.06608995369,216.65
18029,7530.8851706160685,216.65
18030,7529.704436799981,216.65
18031,7528.523888476219,216.65
18032,7527.343525615582,216.65
18033,7526.163348188879,216.65
18034,7524.983356166924,216.65
18035,7523.8035495205295,216.65
18036,7522.623928220511,216.65
18037,7521.444492237697,216.65
18038,7520.265241542913,216.65
18039,7519.086176106997,216.65
18040,7517.907295900782,216.65
18041,7516.728600895116,216.65
18042,7515.550091060841,216.65
18043,7514.371766368809,216.65
18044,7513.193626789883,216.65
18045,7512.015672294918,216.65
18046,7510.837902854778,216.65
18047,7509.66031844034,216.65
18048,7508.482919022473,216.65
18049,7507.305704572059,216.65
18050,7506.128675059983,216.65
18051,7504.951830457132,216.65
18052,7503.775170734391,216.65
18053,7502.598695862676,216.65
18054,7501.422405812877,216.65
18055,7500.246300555899,216.65
18056,7499.070380062663,216.65
18057,7497.894644304076,216.65
18058,7496.719093251058,216.65
18059,7495.543726874545,216.65
18060,7494.3685451454585,216.65
18061,7493.193548034737,216.65
18062,7492.018735513313,216.65
18063,7490.844107552139,216.65
18064,7489.669664122159,216.65
18065,7488.495405194324,216.65
18066,7487.321330739591,216.65
18067,7486.147440728928,216.65
18068,7484.9737351332915,216.65
18069,7483.8002139236605,216.65
18070,7482.626877071011,216.65
18071,7481.453724546317,216.65
18072,7480.28075632057,216.65
18073,7479.10797236476,216.65
18074,7477.935372649873,216.65
18075,7476.7629571469115,216.65
18076,7475.59072582688,216.65
18077,7474.41867866079,216.65
18078,7473.246815619645,216.65
18079,7472.075136674465,216.65
18080,7470.903641796274,216.65
18081,7469.732330956099,216.65
18082,7468.561204124963,216.65
18083,7467.3902612739075,216.65
18084,7466.219502373974,216.65
18085,7465.048927396202,216.65
18086,7463.878536311641,216.65
18087,7462.708329091348,216.65
18088,7461.538305706376,216.65
18089,7460.368466127792,216.65
18090,7459.198810326658,216.65
18091,7458.029338274052,216.65
18092,7456.860049941046,216.65
18093,7455.690945298723,216.65
18094,7454.522024318163,216.65
18095,7453.353286970462,216.65
18096,7452.184733226712,216.65
18097,7451.016363058017,216.65
18098,7449.84817643547,216.65
18099,7448.6801733301845,216.65
18100,7447.512353713279,216.65
18101,7446.344717555864,216.65
18102,7445.17726482906,216.65
18103,7444.0099955040005,216.65
18104,7442.842909551807,216.65
18105,7441.676006943621,216.65
18106,7440.509287650586,216.65
18107,7439.342751643841,216.65
18108,7438.176398894532,216.65
18109,7437.010229373825,216.65
18110,7435.844243052862,216.65
18111,7434.67843990282,216.65
18112,7433.51281989486,216.65
18113,7432.347383000149,216.65
18114,7431.182129189871,216.65
18115,7430.017058435209,216.65
18116,7428.8521707073405,216.65
18117,7427.687465977459,216.65
18118,7426.522944216757,216.65
18119,7425.358605396441,216.65
18120,7424.194449487706,216.65
18121,7423.030476461764,216.65
18122,7421.866686289831,216.65
18123,7420.703078943119,216.65
18124,7419.539654392851,216.65
18125,7418.376412610252,216.65
18126,7417.213353566561,216.65
18127,7416.050477233005,216.65
18128,7414.887783580823,216.65
18129,7413.725272581269,216.65
18130,7412.5629442055815,216.65
18131,7411.40079842502,216.65
18132,7410.238835210844,216.65
18133,7409.0770545343075,216.65
18134,7407.915456366687,216.65
18135,7406.754040679252,216.65
18136,7405.592807443274,216.65
18137,7404.431756630043,216.65
18138,7403.270888210837,216.65
18139,7402.110202156949,216.65
18140,7400.949698439668,216.65
18141,7399.7893770303,216.65
18142,7398.629237900144,216.65
18143,7397.46928102051,216.65
18144,7396.309506362711,216.65
18145,7395.149913898062,216.65
18146,7393.9905035978845,216.65
18147,7392.831275433507,216.65
18148,7391.67222937626,216.65
18149,7390.513365397473,216.65
18150,7389.354683468494,216.65
18151,7388.196183560659,216.65
18152,7387.037865645325,216.65
18153,7385.879729693836,216.65
18154,7384.721775677557,216.65
18155,7383.564003567847,216.65
18156,7382.406413336075,216.65
18157,7381.249004953614,216.65
18158,7380.09177839183,216.65
18159,7378.934733622113,216.65
18160,7377.777870615842,216.65
18161,7376.621189344409,216.65
18162,7375.464689779213,216.65
18163,7374.308371891641,216.65
18164,7373.152235653105,216.65
18165,7371.996281035009,216.65
18166,7370.840508008768,216.65
18167,7369.684916545789,216.65
18168,7368.529506617505,216.65
18169,7367.374278195332,216.65
18170,7366.219231250708,216.65
18171,7365.064365755056,216.65
18172,7363.909681679827,216.65
18173,7362.755178996457,216.65
18174,7361.600857676399,216.65
18175,7360.446717691099,216.65
18176,7359.292759012025,216.65
18177,7358.138981610626,216.65
18178,7356.9853854583735,216.65
18179,7355.831970526734,216.65
18180,7354.678736787189,216.65
18181,7353.525684211215,216.65
18182,7352.372812770293,216.65
18183,7351.220122435918,216.65
18184,7350.067613179579,216.65
18185,7348.915284972772,216.65
18186,7347.763137787002,216.65
18187,7346.6111715937695,216.65
18188,7345.4593863645905,216.65
18189,7344.307782070983,216.65
18190,7343.156358684461,216.65
18191,7342.005116176551,216.65
18192,7340.8540545187825,216.65
18193,7339.70317368269,216.65
18194,7338.55247363981,216.65
18195,7337.401954361682,216.65
18196,7336.251615819856,216.65
18197,7335.1014579858875,216.65
18198,7333.951480831321,216.65
18199,7332.801684327725,216.65
18200,7331.652068446665,216.65
18201,7330.502633159705,216.65
18202,7329.353378438425,216.65
18203,7328.204304254396,216.65
18204,7327.055410579207,216.65
18205,7325.906697384442,216.65
18206,7324.758164641696,216.65
18207,7323.609812322561,216.65
18208,7322.461640398638,216.65
18209,7321.313648841536,216.65
18210,7320.165837622857,216.65
18211,7319.018206714222,216.65
18212,7317.870756087252,216.65
18213,7316.72348571356,216.65
18214,7315.576395564779,216.65
18215,7314.429485612543,216.65
18216,7313.282755828485,216.65
18217,7312.136206184252,216.65
18218,7310.989836651476,216.65
18219,7309.843647201825,216.65
18220,7308.6976378069385,216.65
18221,7307.551808438479,216.65
18222,7306.406159068114,216.65
18223,7305.2606896675115,216.65
18224,7304.115400208334,216.65
18225,7302.9702906622715,216.65
18226,7301.825361000997,216.65
18227,7300.680611196193,216.65
18228,7299.5360412195605,216.65
18229,7298.391651042784,216.65
18230,7297.2474406375695,216.65
18231,7296.103409975616,216.65
18232,7294.959559028633,216.65
18233,7293.815887768333,216.65
18234,7292.672396166431,216.65
18235,7291.529084194649,216.65
18236,7290.3859518247145,216.65
18237,7289.24299902836,216.65
18238,7288.100225777314,216.65
18239,7286.957632043321,216.65
18240,7285.815217798123,216.65
18241,7284.672983013463,216.65
18242,7283.530927661098,216.65
18243,7282.3890517127875,216.65
18244,7281.247355140287,216.65
18245,7280.105837915374,216.65
18246,7278.964500009802,216.65
18247,7277.823341395358,216.65
18248,7276.682362043815,216.65
18249,7275.5415619269625,216.65
18250,7274.400941016585,216.65
18251,7273.260499284471,216.65
18252,7272.120236702427,216.65
18253,7270.980153242245,216.65
18254,7269.84024887574,216.65
18255,7268.7005235747165,216.65
18256,7267.560977310991,216.65
18257,7266.42161005638,216.65
18258,7265.282421782708,216.65
18259,7264.143412461809,216.65
18260,7263.004582065507,216.65
18261,7261.8659305656465,216.65
18262,7260.727457934067,216.65
18263,7259.589164142613,216.65
18264,7258.451049163132,216.65
18265,7257.313112967485,216.65
18266,7256.175355527527,216.65
18267,7255.037776815119,216.65
18268,7253.90037680214,216.65
18269,7252.763155460452,216.65
18270,7251.6261127619355,216.65
18271,7250.489248678471,216.65
18272,7249.352563181951,216.65
18273,7248.216056244253,216.65
18274,7247.079727837285,216.65
18275,7245.943577932935,216.65
18276,7244.807606503116,216.65
18277,7243.671813519729,216.65
18278,7242.536198954687,216.65
18279,7241.400762779912,216.65
18280,7240.265504967324,216.65
18281,7239.130425488841,216.65
18282,7237.995524316402,216.65
18283,7236.860801421942,216.65
18284,7235.726256777397,216.65
18285,7234.591890354705,216.65
18286,7233.457702125821,216.65
18287,7232.323692062701,216.65
18288,7231.189860137289,216.65
18289,7230.056206321557,216.65
18290,7228.922730587467,216.65
18291,7227.789432906985,216.65
18292,7226.656313252092,216.65
18293,7225.523371594768,216.65
18294,7224.390607906987,216.65
18295,7223.258022160745,216.65
18296,7222.125614328031,216.65
18297,7220.993384380837,216.65
18298,7219.861332291173,216.65
18299,7218.729458031038,216.65
18300,7217.597761572446,216.65
18301,7216.466242887408,216.65
18302,7215.334901947944,216.65
18303,7214.203738726077,216.65
18304,7213.07275319383,216.65
18305,7211.941945323244,216.65
18306,7210.811315086348,216.65
18307,7209.6808624551795,216.65
18308,7208.550587401795,216.65
18309,7207.420489898232,216.65
18310,7206.290569916555,216.65
18311,7205.160827428813,216.65
18312,7204.0312624070775,216.65
18313,7202.901874823408,216.65
18314,7201.772664649876,216.65
18315,7200.643631858566,216.65
18316,7199.514776421549,216.65
18317,7198.386098310912,216.65
18318,7197.257597498748,216.65
18319,7196.129273957147,216.65
18320,7195.00112765821,216.65
18321,7193.8731585740325,216.65
18322,7192.745366676727,216.65
18323,7191.617751938408,216.65
18324,7190.490314331181,216.65
18325,7189.363053827173,216.65
18326,7188.235970398507,216.65
18327,7187.109064017314,216.65
18328,7185.982334655722,216.65
18329,7184.855782285868,216.65
