time_s,time_us,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,log_timestamp,log_timestamp_gregorian
1601802540,816500,-10.51831826743064,45940.77219318192,18.93024138956156,0.0,113,13,0,2020-10-04T12:09:00,1601676487.153401,2020-10-03T01:08:07
1601802548,816500,-10.780479004570225,45628.83779675032,18.636544785896863,0.0,159,13,0,2020-10-04T12:09:08,1601676496.096088,2020-10-03T01:08:16
1601802556,816500,-10.817155932091168,45236.63888987394,18.57287127501291,0.0,202,13,0,2020-10-04T12:09:16,1601676504.327404,2020-10-03T01:08:24
1601802566,816500,-10.978853163729855,44802.01111702826,18.497922877578283,0.0,250,13,0,2020-10-04T12:09:26,1601676514.147805,2020-10-03T01:08:34
1601802574,897500,-11.09111615859283,44430.10157420645,18.567474308819737,0.0,39,13,0,2020-10-04T12:09:34,1601676522.0773928,2020-10-03T01:08:42
1601802584,897500,-11.697397682068527,43997.98241434013,18.699739943744838,0.0,83,13,0,2020-10-04T12:09:44,1601676531.71816,2020-10-03T01:08:51
1601802591,897500,-12.282626081597755,43687.56623589243,18.90101039706375,0.0,128,13,0,2020-10-04T12:09:51,1601676540.4734728,2020-10-03T01:09:00
1601802601,951500,-12.93865140428004,43231.48222822287,19.282404195059634,0.0,174,13,0,2020-10-04T12:10:01,1601676549.289597,2020-10-03T01:09:09
1601802611,951500,-13.140209992915493,42846.49549226182,19.91027114749729,0.0,219,13,0,2020-10-04T12:10:11,1601676558.658612,2020-10-03T01:09:18
1601802618,951500,-13.353568194049512,42633.00266730451,20.22516218343328,0.0,8,13,0,2020-10-04T12:10:18,1601676566.405696,2020-10-03T01:09:26
1601802628,951500,-13.901791193601799,42194.30394398223,20.61026250373968,0.0,52,13,0,2020-10-04T12:10:28,1601676575.757789,2020-10-03T01:09:35
1601802637,12500,-14.190093273073922,41902.578705951695,20.86739416344944,0.0,97,13,0,2020-10-04T12:10:37,1601676584.2858639,2020-10-03T01:09:44
1601802645,12500,-14.747240787430837,41572.39136952548,20.971656742248918,0.0,139,13,0,2020-10-04T12:10:45,1601676592.195585,2020-10-03T01:09:52
1601802655,12500,-14.974308498692608,41223.893866337196,21.209862007334994,0.0,187,13,0,2020-10-04T12:10:55,1601676602.259985,2020-10-03T01:10:02
1601802663,12500,-15.04064277747666,40858.43891440742,21.31931411103895,0.0,232,13,0,2020-10-04T12:11:03,1601676611.148253,2020-10-03T01:10:11
1601802673,72500,-15.44821481471845,40492.410553192,21.43402256404892,0.0,22,13,0,2020-10-04T12:11:13,1601676620.1690328,2020-10-03T01:10:20
1601802683,72500,-15.614049540974884,40026.30071612303,21.492778150157424,0.0,64,13,0,2020-10-04T12:11:23,1601676629.181685,2020-10-03T01:10:29
1601802700,137500,-16.655931067233336,39275.00726277167,21.14533496978224,0.0,149,13,0,2020-10-04T12:11:40,1601676646.493353,2020-10-03T01:10:46
1601802708,137500,-17.11994235026277,38895.16536415971,21.149232038712615,0.0,194,13,0,2020-10-04T12:11:48,1601676655.567765,2020-10-03T01:10:55
1601802716,137500,-17.32436167756257,38512.95999599207,21.128942266929776,0.0,235,13,0,2020-10-04T12:11:56,1601676663.249945,2020-10-03T01:11:03
1601802726,135500,-17.571832812243315,38058.01898884783,20.896663866543285,0.0,26,13,0,2020-10-04T12:12:06,1601676673.1726758,2020-10-03T01:11:13
1601802734,135500,-17.942719326311543,37721.85229485045,20.68994083974112,0.0,71,13,0,2020-10-04T12:12:14,1601676681.492296,2020-10-03T01:11:21
1601802743,135500,-18.57159647054641,37383.209862614625,20.571765173030162,0.0,119,13,0,2020-10-04T12:12:23,1601676690.939661,2020-10-03T01:11:30
1601802753,135500,-19.25468215254914,36955.88395099497,20.450292443109728,0.0,163,13,0,2020-10-04T12:12:33,1601676699.29328,2020-10-03T01:11:39
1601802760,288500,-19.543604778854114,36713.17160494156,20.342841022384725,0.0,210,13,0,2020-10-04T12:12:40,1601676708.2510319,2020-10-03T01:11:48
1601802770,288500,-19.917990988224847,36300.910108666496,20.264829671666867,0.0,255,13,0,2020-10-04T12:12:50,1601676717.863261,2020-10-03T01:11:57
1601802778,288500,-20.44034323450751,36016.534071149115,20.318882789165354,0.0,40,13,0,2020-10-04T12:12:58,1601676725.361372,2020-10-03T01:12:05
1601802786,288500,-20.732450975246955,35762.88870849415,20.381233372056887,0.0,84,13,0,2020-10-04T12:13:06,1601676733.2449238,2020-10-03T01:12:13
1601802796,359500,-20.82269804287987,35323.41049947015,20.405290618071298,0.0,129,13,0,2020-10-04T12:13:16,1601676743.161049,2020-10-03T01:12:23
1601802804,359500,-21.260219638351167,35012.38537792441,20.334656173684728,0.0,174,13,0,2020-10-04T12:13:24,1601676752.291653,2020-10-03T01:12:32
1601802813,359500,-21.769489529106703,34632.97357221264,20.081633481421854,0.0,216,13,0,2020-10-04T12:13:33,1601676761.1760368,2020-10-03T01:12:41
1601802823,424500,-22.81257491277845,34264.83529638242,19.693962816656523,0.0,6,13,0,2020-10-04T12:13:43,1601676770.9084718,2020-10-03T01:12:50
1601802831,424500,-22.880497813088642,33940.20712462034,19.80678821431777,0.0,51,13,0,2020-10-04T12:13:51,1601676778.777284,2020-10-03T01:12:58
1601802841,424500,-23.030374452896286,33558.45844740246,19.82222084659997,0.0,94,13,0,2020-10-04T12:14:01,1601676787.4893038,2020-10-03T01:13:07
1601802848,424500,-23.42100919551665,33307.601041900816,19.619359614839222,0.0,135,13,0,2020-10-04T12:14:08,1601676796.168876,2020-10-03T01:13:16
1601802856,498500,-23.49690374758609,32971.09315383523,19.627128705681333,0.0,174,13,0,2020-10-04T12:14:16,1601676803.797224,2020-10-03T01:13:23
1601802866,498500,-23.937282209465046,32567.714810766047,19.31599937038844,0.0,219,13,0,2020-10-04T12:14:26,1601676813.6543958,2020-10-03T01:13:33
1601802873,498500,-24.310693384664024,32286.401778376345,19.165870285669197,0.0,8,13,0,2020-10-04T12:14:33,1601676823.211364,2020-10-03T01:13:43
1601802884,573500,-24.51860396968275,31885.37314803541,19.010322849239618,0.0,52,13,0,2020-10-04T12:14:44,1601676831.752569,2020-10-03T01:13:51
1601802894,573500,-24.853109402766858,31546.55263252694,18.932658540908516,0.0,98,13,0,2020-10-04T12:14:54,1601676841.282925,2020-10-03T01:14:01
1601802901,573500,-25.27052195890899,31282.73883218907,18.622357155625057,0.0,143,13,0,2020-10-04T12:15:01,1601676849.31966,2020-10-03T01:14:09
1601802911,649500,-25.404769586257952,30949.749456726036,18.454321366503383,0.0,186,13,0,2020-10-04T12:15:11,1601676858.254432,2020-10-03T01:14:18
1601802919,649500,-25.57186136352384,30639.99938720892,18.397436342554823,0.0,227,13,0,2020-10-04T12:15:19,1601676866.984537,2020-10-03T01:14:26
1601802926,649500,-25.758085419223697,30345.753381236667,18.153002358957714,0.0,11,13,0,2020-10-04T12:15:26,1601676874.350112,2020-10-03T01:14:34
1601802936,649500,-26.051451295781497,30000.0,17.84473954758665,0.0,55,13,0,2020-10-04T12:15:36,1601676884.193153,2020-10-03T01:14:44
1601802944,717500,-26.273707194216126,30000.0,17.591692522608618,0.0,102,13,0,2020-10-04T12:15:44,1601676893.159016,2020-10-03T01:14:53
1601802954,717500,-26.532314151295488,30000.0,17.32461149549876,0.0,145,13,0,2020-10-04T12:15:54,1601676901.618541,2020-10-03T01:15:01
1601802961,717500,-27.11457566034187,30000.0,17.028561171029335,0.0,189,13,0,2020-10-04T12:16:01,1601676909.03056,2020-10-03T01:15:09
1601802971,717500,-27.681846508011382,30000.0,16.685843301543127,0.0,223,13,0,2020-10-04T12:16:11,1601676917.7865849,2020-10-03T01:15:17
1601802983,733500,-28.6250578614701,30000.0,16.30180074940331,0.0,27,13,0,2020-10-04T12:16:23,1601676932.081305,2020-10-03T01:15:32
1601802990,733500,-29.24301852707447,30000.0,16.279646769687826,0.0,68,13,0,2020-10-04T12:16:30,1601676939.5525448,2020-10-03T01:15:39
1601802998,733500,-30.273900062212487,30000.0,15.973714025446755,0.0,101,13,0,2020-10-04T12:16:38,1601676947.237944,2020-10-03T01:15:47
1601803005,327500,-30.23308592484682,30000.0,16.01346853491594,0.0,132,13,0,2020-10-04T12:16:45,1601676954.515148,2020-10-03T01:15:54
1601803018,327500,-30.29622028570584,30000.0,15.95908756622344,0.0,189,13,0,2020-10-04T12:16:58,1601676967.226372,2020-10-03T01:16:07
1601803026,327500,-30.371471283861958,30000.0,15.889692817640007,0.0,215,13,0,2020-10-04T12:17:06,1601676975.429877,2020-10-03T01:16:15
1601802976,902500,-30.853586345961865,30000.0,15.526778711975005,0.0,234,13,0,2020-10-04T12:16:16,1601676990.030341,2020-10-03T01:16:30
1601802984,902500,-31.242592636375683,30000.0,15.3104662973644,0.0,16,13,0,2020-10-04T12:16:24,1601676996.7699928,2020-10-03T01:16:36
1601802991,902500,-31.628089823724963,30000.0,15.151112475929459,0.0,56,13,0,2020-10-04T12:16:31,1601677004.050509,2020-10-03T01:16:44
1601802998,902500,-32.11083581911678,30000.0,14.996140708468298,0.0,98,13,0,2020-10-04T12:16:38,1601677011.541668,2020-10-03T01:16:51
1601803006,498500,-32.49728582112291,30000.0,14.873442125745099,0.0,137,13,0,2020-10-04T12:16:46,1601677019.125052,2020-10-03T01:16:59
1601803013,498500,-32.61908737332085,30000.0,14.79627485816526,0.0,175,13,0,2020-10-04T12:16:53,1601677025.7635128,2020-10-03T01:17:05
1601803021,498500,-32.90573487426654,30000.0,14.613080173420286,0.0,214,13,0,2020-10-04T12:17:01,1601677033.581997,2020-10-03T01:17:13
1601803026,498500,-33.348936654455244,30000.0,14.462563973452635,0.0,250,13,0,2020-10-04T12:17:06,1601677039.319037,2020-10-03T01:17:19
1601802973,83500,-33.70700382664597,30000.0,14.37022271010842,0.0,34,13,0,2020-10-04T12:16:13,1601677047.5222878,2020-10-03T01:17:27
1601802980,83500,-33.679901731085465,30000.0,14.394712721763458,0.0,71,13,0,2020-10-04T12:16:20,1601677053.750757,2020-10-03T01:17:33
1601802987,83500,-33.90309521451991,30000.0,14.327409706535018,0.0,111,13,0,2020-10-04T12:16:27,1601677061.369792,2020-10-03T01:17:41
1601802995,83500,-34.04402566999197,30000.0,14.14895644142416,0.0,153,13,0,2020-10-04T12:16:35,1601677068.8080199,2020-10-03T01:17:48
1601803002,682500,-34.876531137060354,30000.0,13.924286450684288,0.0,194,13,0,2020-10-04T12:16:42,1601677076.675093,2020-10-03T01:17:56
1601803007,682500,-35.28082437037644,30000.0,13.773402244648151,0.0,232,13,0,2020-10-04T12:16:47,1601677082.449432,2020-10-03T01:18:02
1601803014,682500,-35.841347769319306,30000.0,13.624652591120384,0.0,17,13,0,2020-10-04T12:16:54,1601677089.822381,2020-10-03T01:18:09
1601803021,682500,-36.412070486945574,30000.0,13.481821310848364,0.0,52,13,0,2020-10-04T12:17:01,1601677096.585008,2020-10-03T01:18:16
1601803026,682500,-36.64386576841925,30000.0,13.375033651687094,0.0,89,13,0,2020-10-04T12:17:06,1601677103.312284,2020-10-03T01:18:23
1601803034,281500,-37.40811638075736,30000.0,13.211003269503037,0.0,122,13,0,2020-10-04T12:17:14,1601677108.1497169,2020-10-03T01:18:28
1601803041,281500,-37.81239816817358,30000.0,13.112418963178271,0.0,157,13,0,2020-10-04T12:17:21,1601677115.695045,2020-10-03T01:18:35
1601803046,281500,-37.97691610098279,30000.0,13.053868828505001,0.0,190,13,0,2020-10-04T12:17:26,1601677121.798796,2020-10-03T01:18:41
1601803053,281500,-38.44751223748024,30000.0,12.97885256664257,0.0,229,13,0,2020-10-04T12:17:33,1601677128.048573,2020-10-03T01:18:48
1601803058,281500,-39.07146278107393,30000.0,12.895755228108873,0.0,6,13,0,2020-10-04T12:17:38,1601677133.7119758,2020-10-03T01:18:53
1601803065,883500,-39.07337575509509,30000.0,12.824976224300222,0.0,46,13,0,2020-10-04T12:17:45,1601677141.2332928,2020-10-03T01:19:01
1601803070,883500,-39.1779516059788,30000.0,12.794328846819031,0.0,79,13,0,2020-10-04T12:17:50,1601677146.288177,2020-10-03T01:19:06
1601803077,883500,-39.405276128214766,30000.0,12.728843040696141,0.0,117,13,0,2020-10-04T12:17:57,1601677153.787864,2020-10-03T01:19:13
1601803082,883500,-39.52419882473441,30000.0,12.688773973646978,0.0,156,13,0,2020-10-04T12:18:02,1601677160.644381,2020-10-03T01:19:20
1601803089,883500,-39.789462821880804,30000.0,12.640304145819819,0.0,189,13,0,2020-10-04T12:18:09,1601677165.695852,2020-10-03T01:19:25
1601803094,489500,-39.777028589594536,30000.0,12.604358773552677,0.0,227,13,0,2020-10-04T12:18:14,1601677172.579936,2020-10-03T01:19:32
1601803101,489500,-39.69891606516758,30000.0,12.545166012999433,0.0,6,13,0,2020-10-04T12:18:21,1601677178.260093,2020-10-03T01:19:38
1601803109,489500,-39.715176228937686,30000.0,12.45999666927731,0.0,41,13,0,2020-10-04T12:18:29,1601677185.0730278,2020-10-03T01:19:45
1601803113,489500,-39.81720071844209,30000.0,12.414209321342227,0.0,74,13,0,2020-10-04T12:18:33,1601677190.243181,2020-10-03T01:19:50
1601803121,489500,-40.0,30000.0,12.32816149821231,0.0,110,13,0,2020-10-04T12:18:41,1601677197.139688,2020-10-03T01:19:57
1601803126,93500,-40.0,30000.0,12.279848619713,0.0,145,13,0,2020-10-04T12:18:46,1601677203.157624,2020-10-03T01:20:03
1601803133,93500,-40.0,30000.0,12.198730856242554,0.0,177,13,0,2020-10-04T12:18:53,1601677209.155912,2020-10-03T01:20:09
1601803138,93500,-40.0,30000.0,12.152512513836372,0.0,211,13,0,2020-10-04T12:18:58,1601677215.134264,2020-10-03T01:20:15
1601803146,93500,-40.0,30000.0,12.049647319284583,0.0,249,13,0,2020-10-04T12:19:06,1601677222.711941,2020-10-03T01:20:22
1601803151,93500,-40.0,30000.0,11.986537939564794,0.0,28,13,0,2020-10-04T12:19:11,1601677227.7500648,2020-10-03T01:20:27
1601803157,696500,-40.0,30000.0,11.910754359989069,0.0,64,13,0,2020-10-04T12:19:17,1601677234.9113998,2020-10-03T01:20:34
1601803162,696500,-40.0,30000.0,11.852940583415574,0.0,99,13,0,2020-10-04T12:19:22,1601677240.194069,2020-10-03T01:20:40
1601803170,696500,-40.0,30000.0,11.762420215666786,0.0,137,13,0,2020-10-04T12:19:30,1601677247.482501,2020-10-03T01:20:47
1601803175,696500,-40.0,30000.0,11.697553541266537,0.0,172,13,0,2020-10-04T12:19:35,1601677252.9297,2020-10-03T01:20:52
1601803182,696500,-40.0,30000.0,11.613939804951173,0.0,209,13,0,2020-10-04T12:19:42,1601677260.3502328,2020-10-03T01:21:00
1601803188,302500,-40.0,30000.0,11.530914112188938,0.0,244,13,0,2020-10-04T12:19:48,1601677265.3329408,2020-10-03T01:21:05
1601803195,302500,-40.0,30000.0,11.440739726010172,0.0,26,13,0,2020-10-04T12:19:55,1601677272.765717,2020-10-03T01:21:12
1601803200,302500,-40.0,30000.0,11.386860277985962,0.0,61,13,0,2020-10-04T12:20:00,1601677277.9048169,2020-10-03T01:21:17
1601803208,302500,-40.0,30000.0,11.289113355436918,0.0,98,13,0,2020-10-04T12:20:08,1601677285.405753,2020-10-03T01:21:25
1601803213,302500,-40.0,30000.0,11.22842563643874,0.0,133,13,0,2020-10-04T12:20:13,1601677290.9386759,2020-10-03T01:21:30
1601803219,910500,-40.0,30000.0,11.161998550221641,0.0,171,13,0,2020-10-04T12:20:19,1601677298.279356,2020-10-03T01:21:38
1601803225,910500,-40.0,30000.0,11.105408873212804,0.0,204,13,0,2020-10-04T12:20:25,1601677303.6704838,2020-10-03T01:21:43
1601803232,910500,-40.0,30000.0,11.022439087993645,0.0,241,13,0,2020-10-04T12:20:32,1601677310.176353,2020-10-03T01:21:50
1601803237,910500,-40.0,30000.0,10.981312974190175,0.0,18,13,0,2020-10-04T12:20:37,1601677316.231304,2020-10-03T01:21:56
1601803245,518500,-40.0,30000.0,10.896449149709971,0.0,58,13,0,2020-10-04T12:20:45,1601677323.5983648,2020-10-03T01:22:03
1601803250,518500,-40.0,30000.0,10.843310795730309,0.0,93,13,0,2020-10-04T12:20:50,1601677329.0153039,2020-10-03T01:22:09
1601803258,518500,-40.0,30000.0,10.75994482790542,0.0,130,13,0,2020-10-04T12:20:58,1601677336.797961,2020-10-03T01:22:16
1601803263,518500,-40.0,30000.0,10.729339916834878,0.0,162,13,0,2020-10-04T12:21:03,1601677342.229136,2020-10-03T01:22:22
1601803271,518500,-40.0,30000.0,10.662449514854199,0.0,202,13,0,2020-10-04T12:21:11,1601677349.8217008,2020-10-03T01:22:29
1601803276,125500,-40.0,30000.0,10.619444339309647,0.0,239,13,0,2020-10-04T12:21:16,1601677355.15336,2020-10-03T01:22:35
1601803283,125500,-40.0,30000.0,10.567298021899303,0.0,20,13,0,2020-10-04T12:21:23,1601677362.496284,2020-10-03T01:22:42
1601803289,125500,-40.0,30000.0,10.522985165500257,0.0,57,13,0,2020-10-04T12:21:29,1601677368.093772,2020-10-03T01:22:48
1601803296,125500,-40.0,30000.0,10.467992056601116,0.0,95,13,0,2020-10-04T12:21:36,1601677375.5423238,2020-10-03T01:22:55
1601803302,125500,-40.0,30000.0,10.43098073197085,0.0,130,13,0,2020-10-04T12:21:42,1601677380.883597,2020-10-03T01:23:00
1601803308,732500,-40.0,30000.0,10.374578052173785,0.0,167,13,0,2020-10-04T12:21:48,1601677387.274853,2020-10-03T01:23:07
1601803313,732500,-40.0,30000.0,10.349791632882196,0.0,202,13,0,2020-10-04T12:21:53,1601677393.77616,2020-10-03T01:23:13
1601803321,732500,-40.0,30000.0,10.294809892357318,0.0,238,13,0,2020-10-04T12:22:01,1601677400.2734249,2020-10-03T01:23:20
1601803326,732500,-40.0,30000.0,10.263995311010271,0.0,17,13,0,2020-10-04T12:22:06,1601677406.199565,2020-10-03T01:23:26
1601803333,732500,-40.0,30000.0,10.209017951758904,0.0,54,13,0,2020-10-04T12:22:13,1601677413.084512,2020-10-03T01:23:33
1601803338,339500,-40.0,30000.0,10.169729622058549,0.0,87,13,0,2020-10-04T12:22:18,1601677418.3202639,2020-10-03T01:23:38
1601803346,339500,-40.0,30000.0,10.115174977192536,0.0,126,13,0,2020-10-04T12:22:26,1601677425.857708,2020-10-03T01:23:45
1601803351,339500,-40.0,30000.0,10.085716526136157,0.0,163,13,0,2020-10-04T12:22:31,1601677431.4040768,2020-10-03T01:23:51
1601803358,339500,-40.0,30000.0,10.051032207957935,0.0,203,13,0,2020-10-04T12:22:38,1601677439.2033088,2020-10-03T01:23:59
1601803364,339500,-40.0,30000.0,10.013621050469999,0.0,238,13,0,2020-10-04T12:22:44,1601677444.231273,2020-10-03T01:24:04
1601803121,323500,-40.0,30000.0,9.957268650808313,0.0,23,13,0,2020-10-04T12:18:41,1601677451.6625118,2020-10-03T01:24:11
1601803127,323500,-40.0,30000.0,9.916515333264416,0.0,58,13,0,2020-10-04T12:18:47,1601677457.231076,2020-10-03T01:24:17
1601803134,323500,-40.0,30000.0,9.864392765512603,0.0,91,13,0,2020-10-04T12:18:54,1601677464.385957,2020-10-03T01:24:24
1601803141,323500,-40.0,30000.0,9.819540313410757,0.0,132,13,0,2020-10-04T12:19:01,1601677471.7808318,2020-10-03T01:24:31
1601803147,994000,-40.0,30000.0,9.786118379560643,0.0,168,13,0,2020-10-04T12:19:07,1601677478.6418,2020-10-03T01:24:38
1601803153,993500,-40.0,30000.0,9.743849553310687,0.0,205,13,0,2020-10-04T12:19:13,1601677485.3405368,2020-10-03T01:24:45
1601803159,993500,-40.0,30000.0,9.704966895120515,0.0,238,13,0,2020-10-04T12:19:19,1601677491.162904,2020-10-03T01:24:51
1601803167,993500,-40.0,30000.0,9.650999855580016,0.0,21,13,0,2020-10-04T12:19:27,1601677498.428644,2020-10-03T01:24:58
1601803174,993500,-40.0,30000.0,9.601066875088051,0.0,63,13,0,2020-10-04T12:19:34,1601677506.240048,2020-10-03T01:25:06
1601803179,602500,-40.0,30000.0,9.55726869194317,0.0,98,13,0,2020-10-04T12:19:39,1601677512.179956,2020-10-03T01:25:12
1601803187,602500,-40.0,30000.0,9.500299383992884,0.0,135,13,0,2020-10-04T12:19:47,1601677518.569685,2020-10-03T01:25:18
1601803194,602500,-40.0,30000.0,9.467962747347642,0.0,170,13,0,2020-10-04T12:19:54,1601677524.525897,2020-10-03T01:25:24
1601803199,602500,-40.0,30000.0,9.445737811741553,0.0,208,13,0,2020-10-04T12:19:59,1601677531.461369,2020-10-03T01:25:31
1601803207,602500,-40.0,30000.0,9.400350527507793,0.0,246,13,0,2020-10-04T12:20:07,1601677537.3378558,2020-10-03T01:25:37
1601803214,212500,-40.0,30000.0,9.357557963083353,0.0,19,13,0,2020-10-04T12:20:14,1601677544.961149,2020-10-03T01:25:44
1601803219,212500,-40.0,30000.0,9.32556521744965,0.0,54,13,0,2020-10-04T12:20:19,1601677550.199852,2020-10-03T01:25:50
1601803225,212500,-40.0,30000.0,9.298311866243344,0.0,93,13,0,2020-10-04T12:20:25,1601677558.393337,2020-10-03T01:25:58
1601803232,212500,-39.970874886021896,30000.0,9.258130148178317,0.0,128,13,0,2020-10-04T12:20:32,1601677564.124512,2020-10-03T01:26:04
1601803239,212500,-39.972469015006844,30000.0,9.227894288604816,0.0,167,13,0,2020-10-04T12:20:39,1601677571.151788,2020-10-03T01:26:11
1601802987,258500,-40.0,30000.0,9.186228201604601,0.0,205,13,0,2020-10-04T12:16:27,1601677577.121213,2020-10-03T01:26:17
1601802994,258500,-39.91093561556279,30000.0,9.148663649482634,0.0,223,13,0,2020-10-04T12:16:34,1601677585.170389,2020-10-03T01:26:25
1601803001,258500,-39.75853665120155,30000.0,9.114974923717067,0.0,4,13,0,2020-10-04T12:16:41,1601677591.255789,2020-10-03T01:26:31
1601803009,258500,-39.91731213560668,30000.0,9.073174449672486,0.0,42,13,0,2020-10-04T12:16:49,1601677599.283813,2020-10-03T01:26:39
1601803013,865500,-39.93994877808982,30000.0,9.039034432426266,0.0,78,13,0,2020-10-04T12:16:53,1601677605.4943168,2020-10-03T01:26:45
1601803021,865500,-39.84589508513998,30000.0,9.003476074143512,0.0,114,13,0,2020-10-04T12:17:01,1601677612.910117,2020-10-03T01:26:52
1601803028,865500,-39.94313703713406,30000.0,8.963365935843637,0.0,152,13,0,2020-10-04T12:17:08,1601677619.886265,2020-10-03T01:26:59
1601803036,865500,-39.98235261407915,30000.0,8.925101715404846,0.0,192,13,0,2020-10-04T12:17:16,1601677627.593941,2020-10-03T01:27:07
1601803041,865500,-39.904240269027284,30000.0,8.9005253084317,0.0,226,13,0,2020-10-04T12:17:21,1601677633.299232,2020-10-03T01:27:13
1601803050,474500,-39.87363296419462,30000.0,8.848254678744944,0.0,6,13,0,2020-10-04T12:17:30,1601677641.153028,2020-10-03T01:27:21
1601803055,474500,-39.84111269132982,30000.0,8.836316187891482,0.0,42,13,0,2020-10-04T12:17:35,1601677647.274077,2020-10-03T01:27:27
1601803062,474500,-39.87108235498563,30000.0,8.79247135597289,0.0,85,13,0,2020-10-04T12:17:42,1601677656.561364,2020-10-03T01:27:36
1601803070,474500,-39.787868689633044,30000.0,8.752398144804765,0.0,120,13,0,2020-10-04T12:17:50,1601677662.138016,2020-10-03T01:27:42
1601803078,82500,-39.8914872266203,30000.0,8.717763320109226,0.0,157,13,0,2020-10-04T12:17:58,1601677669.732789,2020-10-03T01:27:49
1601803082,82500,-39.93771699669121,30000.0,8.700139183182223,0.0,192,13,0,2020-10-04T12:18:02,1601677674.6320488,2020-10-03T01:27:54
1601803092,82500,-39.928471044589244,30000.0,8.65410081777836,0.0,234,13,0,2020-10-04T12:18:12,1601677684.408056,2020-10-03T01:28:04
1601803097,82500,-39.85131513114893,30000.0,8.639633928821578,0.0,15,13,0,2020-10-04T12:18:17,1601677689.2333848,2020-10-03T01:28:09
315964830,203500,-39.74195766870123,30000.0,8.603102040760717,0.0,59,13,0,1980-01-06T03:00:30,1601677697.9841049,2020-10-03T01:28:17
315964836,203500,-39.590514897799224,30000.0,8.584411938707479,0.0,96,13,0,1980-01-06T03:00:36,1601677703.889276,2020-10-03T01:28:23
315964845,203500,-39.429825866725515,30000.0,8.560108682926556,0.0,140,13,0,1980-01-06T03:00:45,1601677713.3092089,2020-10-03T01:28:33
315964850,203500,-39.30261351232036,30000.0,8.542757330881683,0.0,175,13,0,1980-01-06T03:00:50,1601677718.261117,2020-10-03T01:28:38
315964858,811500,-39.105258649422375,30000.0,8.51632113300546,0.0,221,13,0,1980-01-06T03:00:58,1601677727.716636,2020-10-03T01:28:47
315964863,811500,-39.00578398152275,30000.0,8.49037893475192,0.0,2,13,0,1980-01-06T03:01:03,1601677732.9276688,2020-10-03T01:28:52
315964873,811500,-38.8900488920897,30000.0,8.458424511253465,0.0,46,13,0,1980-01-06T03:01:13,1601677741.175197,2020-10-03T01:29:01
315964878,811500,-38.90822218051035,30000.0,8.439180556734645,0.0,83,13,0,1980-01-06T03:01:18,1601677747.053325,2020-10-03T01:29:07
315964887,811500,-38.89738197382676,30000.0,8.397988335494357,0.0,129,13,0,1980-01-06T03:01:27,1601677756.713997,2020-10-03T01:29:16
315964902,422500,-38.8221381500377,30000.0,8.332813660050663,0.0,207,13,0,1980-01-06T03:01:42,1601677770.973724,2020-10-03T01:29:30
315964907,422500,-38.87378857826661,30000.0,8.315494160580878,0.0,244,13,0,1980-01-06T03:01:47,1601677776.1742558,2020-10-03T01:29:36
315964916,422500,-38.95477128838966,30000.0,8.274525989341349,0.0,32,13,0,1980-01-06T03:01:56,1601677785.403204,2020-10-03T01:29:45
315964921,33500,-38.91619291988043,30000.0,8.262155064687033,0.0,67,13,0,1980-01-06T03:02:01,1601677790.178125,2020-10-03T01:29:50
315964930,33500,-39.05902844893878,30000.0,8.224777676601933,0.0,110,13,0,1980-01-06T03:02:10,1601677799.717593,2020-10-03T01:29:59
315964935,33500,-39.054564842109514,30000.0,8.204242238991608,0.0,147,13,0,1980-01-06T03:02:15,1601677804.823969,2020-10-03T01:30:04
315964945,33500,-39.06253556843403,30000.0,8.164153501153253,0.0,187,13,0,1980-01-06T03:02:25,1601677813.8859398,2020-10-03T01:30:13
315964949,642000,-39.116098830903866,30000.0,8.146978496236995,0.0,224,13,0,1980-01-06T03:02:29,1601677819.229089,2020-10-03T01:30:19
315964958,641500,-39.13459090216266,30000.0,8.117644964502073,0.0,11,13,0,1980-01-06T03:02:38,1601677828.8965678,2020-10-03T01:30:28
315964963,641500,-39.0953749533968,30000.0,8.100161582488035,0.0,46,13,0,1980-01-06T03:02:43,1601677833.9871879,2020-10-03T01:30:33
315964973,641500,-39.00163920129196,30000.0,8.064296979929354,0.0,88,13,0,1980-01-06T03:02:53,1601677842.714228,2020-10-03T01:30:42
315964978,641500,-38.96210436481867,30000.0,8.056919401546168,0.0,123,13,0,1980-01-06T03:02:58,1601677848.7484078,2020-10-03T01:30:48
315964987,248500,-38.91172930592072,30000.0,8.023570032615506,0.0,167,13,0,1980-01-06T03:03:07,1601677858.18504,2020-10-03T01:30:58
315964992,248500,-38.87570155651692,30000.0,8.011319463744139,0.0,202,13,0,1980-01-06T03:03:12,1601677863.109608,2020-10-03T01:31:03
315965002,248500,-38.91300462421766,30000.0,7.972926379998729,0.0,246,13,0,1980-01-06T03:03:22,1601677872.363685,2020-10-03T01:31:12
315965006,248500,-38.859760069847106,30000.0,7.959665605635551,0.0,25,13,0,1980-01-06T03:03:26,1601677877.2559528,2020-10-03T01:31:17
315965015,857500,-39.029377342253795,30000.0,7.934099413780115,0.0,71,13,0,1980-01-06T03:03:35,1601677886.7157168,2020-10-03T01:31:26
315965020,857500,-39.13108378549366,30000.0,7.919778101692817,0.0,108,13,0,1980-01-06T03:03:40,1601677891.862649,2020-10-03T01:31:31
