time_s,time_us,o2_conc,seq,srcSystem,srcComponent,time_gregorian
1601800311,131000,18.766551971435547,44,13,0,2020-10-04T11:31:51
1601800312,131000,18.401336669921875,48,13,0,2020-10-04T11:31:52
1601800313,131000,18.921070098876953,53,13,0,2020-10-04T11:31:53
1601800314,131000,18.921070098876953,58,13,0,2020-10-04T11:31:54
1601800315,131000,18.921070098876953,62,13,0,2020-10-04T11:31:55
1601800316,131000,18.56989860534668,67,13,0,2020-10-04T11:31:56
1601800317,131000,18.471569061279297,72,13,0,2020-10-04T11:31:57
1601800318,131000,18.921070098876953,76,13,0,2020-10-04T11:31:58
1601800319,131000,18.921070098876953,81,13,0,2020-10-04T11:31:59
1601800320,131000,18.62608528137207,86,13,0,2020-10-04T11:32:00
1601800321,131000,18.68227195739746,90,13,0,2020-10-04T11:32:01
1601800322,131000,18.345149993896484,95,13,0,2020-10-04T11:32:02
1601800323,131000,18.921070098876953,100,13,0,2020-10-04T11:32:03
1601800323,755000,18.935115814208984,104,13,0,2020-10-04T11:32:03
1601800324,755000,18.373241424560547,109,13,0,2020-10-04T11:32:04
1601800325,755000,18.61203956604004,114,13,0,2020-10-04T11:32:05
1601800326,755000,18.654176712036133,118,13,0,2020-10-04T11:32:06
1601800327,755000,18.935115814208984,123,13,0,2020-10-04T11:32:07
1601800328,755000,18.935115814208984,128,13,0,2020-10-04T11:32:08
1601800329,755000,18.513710021972656,132,13,0,2020-10-04T11:32:09
1601800330,755000,18.640132904052734,137,13,0,2020-10-04T11:32:10
1601800331,755000,18.935115814208984,142,13,0,2020-10-04T11:32:11
1601800332,755000,18.96320915222168,146,13,0,2020-10-04T11:32:12
1601800333,755000,18.72441291809082,151,13,0,2020-10-04T11:32:13
1601800334,755000,18.28896141052246,156,13,0,2020-10-04T11:32:14
1601800335,755000,18.949161529541016,160,13,0,2020-10-04T11:32:15
1601800336,755000,18.949161529541016,165,13,0,2020-10-04T11:32:16
1601800337,755000,18.949161529541016,170,13,0,2020-10-04T11:32:17
1601800338,755000,18.62608528137207,174,13,0,2020-10-04T11:32:18
1601800339,755000,18.738460540771484,179,13,0,2020-10-04T11:32:19
1601800340,755000,18.935115814208984,184,13,0,2020-10-04T11:32:20
1601800341,755000,18.949161529541016,188,13,0,2020-10-04T11:32:21
1601800342,755000,18.72441291809082,193,13,0,2020-10-04T11:32:22
1601800343,755000,18.66822624206543,198,13,0,2020-10-04T11:32:23
1601800344,755000,18.640132904052734,202,13,0,2020-10-04T11:32:24
1601800345,755000,18.949161529541016,207,13,0,2020-10-04T11:32:25
1601800346,755000,18.96320915222168,212,13,0,2020-10-04T11:32:26
1601800347,755000,18.68227195739746,216,13,0,2020-10-04T11:32:27
1601800348,755000,18.61203956604004,221,13,0,2020-10-04T11:32:28
1601800349,755000,18.97725486755371,226,13,0,2020-10-04T11:32:29
1601800350,755000,18.96320915222168,230,13,0,2020-10-04T11:32:30
1601800351,755000,18.96320915222168,235,13,0,2020-10-04T11:32:31
1601800352,755000,18.597991943359375,240,13,0,2020-10-04T11:32:32
1601800353,379000,18.8367862701416,244,13,0,2020-10-04T11:32:33
1601800354,379000,18.97725486755371,249,13,0,2020-10-04T11:32:34
1601800355,379000,18.97725486755371,254,13,0,2020-10-04T11:32:35
1601800356,379000,18.696317672729492,2,13,0,2020-10-04T11:32:36
1601800357,379000,18.696317672729492,7,13,0,2020-10-04T11:32:37
1601800358,379000,18.991300582885742,12,13,0,2020-10-04T11:32:38
1601800359,379000,18.991300582885742,16,13,0,2020-10-04T11:32:39
1601800360,379000,19.00535011291504,21,13,0,2020-10-04T11:32:40
1601800361,379000,18.72441291809082,26,13,0,2020-10-04T11:32:41
1601800362,379000,18.654176712036133,30,13,0,2020-10-04T11:32:42
1601800363,379000,18.991300582885742,35,13,0,2020-10-04T11:32:43
1601800364,379000,18.991300582885742,40,13,0,2020-10-04T11:32:44
1601800365,379000,18.991300582885742,44,13,0,2020-10-04T11:32:45
1601800366,379000,18.82274055480957,49,13,0,2020-10-04T11:32:46
1601800367,379000,18.991300582885742,54,13,0,2020-10-04T11:32:47
1601800368,379000,19.00535011291504,58,13,0,2020-10-04T11:32:48
1601800369,379000,19.00535011291504,63,13,0,2020-10-04T11:32:49
1601800370,379000,18.61203956604004,68,13,0,2020-10-04T11:32:50
1601800371,379000,18.86488151550293,72,13,0,2020-10-04T11:32:51
1601800372,379000,19.00535011291504,77,13,0,2020-10-04T11:32:52
1601800373,379000,19.01939582824707,82,13,0,2020-10-04T11:32:53
1601800374,379000,18.794645309448242,86,13,0,2020-10-04T11:32:54
1601800375,379000,18.696317672729492,91,13,0,2020-10-04T11:32:55
1601800376,379000,19.00535011291504,96,13,0,2020-10-04T11:32:56
1601800377,379000,19.00535011291504,100,13,0,2020-10-04T11:32:57
1601800378,379000,19.00535011291504,105,13,0,2020-10-04T11:32:58
1601800379,379000,18.794645309448242,110,13,0,2020-10-04T11:32:59
1601800380,379000,18.597991943359375,114,13,0,2020-10-04T11:33:00
1601800381,379000,19.00535011291504,119,13,0,2020-10-04T11:33:01
1601800382,379000,19.01939582824707,124,13,0,2020-10-04T11:33:02
1601800383,379000,18.66822624206543,128,13,0,2020-10-04T11:33:03
1601800384,4000,18.850833892822266,133,13,0,2020-10-04T11:33:04
1601800385,4000,19.033443450927734,138,13,0,2020-10-04T11:33:05
1601800386,4000,19.01939582824707,142,13,0,2020-10-04T11:33:06
1601800387,4000,19.01939582824707,147,13,0,2020-10-04T11:33:07
1601800388,4000,18.72441291809082,152,13,0,2020-10-04T11:33:08
1601800389,4000,18.8367862701416,156,13,0,2020-10-04T11:33:09
1601800390,4000,19.033443450927734,161,13,0,2020-10-04T11:33:10
1601800391,4000,19.033443450927734,166,13,0,2020-10-04T11:33:11
1601800392,4000,18.780601501464844,170,13,0,2020-10-04T11:33:12
1601800393,4000,18.738460540771484,175,13,0,2020-10-04T11:33:13
1601800394,4000,19.01939582824707,180,13,0,2020-10-04T11:33:14
1601800395,4000,19.033443450927734,184,13,0,2020-10-04T11:33:15
1601800396,4000,19.075584411621094,189,13,0,2020-10-04T11:33:16
1601800397,4000,18.82274055480957,194,13,0,2020-10-04T11:33:17
1601800398,4000,18.766551971435547,198,13,0,2020-10-04T11:33:18
1601800399,4000,19.047489166259766,203,13,0,2020-10-04T11:33:19
1601800400,4000,19.047489166259766,208,13,0,2020-10-04T11:33:20
1601800401,4000,19.047489166259766,212,13,0,2020-10-04T11:33:21
1601800402,4000,18.72441291809082,217,13,0,2020-10-04T11:33:22
1601800403,4000,18.86488151550293,222,13,0,2020-10-04T11:33:23
1601800404,4000,19.047489166259766,226,13,0,2020-10-04T11:33:24
1601800405,4000,19.06153678894043,231,13,0,2020-10-04T11:33:25
1601800406,4000,18.71036720275879,236,13,0,2020-10-04T11:33:26
1601800407,4000,18.850833892822266,240,13,0,2020-10-04T11:33:27
1601800408,4000,19.047489166259766,245,13,0,2020-10-04T11:33:28
1601800409,4000,19.033443450927734,250,13,0,2020-10-04T11:33:29
1601800410,4000,19.06153678894043,254,13,0,2020-10-04T11:33:30
1601800411,4000,18.780601501464844,3,13,0,2020-10-04T11:33:31
1601800412,4000,18.696317672729492,8,13,0,2020-10-04T11:33:32
1601800413,4000,19.06153678894043,12,13,0,2020-10-04T11:33:33
1601800414,4000,19.06153678894043,17,13,0,2020-10-04T11:33:34
1601800414,627000,18.75250816345215,22,13,0,2020-10-04T11:33:34
1601800415,627000,19.117725372314453,26,13,0,2020-10-04T11:33:35
1601800416,627000,19.047489166259766,31,13,0,2020-10-04T11:33:36
1601800417,627000,19.06153678894043,36,13,0,2020-10-04T11:33:37
1601800418,627000,19.06153678894043,40,13,0,2020-10-04T11:33:38
1601800419,627000,18.71036720275879,45,13,0,2020-10-04T11:33:39
1601800420,627000,18.850833892822266,50,13,0,2020-10-04T11:33:40
1601800421,627000,19.075584411621094,54,13,0,2020-10-04T11:33:41
1601800422,627000,19.06153678894043,59,13,0,2020-10-04T11:33:42
1601800423,627000,18.794645309448242,64,13,0,2020-10-04T11:33:43
1601800424,627000,18.921070098876953,68,13,0,2020-10-04T11:33:44
1601800425,627000,19.075584411621094,73,13,0,2020-10-04T11:33:45
1601800426,627000,19.075584411621094,78,13,0,2020-10-04T11:33:46
1601800427,627000,19.089630126953125,82,13,0,2020-10-04T11:33:47
1601800428,627000,19.047489166259766,87,13,0,2020-10-04T11:33:48
1601800429,627000,18.87892723083496,92,13,0,2020-10-04T11:33:49
1601800430,627000,19.075584411621094,96,13,0,2020-10-04T11:33:50
1601800431,627000,19.089630126953125,101,13,0,2020-10-04T11:33:51
1601800432,627000,18.75250816345215,106,13,0,2020-10-04T11:33:52
1601800433,627000,18.935115814208984,110,13,0,2020-10-04T11:33:53
1601800434,627000,18.82274055480957,115,13,0,2020-10-04T11:33:54
1601800435,627000,19.075584411621094,120,13,0,2020-10-04T11:33:55
1601800436,627000,19.075584411621094,124,13,0,2020-10-04T11:33:56
1601800437,627000,18.935115814208984,129,13,0,2020-10-04T11:33:57
1601800438,627000,18.62608528137207,134,13,0,2020-10-04T11:33:58
1601800439,627000,19.089630126953125,138,13,0,2020-10-04T11:33:59
1601800440,627000,19.089630126953125,143,13,0,2020-10-04T11:34:00
1601800441,627000,19.10367774963379,148,13,0,2020-10-04T11:34:01
1601800442,627000,18.892976760864258,152,13,0,2020-10-04T11:34:02
1601800443,627000,18.907020568847656,157,13,0,2020-10-04T11:34:03
1601800444,627000,19.117725372314453,162,13,0,2020-10-04T11:34:04
1601800445,247000,19.117725372314453,166,13,0,2020-10-04T11:34:05
1601800446,247000,19.01939582824707,171,13,0,2020-10-04T11:34:06
1601800447,247000,19.00535011291504,176,13,0,2020-10-04T11:34:07
1601800448,247000,19.117725372314453,180,13,0,2020-10-04T11:34:08
1601800449,247000,19.10367774963379,185,13,0,2020-10-04T11:34:09
1601800450,247000,19.10367774963379,190,13,0,2020-10-04T11:34:10
1601800451,247000,18.808692932128906,194,13,0,2020-10-04T11:34:11
1601800452,247000,18.780601501464844,199,13,0,2020-10-04T11:34:12
1601800453,247000,19.10367774963379,204,13,0,2020-10-04T11:34:13
1601800454,247000,19.13176918029785,208,13,0,2020-10-04T11:34:14
1601800455,247000,18.62608528137207,213,13,0,2020-10-04T11:34:15
1601800456,247000,18.71036720275879,218,13,0,2020-10-04T11:34:16
1601800457,247000,19.10367774963379,222,13,0,2020-10-04T11:34:17
1601800458,247000,19.117725372314453,227,13,0,2020-10-04T11:34:18
1601800459,247000,19.117725372314453,232,13,0,2020-10-04T11:34:19
1601800460,247000,18.794645309448242,236,13,0,2020-10-04T11:34:20
1601800461,247000,18.62608528137207,241,13,0,2020-10-04T11:34:21
1601800462,247000,19.117725372314453,246,13,0,2020-10-04T11:34:22
1601800463,247000,19.13176918029785,250,13,0,2020-10-04T11:34:23
1601800464,247000,18.808692932128906,255,13,0,2020-10-04T11:34:24
1601800465,247000,18.86488151550293,4,13,0,2020-10-04T11:34:25
1601800466,247000,19.13176918029785,8,13,0,2020-10-04T11:34:26
1601800467,247000,19.117725372314453,13,13,0,2020-10-04T11:34:27
1601800468,247000,19.117725372314453,18,13,0,2020-10-04T11:34:28
1601800469,247000,18.75250816345215,22,13,0,2020-10-04T11:34:29
1601800470,247000,18.82274055480957,27,13,0,2020-10-04T11:34:30
1601800471,247000,19.117725372314453,32,13,0,2020-10-04T11:34:31
1601800472,247000,19.117725372314453,36,13,0,2020-10-04T11:34:32
1601800473,247000,18.654176712036133,41,13,0,2020-10-04T11:34:33
1601800474,247000,18.75250816345215,46,13,0,2020-10-04T11:34:34
1601800475,247000,19.117725372314453,50,13,0,2020-10-04T11:34:35
1601800475,869000,19.13176918029785,55,13,0,2020-10-04T11:34:35
1601800476,869000,19.117725372314453,60,13,0,2020-10-04T11:34:36
1601800477,869000,18.780601501464844,64,13,0,2020-10-04T11:34:37
1601800478,869000,18.766551971435547,69,13,0,2020-10-04T11:34:38
1601800479,869000,19.13176918029785,74,13,0,2020-10-04T11:34:39
1601800480,869000,19.14581871032715,78,13,0,2020-10-04T11:34:40
1601800481,869000,18.738460540771484,83,13,0,2020-10-04T11:34:41
1601800482,869000,18.87892723083496,88,13,0,2020-10-04T11:34:42
1601800483,869000,19.13176918029785,92,13,0,2020-10-04T11:34:43
1601800484,869000,19.117725372314453,97,13,0,2020-10-04T11:34:44
1601800485,869000,19.14581871032715,102,13,0,2020-10-04T11:34:45
1601800486,869000,18.8367862701416,106,13,0,2020-10-04T11:34:46
1601800487,869000,19.14581871032715,111,13,0,2020-10-04T11:34:47
1601800488,869000,19.14581871032715,116,13,0,2020-10-04T11:34:48
1601800489,869000,19.14581871032715,120,13,0,2020-10-04T11:34:49
1601800490,869000,18.850833892822266,125,13,0,2020-10-04T11:34:50
1601800491,869000,18.808692932128906,130,13,0,2020-10-04T11:34:51
1601800492,869000,19.159862518310547,134,13,0,2020-10-04T11:34:52
1601800493,869000,19.14581871032715,139,13,0,2020-10-04T11:34:53
1601800494,869000,18.86488151550293,144,13,0,2020-10-04T11:34:54
1601800495,869000,18.8367862701416,148,13,0,2020-10-04T11:34:55
1601800496,869000,19.159862518310547,153,13,0,2020-10-04T11:34:56
1601800497,869000,19.159862518310547,158,13,0,2020-10-04T11:34:57
1601800498,869000,19.173912048339844,162,13,0,2020-10-04T11:34:58
1601800499,869000,18.794645309448242,167,13,0,2020-10-04T11:34:59
1601800500,869000,18.794645309448242,172,13,0,2020-10-04T11:35:00
1601800501,869000,19.159862518310547,176,13,0,2020-10-04T11:35:01
1601800502,869000,19.173912048339844,181,13,0,2020-10-04T11:35:02
1601800503,869000,18.68227195739746,186,13,0,2020-10-04T11:35:03
1601800504,869000,19.06153678894043,190,13,0,2020-10-04T11:35:04
1601800505,869000,19.159862518310547,195,13,0,2020-10-04T11:35:05
1601800506,491000,19.173912048339844,200,13,0,2020-10-04T11:35:06
1601800507,491000,18.82274055480957,204,13,0,2020-10-04T11:35:07
1601800508,491000,18.87892723083496,209,13,0,2020-10-04T11:35:08
1601800509,491000,18.738460540771484,214,13,0,2020-10-04T11:35:09
1601800510,491000,19.187957763671875,218,13,0,2020-10-04T11:35:10
1601800511,491000,19.187957763671875,223,13,0,2020-10-04T11:35:11
1601800512,491000,18.794645309448242,228,13,0,2020-10-04T11:35:12
1601800513,491000,18.82274055480957,232,13,0,2020-10-04T11:35:13
1601800514,491000,19.173912048339844,237,13,0,2020-10-04T11:35:14
1601800515,491000,19.173912048339844,242,13,0,2020-10-04T11:35:15
1601800516,491000,19.187957763671875,246,13,0,2020-10-04T11:35:16
1601800517,491000,18.794645309448242,251,13,0,2020-10-04T11:35:17
1601800518,491000,19.00535011291504,0,13,0,2020-10-04T11:35:18
1601800519,491000,19.20200538635254,4,13,0,2020-10-04T11:35:19
1601800520,491000,19.173912048339844,9,13,0,2020-10-04T11:35:20
1601800521,491000,19.187957763671875,14,13,0,2020-10-04T11:35:21
1601800522,491000,18.850833892822266,18,13,0,2020-10-04T11:35:22
1601800523,491000,18.991300582885742,23,13,0,2020-10-04T11:35:23
1601800524,491000,19.173912048339844,28,13,0,2020-10-04T11:35:24
1601800525,491000,19.173912048339844,32,13,0,2020-10-04T11:35:25
1601800526,491000,18.696317672729492,37,13,0,2020-10-04T11:35:26
1601800527,491000,18.780601501464844,42,13,0,2020-10-04T11:35:27
1601800528,491000,19.187957763671875,46,13,0,2020-10-04T11:35:28
1601800529,491000,19.187957763671875,51,13,0,2020-10-04T11:35:29
1601800530,491000,19.187957763671875,56,13,0,2020-10-04T11:35:30
1601800531,491000,18.75250816345215,60,13,0,2020-10-04T11:35:31
1601800532,491000,18.949161529541016,65,13,0,2020-10-04T11:35:32
1601800533,491000,19.20200538635254,70,13,0,2020-10-04T11:35:33
1601800534,491000,19.216053009033203,74,13,0,2020-10-04T11:35:34
1601800535,491000,18.892976760864258,79,13,0,2020-10-04T11:35:35
1601800536,491000,18.794645309448242,84,13,0,2020-10-04T11:35:36
1601800537,113000,19.20200538635254,88,13,0,2020-10-04T11:35:37
1601800538,113000,19.20200538635254,93,13,0,2020-10-04T11:35:38
1601800539,113000,18.892976760864258,98,13,0,2020-10-04T11:35:39
1601800540,113000,18.738460540771484,102,13,0,2020-10-04T11:35:40
1601800541,113000,18.991300582885742,107,13,0,2020-10-04T11:35:41
1601800542,113000,19.216053009033203,112,13,0,2020-10-04T11:35:42
1601800543,113000,19.20200538635254,116,13,0,2020-10-04T11:35:43
1601800544,113000,18.935115814208984,121,13,0,2020-10-04T11:35:44
1601800545,113000,18.892976760864258,126,13,0,2020-10-04T11:35:45
1601800546,113000,19.216053009033203,130,13,0,2020-10-04T11:35:46
1601800547,113000,19.216053009033203,135,13,0,2020-10-04T11:35:47
1601800548,113000,18.935115814208984,140,13,0,2020-10-04T11:35:48
1601800549,113000,19.033443450927734,144,13,0,2020-10-04T11:35:49
1601800550,113000,19.230098724365234,149,13,0,2020-10-04T11:35:50
1601800551,113000,19.216053009033203,154,13,0,2020-10-04T11:35:51
1601800552,113000,19.216053009033203,158,13,0,2020-10-04T11:35:52
1601800553,113000,18.935115814208984,163,13,0,2020-10-04T11:35:53
1601800554,113000,18.97725486755371,168,13,0,2020-10-04T11:35:54
1601800555,113000,19.216053009033203,172,13,0,2020-10-04T11:35:55
1601800556,113000,19.216053009033203,177,13,0,2020-10-04T11:35:56
1601800557,113000,19.047489166259766,182,13,0,2020-10-04T11:35:57
1601800558,113000,18.66822624206543,186,13,0,2020-10-04T11:35:58
1601800559,113000,19.216053009033203,191,13,0,2020-10-04T11:35:59
1601800560,113000,19.230098724365234,196,13,0,2020-10-04T11:36:00
1601800561,113000,19.216053009033203,200,13,0,2020-10-04T11:36:01
1601800562,113000,19.075584411621094,205,13,0,2020-10-04T11:36:02
1601800563,113000,19.258193969726562,210,13,0,2020-10-04T11:36:03
1601800564,113000,19.230098724365234,214,13,0,2020-10-04T11:36:04
1601800565,113000,19.230098724365234,219,13,0,2020-10-04T11:36:05
1601800566,113000,18.907020568847656,224,13,0,2020-10-04T11:36:06
1601800567,113000,18.87892723083496,228,13,0,2020-10-04T11:36:07
1601800567,736000,19.230098724365234,233,13,0,2020-10-04T11:36:07
1601800568,736000,19.230098724365234,238,13,0,2020-10-04T11:36:08
1601800569,736000,19.2441463470459,242,13,0,2020-10-04T11:36:09
1601800570,736000,18.921070098876953,247,13,0,2020-10-04T11:36:10
1601800571,736000,18.97725486755371,252,13,0,2020-10-04T11:36:11
1601800572,736000,19.230098724365234,0,13,0,2020-10-04T11:36:12
1601800573,736000,19.230098724365234,5,13,0,2020-10-04T11:36:13
1601800574,736000,18.82274055480957,10,13,0,2020-10-04T11:36:14
1601800575,736000,18.97725486755371,14,13,0,2020-10-04T11:36:15
1601800576,736000,19.230098724365234,19,13,0,2020-10-04T11:36:16
1601800577,736000,19.2441463470459,24,13,0,2020-10-04T11:36:17
1601800578,736000,19.2441463470459,28,13,0,2020-10-04T11:36:18
1601800579,736000,18.738460540771484,33,13,0,2020-10-04T11:36:19
1601800580,736000,19.00535011291504,38,13,0,2020-10-04T11:36:20
1601800581,736000,19.230098724365234,42,13,0,2020-10-04T11:36:21
1601800582,736000,19.2441463470459,47,13,0,2020-10-04T11:36:22
1601800583,736000,19.075584411621094,52,13,0,2020-10-04T11:36:23
1601800584,736000,18.86488151550293,56,13,0,2020-10-04T11:36:24
1601800585,736000,18.654176712036133,61,13,0,2020-10-04T11:36:25
1601800586,736000,19.2441463470459,66,13,0,2020-10-04T11:36:26
1601800587,736000,19.230098724365234,70,13,0,2020-10-04T11:36:27
1601800588,736000,18.8367862701416,75,13,0,2020-10-04T11:36:28
1601800589,736000,18.907020568847656,80,13,0,2020-10-04T11:36:29
1601800590,736000,19.258193969726562,84,13,0,2020-10-04T11:36:30
1601800591,736000,19.230098724365234,89,13,0,2020-10-04T11:36:31
1601800592,736000,18.8367862701416,94,13,0,2020-10-04T11:36:32
1601800593,736000,18.892976760864258,98,13,0,2020-10-04T11:36:33
1601800594,736000,18.949161529541016,103,13,0,2020-10-04T11:36:34
1601800595,736000,19.230098724365234,108,13,0,2020-10-04T11:36:35
1601800596,736000,19.230098724365234,112,13,0,2020-10-04T11:36:36
1601800597,736000,18.892976760864258,117,13,0,2020-10-04T11:36:37
1601800598,358000,18.75250816345215,122,13,0,2020-10-04T11:36:38
1601800599,358000,19.27223777770996,126,13,0,2020-10-04T11:36:39
1601800600,358000,19.230098724365234,131,13,0,2020-10-04T11:36:40
1601800601,358000,18.738460540771484,136,13,0,2020-10-04T11:36:41
1601800602,358000,18.696317672729492,140,13,0,2020-10-04T11:36:42
