time_s,time_us,current,voltage,seq,srcSystem,srcComponent,time_gregorian
0,0,5.605193857299268e-45,9.287734755323207e-39,59,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.290540154848785e-39,68,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.293345554374364e-39,77,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.296150953899942e-39,86,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.29895635342552e-39,95,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.301761752951098e-39,104,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.304567152476677e-39,113,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.307372552002255e-39,122,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.310177951527833e-39,131,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.312983351053412e-39,140,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.31578875057899e-39,149,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.318594150104568e-39,158,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.321399549630146e-39,167,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.324204949155725e-39,176,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.327010348681303e-39,185,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.329815748206881e-39,194,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.33262114773246e-39,203,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.335426547258038e-39,212,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.338231946783616e-39,221,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.341037346309194e-39,230,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.343842745834773e-39,239,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.346648145360351e-39,248,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.349453544885929e-39,1,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.352258944411508e-39,10,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.355064343937086e-39,19,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.357869743462664e-39,28,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.360756418299173e-39,37,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.362160519360427e-39,46,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.364965918886005e-39,55,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.367771318411583e-39,64,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.370576717937162e-39,73,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.37338211746274e-39,82,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.376187516988318e-39,91,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.378992916513896e-39,100,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.381798316039475e-39,109,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.384603715565053e-39,118,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.387409115090631e-39,127,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.39021451461621e-39,136,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.393019914141788e-39,145,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.395825313667366e-39,154,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.398630713192944e-39,163,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.401436112718523e-39,172,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.404241512244101e-39,181,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.407046911769679e-39,190,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.409852311295257e-39,199,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.412657710820836e-39,208,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.415463110346414e-39,217,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.418268509871992e-39,226,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.42107390939757e-39,235,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.423879308923149e-39,244,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.426684708448727e-39,253,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.429490107974305e-39,6,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.432295507499884e-39,15,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.435100907025462e-39,24,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.43790630655104e-39,33,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.440711706076619e-39,42,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.443517105602197e-39,51,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.446322505127775e-39,60,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.449127904653353e-39,69,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.451933304178932e-39,78,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.45473870370451e-39,87,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.457544103230088e-39,96,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.460349502755667e-39,105,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.463154902281245e-39,114,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.465960301806823e-39,123,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.468765701332401e-39,132,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.47157110085798e-39,141,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.474376500383558e-39,150,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.477181899909136e-39,159,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.479987299434715e-39,168,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.482792698960293e-39,177,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.485598098485871e-39,186,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.48840349801145e-39,195,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.491208897537028e-39,204,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.494014297062606e-39,213,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.496819696588184e-39,222,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.499625096113763e-39,231,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.502430495639341e-39,240,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.505235895164919e-39,249,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.508041294690497e-39,2,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.510846694216076e-39,11,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.513652093741654e-39,20,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.516457493267232e-39,29,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.51926289279281e-39,38,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.522068292318389e-39,47,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.524873691843967e-39,56,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.527679091369545e-39,65,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.530484490895124e-39,74,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.533289890420702e-39,83,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.53609528994628e-39,92,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.538900689471859e-39,101,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.541706088997437e-39,110,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.544511488523015e-39,119,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.547316888048593e-39,128,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.550122287574172e-39,137,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.55292768709975e-39,146,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.555733086625328e-39,155,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.558538486150907e-39,164,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.561343885676485e-39,173,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.564149285202063e-39,182,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.566954684727641e-39,191,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.56976008425322e-39,200,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.572565483778798e-39,209,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.575370883304376e-39,218,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.578176282829955e-39,227,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.580981682355533e-39,236,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.583787081881111e-39,245,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.58659248140669e-39,254,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.589397880932268e-39,7,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.592203280457846e-39,16,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.595008679983424e-39,25,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.597814079509003e-39,34,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.600619479034581e-39,43,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.603424878560159e-39,52,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.606230278085737e-39,61,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.609035677611316e-39,70,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.611841077136894e-39,79,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.614646476662472e-39,88,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.61745187618805e-39,97,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.620257275713629e-39,106,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.623062675239207e-39,115,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.625868074764785e-39,124,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.628673474290364e-39,133,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.631478873815942e-39,142,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.63428427334152e-39,151,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.637089672867098e-39,160,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.639895072392677e-39,169,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.642700471918255e-39,178,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.645505871443833e-39,187,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.648311270969412e-39,196,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.65111667049499e-39,205,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.653922070020568e-39,214,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.656727469546146e-39,223,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.659532869071725e-39,232,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.662338268597303e-39,241,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.665143668122881e-39,250,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.66794906764846e-39,3,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.670754467174038e-39,12,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.673559866699616e-39,21,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.676365266225194e-39,30,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.679170665750773e-39,39,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.681976065276351e-39,48,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.684781464801929e-39,57,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.687586864327508e-39,66,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.690392263853086e-39,75,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.693197663378664e-39,84,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.696003062904242e-39,93,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.698808462429821e-39,102,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.701613861955399e-39,111,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.704419261480977e-39,120,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.707224661006556e-39,129,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.710030060532134e-39,138,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.712835460057712e-39,147,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.71564085958329e-39,156,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.718446259108869e-39,165,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.721251658634447e-39,174,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.724057058160025e-39,183,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.726862457685604e-39,192,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.729667857211182e-39,201,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.73247325673676e-39,210,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.735278656262338e-39,219,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.738084055787917e-39,228,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.740889455313495e-39,237,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.743694854839073e-39,246,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.746500254364652e-39,255,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.74930565389023e-39,8,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.752111053415808e-39,17,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.754916452941386e-39,26,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.757721852466965e-39,35,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.760527251992543e-39,44,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.763332651518121e-39,53,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.7661380510437e-39,62,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.768943450569278e-39,71,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.771748850094856e-39,80,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.774554249620434e-39,89,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.777359649146013e-39,98,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.780165048671591e-39,107,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.782970448197169e-39,116,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.785775847722748e-39,125,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.788581247248326e-39,134,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.791386646773904e-39,143,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.794192046299482e-39,152,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.79699744582506e-39,161,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.799802845350639e-39,170,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.802608244876217e-39,179,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.805413644401796e-39,188,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.808219043927374e-39,197,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.811024443452952e-39,206,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.81382984297853e-39,215,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.816635242504109e-39,224,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.819440642029687e-39,233,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.822246041555265e-39,242,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.825051441080843e-39,251,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.827856840606422e-39,4,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.830662240132e-39,13,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.833467639657578e-39,22,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.836273039183157e-39,31,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.839078438708735e-39,40,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.841883838234313e-39,49,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.844689237759891e-39,58,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.84749463728547e-39,67,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.850300036811048e-39,76,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.853105436336626e-39,85,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.855910835862205e-39,94,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.858716235387783e-39,103,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.861521634913361e-39,112,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.86432703443894e-39,121,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.867132433964518e-39,130,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.869937833490096e-39,139,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.872743233015674e-39,148,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.875548632541253e-39,157,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.878354032066831e-39,166,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.881159431592409e-39,175,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.883964831117987e-39,184,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.886770230643566e-39,193,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.889575630169144e-39,202,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.892381029694722e-39,211,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.8951864292203e-39,220,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.897991828745879e-39,229,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.900797228271457e-39,238,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.903602627797035e-39,247,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.906408027322614e-39,0,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.909213426848192e-39,9,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.91201882637377e-39,18,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.914824225899349e-39,27,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.917629625424927e-39,36,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.920435024950505e-39,45,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.923240424476083e-39,54,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.926045824001662e-39,63,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.92885122352724e-39,72,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.931656623052818e-39,81,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.934462022578397e-39,90,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.937267422103975e-39,99,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.940072821629553e-39,108,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.942878221155131e-39,117,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.94568362068071e-39,126,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.948489020206288e-39,135,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.951294419731866e-39,144,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.954099819257445e-39,153,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.956905218783023e-39,162,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.959710618308601e-39,171,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.96251601783418e-39,180,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.965321417359758e-39,189,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.968126816885336e-39,198,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.970932216410914e-39,207,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.973737615936493e-39,216,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.976543015462071e-39,225,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.979348414987649e-39,234,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.982153814513227e-39,243,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.984959214038806e-39,252,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.987764613564384e-39,5,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.990570013089962e-39,14,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.99337541261554e-39,23,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.996180812141119e-39,32,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,9.998986211666697e-39,41,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0001791611192275e-38,50,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0004597010717854e-38,59,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0007402410243432e-38,68,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.001020780976901e-38,77,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0013013209294589e-38,86,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0015818608820167e-38,95,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0018624008345745e-38,104,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0021429407871323e-38,113,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0024234807396902e-38,122,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.002704020692248e-38,131,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0029845606448058e-38,140,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0032651005973636e-38,149,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0035456405499215e-38,158,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0038261805024793e-38,167,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0041067204550371e-38,176,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.004387260407595e-38,185,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0046678003601528e-38,194,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0049483403127106e-38,203,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0052288802652684e-38,212,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0055094202178263e-38,221,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0057899601703841e-38,230,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0060705001229419e-38,239,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0063510400754998e-38,248,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0066315800280576e-38,1,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0069121199806154e-38,10,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0071926599331732e-38,19,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0074731998857311e-38,28,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0077537398382889e-38,37,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0080342797908467e-38,46,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0083148197434046e-38,55,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0085953596959624e-38,64,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0088758996485202e-38,73,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.009156439601078e-38,82,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0094369795536359e-38,91,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0097175195061937e-38,100,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0099980594587515e-38,109,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0102785994113094e-38,118,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0105591393638672e-38,127,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.010839679316425e-38,136,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0111202192689828e-38,145,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0114007592215407e-38,154,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0116812991740985e-38,163,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0119618391266563e-38,172,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0122423790792142e-38,181,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.012522919031772e-38,190,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0128034589843298e-38,199,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0130839989368876e-38,208,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0133645388894455e-38,217,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0136450788420033e-38,226,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0139256187945611e-38,235,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.014206158747119e-38,244,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0144866986996768e-38,253,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0147672386522346e-38,6,21,0,1970-01-01T03:00:00
0,0,5.605193857299268e-45,1.0150477786047924e-38,15,21,0,1970-01-01T03:00:00
