time_s,time_us,bme_last_error,bme_error_counter,adc_last_error,adc_error_counter,resets_count,reset_cause,seq,srcSystem,srcComponent,time_gregorian
1601813557,796500,0,0,0,0,1,2,31,13,0,2020-10-04T15:12:37
1601813560,796500,0,0,0,0,1,2,45,13,0,2020-10-04T15:12:40
1601813563,796500,0,0,0,0,1,2,59,13,0,2020-10-04T15:12:43
1601813566,796500,0,0,0,0,1,2,73,13,0,2020-10-04T15:12:46
1601813569,796500,0,0,0,0,1,2,87,13,0,2020-10-04T15:12:49
1601813572,796500,0,0,0,0,1,2,101,13,0,2020-10-04T15:12:52
1601813575,796500,0,0,0,0,1,2,115,13,0,2020-10-04T15:12:55
1601813578,796500,0,0,0,0,1,2,129,13,0,2020-10-04T15:12:58
1601813581,920500,0,0,0,0,1,2,143,13,0,2020-10-04T15:13:01
1601813584,920500,0,0,0,0,1,2,157,13,0,2020-10-04T15:13:04
1601813587,920500,0,0,0,0,1,2,171,13,0,2020-10-04T15:13:07
1601813590,920500,0,0,0,0,1,2,185,13,0,2020-10-04T15:13:10
1601813593,920500,0,0,0,0,1,2,199,13,0,2020-10-04T15:13:13
1601813596,920500,0,0,0,0,1,2,213,13,0,2020-10-04T15:13:16
1601813599,920500,0,0,0,0,1,2,227,13,0,2020-10-04T15:13:19
1601813602,920500,0,0,0,0,1,2,241,13,0,2020-10-04T15:13:22
1601813605,920500,0,0,0,0,1,2,255,13,0,2020-10-04T15:13:25
1601813608,920500,0,0,0,0,1,2,13,13,0,2020-10-04T15:13:28
1601813611,920500,0,0,0,0,1,2,27,13,0,2020-10-04T15:13:31
1601813615,33500,0,0,0,0,1,2,41,13,0,2020-10-04T15:13:35
1601813618,33500,0,0,0,0,1,2,55,13,0,2020-10-04T15:13:38
1601813621,33500,0,0,0,0,1,2,69,13,0,2020-10-04T15:13:41
1601813624,33500,0,0,0,0,1,2,83,13,0,2020-10-04T15:13:44
1601813627,33500,0,0,0,0,1,2,97,13,0,2020-10-04T15:13:47
1601813630,33500,0,0,0,0,1,2,111,13,0,2020-10-04T15:13:50
1601813633,33500,0,0,0,0,1,2,125,13,0,2020-10-04T15:13:53
1601813636,33500,0,0,0,0,1,2,139,13,0,2020-10-04T15:13:56
1601813639,33500,0,0,0,0,1,2,153,13,0,2020-10-04T15:13:59
1601813642,33500,0,0,0,0,1,2,167,13,0,2020-10-04T15:14:02
1601813645,154500,0,0,0,0,1,2,181,13,0,2020-10-04T15:14:05
1601813648,154500,0,0,0,0,1,2,195,13,0,2020-10-04T15:14:08
1601813651,154500,0,0,0,0,1,2,209,13,0,2020-10-04T15:14:11
1601813654,154500,0,0,0,0,1,2,223,13,0,2020-10-04T15:14:14
1601813657,154500,0,0,0,0,1,2,237,13,0,2020-10-04T15:14:17
1601813660,154500,0,0,0,0,1,2,251,13,0,2020-10-04T15:14:20
1601813663,154500,0,0,0,0,1,2,9,13,0,2020-10-04T15:14:23
1601813666,154500,0,0,0,0,1,2,23,13,0,2020-10-04T15:14:26
1601813669,154500,0,0,0,0,1,2,37,13,0,2020-10-04T15:14:29
1601813672,154500,0,0,0,0,1,2,51,13,0,2020-10-04T15:14:32
1601813675,280500,0,0,0,0,1,2,65,13,0,2020-10-04T15:14:35
1601813678,280500,0,0,0,0,1,2,79,13,0,2020-10-04T15:14:38
1601813681,280500,0,0,0,0,1,2,93,13,0,2020-10-04T15:14:41
1601813684,280500,0,0,0,0,1,2,107,13,0,2020-10-04T15:14:44
1601813687,280500,0,0,0,0,1,2,121,13,0,2020-10-04T15:14:47
1601813690,280500,0,0,0,0,1,2,135,13,0,2020-10-04T15:14:50
1601813693,280500,0,0,0,0,1,2,149,13,0,2020-10-04T15:14:53
1601813696,280500,0,0,0,0,1,2,163,13,0,2020-10-04T15:14:56
1601813699,280500,0,0,0,0,1,2,177,13,0,2020-10-04T15:14:59
1601813702,280500,0,0,0,0,1,2,191,13,0,2020-10-04T15:15:02
1601813705,280500,0,0,0,0,1,2,205,13,0,2020-10-04T15:15:05
1601813708,402500,0,0,0,0,1,2,219,13,0,2020-10-04T15:15:08
1601813711,402500,0,0,0,0,1,2,233,13,0,2020-10-04T15:15:11
1601813714,402500,0,0,0,0,1,2,247,13,0,2020-10-04T15:15:14
1601813717,402500,0,0,0,0,1,2,5,13,0,2020-10-04T15:15:17
1601813720,402500,0,0,0,0,1,2,19,13,0,2020-10-04T15:15:20
1601813723,402500,0,0,0,0,1,2,33,13,0,2020-10-04T15:15:23
1601813726,402500,0,0,0,0,1,2,47,13,0,2020-10-04T15:15:26
1601813729,402500,0,0,0,0,1,2,61,13,0,2020-10-04T15:15:29
1601813732,402500,0,0,0,0,1,2,75,13,0,2020-10-04T15:15:32
1601813735,402500,0,0,0,0,1,2,89,13,0,2020-10-04T15:15:35
1601813738,533500,0,0,0,0,1,2,103,13,0,2020-10-04T15:15:38
1601813741,533500,0,0,0,0,1,2,117,13,0,2020-10-04T15:15:41
1601813744,533500,0,0,0,0,1,2,131,13,0,2020-10-04T15:15:44
1601813747,533500,0,0,0,0,1,2,145,13,0,2020-10-04T15:15:47
1601813750,533500,0,0,0,0,1,2,159,13,0,2020-10-04T15:15:50
1601813753,533500,0,0,0,0,1,2,173,13,0,2020-10-04T15:15:53
1601813756,533500,0,0,0,0,1,2,187,13,0,2020-10-04T15:15:56
1601813759,533500,0,0,0,0,1,2,201,13,0,2020-10-04T15:15:59
1601813762,533500,0,0,0,0,1,2,215,13,0,2020-10-04T15:16:02
1601813765,533500,0,0,0,0,1,2,229,13,0,2020-10-04T15:16:05
1601813768,651500,0,0,0,0,1,2,243,13,0,2020-10-04T15:16:08
1601813771,651500,0,0,0,0,1,2,1,13,0,2020-10-04T15:16:11
1601813774,651500,0,0,0,0,1,2,15,13,0,2020-10-04T15:16:14
1601813777,651500,0,0,0,0,1,2,29,13,0,2020-10-04T15:16:17
1601813780,651500,0,0,0,0,1,2,43,13,0,2020-10-04T15:16:20
1601813783,651500,0,0,0,0,1,2,57,13,0,2020-10-04T15:16:23
1601813786,651500,0,0,0,0,1,2,71,13,0,2020-10-04T15:16:26
1601813789,651500,0,0,0,0,1,2,85,13,0,2020-10-04T15:16:29
1601813792,651500,0,0,0,0,1,2,99,13,0,2020-10-04T15:16:32
1601813795,651500,0,0,0,0,1,2,113,13,0,2020-10-04T15:16:35
1601813798,773500,0,0,0,0,1,2,127,13,0,2020-10-04T15:16:38
1601813801,773500,0,0,0,0,1,2,141,13,0,2020-10-04T15:16:41
1601813804,773500,0,0,0,0,1,2,155,13,0,2020-10-04T15:16:44
1601813807,773500,0,0,0,0,1,2,169,13,0,2020-10-04T15:16:47
1601813810,773500,0,0,0,0,1,2,183,13,0,2020-10-04T15:16:50
1601813813,773500,0,0,0,0,1,2,197,13,0,2020-10-04T15:16:53
1601813816,773500,0,0,0,0,1,2,211,13,0,2020-10-04T15:16:56
1601813819,773500,0,0,0,0,1,2,225,13,0,2020-10-04T15:16:59
1601813822,773500,0,0,0,0,1,2,239,13,0,2020-10-04T15:17:02
1601813825,773500,0,0,0,0,1,2,253,13,0,2020-10-04T15:17:05
1601813828,773500,0,0,0,0,1,2,11,13,0,2020-10-04T15:17:08
1601813831,901500,0,0,0,0,1,2,25,13,0,2020-10-04T15:17:11
1601813834,901500,0,0,0,0,1,2,39,13,0,2020-10-04T15:17:14
1601813837,901500,0,0,0,0,1,2,53,13,0,2020-10-04T15:17:17
1601813840,901500,0,0,0,0,1,2,67,13,0,2020-10-04T15:17:20
1601813843,901500,0,0,0,0,1,2,81,13,0,2020-10-04T15:17:23
1601813846,901500,0,0,0,0,1,2,95,13,0,2020-10-04T15:17:26
1601813849,901500,0,0,0,0,1,2,109,13,0,2020-10-04T15:17:29
1601813852,901500,0,0,0,0,1,2,123,13,0,2020-10-04T15:17:32
1601813855,901500,0,0,0,0,1,2,137,13,0,2020-10-04T15:17:35
1601813858,901500,0,0,0,0,1,2,151,13,0,2020-10-04T15:17:38
1601813862,30500,0,0,0,0,1,2,165,13,0,2020-10-04T15:17:42
1601813865,30500,0,0,0,0,1,2,179,13,0,2020-10-04T15:17:45
1601813868,30500,0,0,0,0,1,2,193,13,0,2020-10-04T15:17:48
1601813871,30500,0,0,0,0,1,2,207,13,0,2020-10-04T15:17:51
1601813874,30500,0,0,0,0,1,2,221,13,0,2020-10-04T15:17:54
1601813877,30500,0,0,0,0,1,2,235,13,0,2020-10-04T15:17:57
1601813880,30500,0,0,0,0,1,2,249,13,0,2020-10-04T15:18:00
1601813883,30500,0,0,0,0,1,2,7,13,0,2020-10-04T15:18:03
1601813886,30500,0,0,0,0,1,2,21,13,0,2020-10-04T15:18:06
1601813889,30500,0,0,0,0,1,2,35,13,0,2020-10-04T15:18:09
1601813892,157500,0,0,0,0,1,2,49,13,0,2020-10-04T15:18:12
1601813895,157500,0,0,0,0,1,2,63,13,0,2020-10-04T15:18:15
1601813898,157500,0,0,0,0,1,2,77,13,0,2020-10-04T15:18:18
1601813901,157500,0,0,0,0,1,2,91,13,0,2020-10-04T15:18:21
1601813904,157500,0,0,0,0,1,2,105,13,0,2020-10-04T15:18:24
1601813907,157500,0,0,0,0,1,2,119,13,0,2020-10-04T15:18:27
1601813910,157500,0,0,0,0,1,2,133,13,0,2020-10-04T15:18:30
1601813913,157500,0,0,0,0,1,2,147,13,0,2020-10-04T15:18:33
1601813916,157500,0,0,0,0,1,2,161,13,0,2020-10-04T15:18:36
1601813919,157500,0,0,0,0,1,2,175,13,0,2020-10-04T15:18:39
1601813922,157500,0,0,0,0,1,2,189,13,0,2020-10-04T15:18:42
1601813925,285500,0,0,0,0,1,2,203,13,0,2020-10-04T15:18:45
1601813928,285500,0,0,0,0,1,2,217,13,0,2020-10-04T15:18:48
1601813931,285500,0,0,0,0,1,2,231,13,0,2020-10-04T15:18:51
1601813934,285500,0,0,0,0,1,2,245,13,0,2020-10-04T15:18:54
1601813937,285500,0,0,0,0,1,2,3,13,0,2020-10-04T15:18:57
1601813940,285500,0,0,0,0,1,2,17,13,0,2020-10-04T15:19:00
1601813943,285500,0,0,0,0,1,2,31,13,0,2020-10-04T15:19:03
1601813946,285500,0,0,0,0,1,2,45,13,0,2020-10-04T15:19:06
1601813949,285500,0,0,0,0,1,2,59,13,0,2020-10-04T15:19:09
1601813952,285500,0,0,0,0,1,2,73,13,0,2020-10-04T15:19:12
1601813955,414500,0,0,0,0,1,2,87,13,0,2020-10-04T15:19:15
1601813958,414500,0,0,0,0,1,2,101,13,0,2020-10-04T15:19:18
1601813961,414500,0,0,0,0,1,2,115,13,0,2020-10-04T15:19:21
1601813964,414500,0,0,0,0,1,2,129,13,0,2020-10-04T15:19:24
1601813967,414500,0,0,0,0,1,2,143,13,0,2020-10-04T15:19:27
1601813970,414500,0,0,0,0,1,2,157,13,0,2020-10-04T15:19:30
1601813973,414500,0,0,0,0,1,2,171,13,0,2020-10-04T15:19:33
1601813976,414500,0,0,0,0,1,2,185,13,0,2020-10-04T15:19:36
1601813979,414500,0,0,0,0,1,2,199,13,0,2020-10-04T15:19:39
1601813982,414500,0,0,0,0,1,2,213,13,0,2020-10-04T15:19:42
1601813985,545500,0,0,0,0,1,2,227,13,0,2020-10-04T15:19:45
1601813988,545500,0,0,0,0,1,2,241,13,0,2020-10-04T15:19:48
1601813991,545500,0,0,0,0,1,2,255,13,0,2020-10-04T15:19:51
1601813994,545500,0,0,0,0,1,2,13,13,0,2020-10-04T15:19:54
1601813997,545500,0,0,0,0,1,2,27,13,0,2020-10-04T15:19:57
1601814000,545500,0,0,0,0,1,2,41,13,0,2020-10-04T15:20:00
1601814003,545500,0,0,0,0,1,2,55,13,0,2020-10-04T15:20:03
1601814006,545500,0,0,0,0,1,2,69,13,0,2020-10-04T15:20:06
1601814009,545500,0,0,0,0,1,2,83,13,0,2020-10-04T15:20:09
1601814012,545500,0,0,0,0,1,2,97,13,0,2020-10-04T15:20:12
1601814015,674500,0,0,0,0,1,2,111,13,0,2020-10-04T15:20:15
1601814018,674500,0,0,0,0,1,2,125,13,0,2020-10-04T15:20:18
1601814021,674500,0,0,0,0,1,2,139,13,0,2020-10-04T15:20:21
1601814024,674500,0,0,0,0,1,2,153,13,0,2020-10-04T15:20:24
1601814027,674500,0,0,0,0,1,2,167,13,0,2020-10-04T15:20:27
1601814030,674500,0,0,0,0,1,2,181,13,0,2020-10-04T15:20:30
1601814033,674500,0,0,0,0,1,2,195,13,0,2020-10-04T15:20:33
1601814036,674500,0,0,0,0,1,2,209,13,0,2020-10-04T15:20:36
1601814039,674500,0,0,0,0,1,2,223,13,0,2020-10-04T15:20:39
1601814042,674500,0,0,0,0,1,2,237,13,0,2020-10-04T15:20:42
1601814045,674500,0,0,0,0,1,2,251,13,0,2020-10-04T15:20:45
1601814048,805500,0,0,0,0,1,2,9,13,0,2020-10-04T15:20:48
1601814051,805500,0,0,0,0,1,2,23,13,0,2020-10-04T15:20:51
1601814054,805500,0,0,0,0,1,2,37,13,0,2020-10-04T15:20:54
1601814057,805500,0,0,0,0,1,2,51,13,0,2020-10-04T15:20:57
1601814060,805500,0,0,0,0,1,2,65,13,0,2020-10-04T15:21:00
1601814066,805500,0,0,0,0,1,2,93,13,0,2020-10-04T15:21:06
1601814069,805500,0,0,0,0,1,2,107,13,0,2020-10-04T15:21:09
1601814072,805500,0,0,0,0,1,2,121,13,0,2020-10-04T15:21:12
1601814075,805500,0,0,0,0,1,2,135,13,0,2020-10-04T15:21:15
1601814078,937500,0,0,0,0,1,2,149,13,0,2020-10-04T15:21:18
1601814081,937500,0,0,0,0,1,2,163,13,0,2020-10-04T15:21:21
1601814084,937500,0,0,0,0,1,2,177,13,0,2020-10-04T15:21:24
1601814087,937500,0,0,0,0,1,2,191,13,0,2020-10-04T15:21:27
1601814090,937500,0,0,0,0,1,2,205,13,0,2020-10-04T15:21:30
1601814093,937500,0,0,0,0,1,2,219,13,0,2020-10-04T15:21:33
1601814096,937500,0,0,0,0,1,2,233,13,0,2020-10-04T15:21:36
1601814099,937500,0,0,0,0,1,2,247,13,0,2020-10-04T15:21:39
1601814102,937500,0,0,0,0,1,2,5,13,0,2020-10-04T15:21:42
1601814105,937500,0,0,0,0,1,2,19,13,0,2020-10-04T15:21:45
1601814109,68500,0,0,0,0,1,2,33,13,0,2020-10-04T15:21:49
1601814112,68500,0,0,0,0,1,2,47,13,0,2020-10-04T15:21:52
1601814115,68500,0,0,0,0,1,2,61,13,0,2020-10-04T15:21:55
1601814118,68500,0,0,0,0,1,2,75,13,0,2020-10-04T15:21:58
1601814121,68500,0,0,0,0,1,2,89,13,0,2020-10-04T15:22:01
1601814124,68500,0,0,0,0,1,2,103,13,0,2020-10-04T15:22:04
1601814127,68500,0,0,0,0,1,2,117,13,0,2020-10-04T15:22:07
1601814130,68500,0,0,0,0,1,2,131,13,0,2020-10-04T15:22:10
1601814133,68500,0,0,0,0,1,2,145,13,0,2020-10-04T15:22:13
1601814136,68500,0,0,0,0,1,2,159,13,0,2020-10-04T15:22:16
1601814139,68500,0,0,0,0,1,2,173,13,0,2020-10-04T15:22:19
1601814142,201500,0,0,0,0,1,2,187,13,0,2020-10-04T15:22:22
1601814145,201500,0,0,0,0,1,2,201,13,0,2020-10-04T15:22:25
1601814148,201500,0,0,0,0,1,2,215,13,0,2020-10-04T15:22:28
1601814151,201500,0,0,0,0,1,2,229,13,0,2020-10-04T15:22:31
1601814154,201500,0,0,0,0,1,2,243,13,0,2020-10-04T15:22:34
1601814157,201500,0,0,0,0,1,2,1,13,0,2020-10-04T15:22:37
1601814160,201500,0,0,0,0,1,2,15,13,0,2020-10-04T15:22:40
1601814163,201500,0,0,0,0,1,2,29,13,0,2020-10-04T15:22:43
1601814166,201500,0,0,0,0,1,2,43,13,0,2020-10-04T15:22:46
1601814169,201500,0,0,0,0,1,2,57,13,0,2020-10-04T15:22:49
1601814172,332500,0,0,0,0,1,2,71,13,0,2020-10-04T15:22:52
1601814175,332500,0,0,0,0,1,2,85,13,0,2020-10-04T15:22:55
1601814178,332500,0,0,0,0,1,2,99,13,0,2020-10-04T15:22:58
1601814181,332500,0,0,0,0,1,2,113,13,0,2020-10-04T15:23:01
1601814184,332500,0,0,0,0,1,2,127,13,0,2020-10-04T15:23:04
1601814187,332500,0,0,0,0,1,2,141,13,0,2020-10-04T15:23:07
1601814190,332500,0,0,0,0,1,2,155,13,0,2020-10-04T15:23:10
1601814193,332500,0,0,0,0,1,2,169,13,0,2020-10-04T15:23:13
1601814196,332500,0,0,0,0,1,2,183,13,0,2020-10-04T15:23:16
1601814199,332500,0,0,0,0,1,2,197,13,0,2020-10-04T15:23:19
1601814202,464500,0,0,0,0,1,2,211,13,0,2020-10-04T15:23:22
1601814205,464500,0,0,0,0,1,2,225,13,0,2020-10-04T15:23:25
1601814208,464500,0,0,0,0,1,2,239,13,0,2020-10-04T15:23:28
1601814211,464500,0,0,0,0,1,2,253,13,0,2020-10-04T15:23:31
1601814214,464500,0,0,0,0,1,2,11,13,0,2020-10-04T15:23:34
1601814217,464500,0,0,0,0,1,2,25,13,0,2020-10-04T15:23:37
1601814220,464500,0,0,0,0,1,2,39,13,0,2020-10-04T15:23:40
1601814223,464500,0,0,0,0,1,2,53,13,0,2020-10-04T15:23:43
1601814226,464500,0,0,0,0,1,2,67,13,0,2020-10-04T15:23:46
1601814229,464500,0,0,0,0,1,2,81,13,0,2020-10-04T15:23:49
1601814232,464500,0,0,0,0,1,2,95,13,0,2020-10-04T15:23:52
1601814235,596500,0,0,0,0,1,2,109,13,0,2020-10-04T15:23:55
1601814238,596500,0,0,0,0,1,2,123,13,0,2020-10-04T15:23:58
1601814241,596500,0,0,0,0,1,2,137,13,0,2020-10-04T15:24:01
1601814244,596500,0,0,0,0,1,2,151,13,0,2020-10-04T15:24:04
1601814247,596500,0,0,0,0,1,2,165,13,0,2020-10-04T15:24:07
1601814250,596500,0,0,0,0,1,2,179,13,0,2020-10-04T15:24:10
1601814253,596500,0,0,0,0,1,2,193,13,0,2020-10-04T15:24:13
1601814256,596500,0,0,0,0,1,2,207,13,0,2020-10-04T15:24:16
1601814259,596500,0,0,0,0,1,2,221,13,0,2020-10-04T15:24:19
1601814262,596500,0,0,0,0,1,2,235,13,0,2020-10-04T15:24:22
1601814265,729500,0,0,0,0,1,2,249,13,0,2020-10-04T15:24:25
1601814268,729500,0,0,0,0,1,2,7,13,0,2020-10-04T15:24:28
1601814271,729500,0,0,0,0,1,2,21,13,0,2020-10-04T15:24:31
1601814274,729500,0,0,0,0,1,2,35,13,0,2020-10-04T15:24:34
1601814277,729500,0,0,0,0,1,2,49,13,0,2020-10-04T15:24:37
1601814280,729500,0,0,0,0,1,2,63,13,0,2020-10-04T15:24:40
1601814283,729500,0,0,0,0,1,2,77,13,0,2020-10-04T15:24:43
1601814286,729500,0,0,0,0,1,2,91,13,0,2020-10-04T15:24:46
1601814289,729500,0,0,0,0,1,2,105,13,0,2020-10-04T15:24:49
1601814292,729500,0,0,0,0,1,2,119,13,0,2020-10-04T15:24:52
1601814295,861500,0,0,0,0,1,2,133,13,0,2020-10-04T15:24:55
1601814298,861500,0,0,0,0,1,2,147,13,0,2020-10-04T15:24:58
1601814301,861500,0,0,0,0,1,2,161,13,0,2020-10-04T15:25:01
1601814304,861500,0,0,0,0,1,2,175,13,0,2020-10-04T15:25:04
1601814307,861500,0,0,0,0,1,2,189,13,0,2020-10-04T15:25:07
1601814310,861500,0,0,0,0,1,2,203,13,0,2020-10-04T15:25:10
1601814313,861500,0,0,0,0,1,2,217,13,0,2020-10-04T15:25:13
1601814316,861500,0,0,0,0,1,2,231,13,0,2020-10-04T15:25:16
1601814319,861500,0,0,0,0,1,2,245,13,0,2020-10-04T15:25:19
1601814322,861500,0,0,0,0,1,2,3,13,0,2020-10-04T15:25:22
1601814325,994500,0,0,0,0,1,2,17,13,0,2020-10-04T15:25:25
1601814328,994500,0,0,0,0,1,2,31,13,0,2020-10-04T15:25:28
1601814331,994500,0,0,0,0,1,2,45,13,0,2020-10-04T15:25:31
1601814334,994500,0,0,0,0,1,2,59,13,0,2020-10-04T15:25:34
1601814337,994500,0,0,0,0,1,2,73,13,0,2020-10-04T15:25:37
1601814340,994500,0,0,0,0,1,2,87,13,0,2020-10-04T15:25:40
1601814343,994500,0,0,0,0,1,2,101,13,0,2020-10-04T15:25:43
1601814346,994500,0,0,0,0,1,2,115,13,0,2020-10-04T15:25:46
1601814349,994500,0,0,0,0,1,2,129,13,0,2020-10-04T15:25:49
1601814352,994500,0,0,0,0,1,2,143,13,0,2020-10-04T15:25:52
1601814355,994500,0,0,0,0,1,2,157,13,0,2020-10-04T15:25:55
1601814359,127500,0,0,0,0,1,2,171,13,0,2020-10-04T15:25:59
1601814362,127500,0,0,0,0,1,2,185,13,0,2020-10-04T15:26:02
1601814365,127500,0,0,0,0,1,2,199,13,0,2020-10-04T15:26:05
1601814368,127500,0,0,0,0,1,2,213,13,0,2020-10-04T15:26:08
1601814371,127500,0,0,0,0,1,2,227,13,0,2020-10-04T15:26:11
1601814374,127500,0,0,0,0,1,2,241,13,0,2020-10-04T15:26:14
1601814377,127500,0,0,0,0,1,2,255,13,0,2020-10-04T15:26:17
1601814380,127500,0,0,0,0,1,2,13,13,0,2020-10-04T15:26:20
1601814383,127500,0,0,0,0,1,2,27,13,0,2020-10-04T15:26:23
1601814386,127500,0,0,0,0,1,2,41,13,0,2020-10-04T15:26:26
1601814389,261500,0,0,0,0,1,2,55,13,0,2020-10-04T15:26:29
1601814392,261500,0,0,0,0,1,2,69,13,0,2020-10-04T15:26:32
1601814395,261500,0,0,0,0,1,2,83,13,0,2020-10-04T15:26:35
1601814398,261500,0,0,0,0,1,2,97,13,0,2020-10-04T15:26:38
1601814401,261500,0,0,0,0,1,2,111,13,0,2020-10-04T15:26:41
1601814404,261500,0,0,0,0,1,2,125,13,0,2020-10-04T15:26:44
1601814407,261500,0,0,0,0,1,2,139,13,0,2020-10-04T15:26:47
1601814410,261500,0,0,0,0,1,2,153,13,0,2020-10-04T15:26:50
1601814413,261500,0,0,0,0,1,2,167,13,0,2020-10-04T15:26:53
1601814416,261500,0,0,0,0,1,2,181,13,0,2020-10-04T15:26:56
1601814419,395500,0,0,0,0,1,2,195,13,0,2020-10-04T15:26:59
1601814422,395500,0,0,0,0,1,2,209,13,0,2020-10-04T15:27:02
1601814425,395500,0,0,0,0,1,2,223,13,0,2020-10-04T15:27:05
1601814428,395500,0,0,0,0,1,2,237,13,0,2020-10-04T15:27:08
1601814431,395500,0,0,0,0,1,2,251,13,0,2020-10-04T15:27:11
1601814434,395500,0,0,0,0,1,2,9,13,0,2020-10-04T15:27:14
1601814437,395500,0,0,0,0,1,2,23,13,0,2020-10-04T15:27:17
1601814440,395500,0,0,0,0,1,2,37,13,0,2020-10-04T15:27:20
1601814443,395500,0,0,0,0,1,2,51,13,0,2020-10-04T15:27:23
1601814446,395500,0,0,0,0,1,2,65,13,0,2020-10-04T15:27:26
1601814449,395500,0,0,0,0,1,2,79,13,0,2020-10-04T15:27:29
1601814452,530500,0,0,0,0,1,2,93,13,0,2020-10-04T15:27:32
1601814455,530500,0,0,0,0,1,2,107,13,0,2020-10-04T15:27:35
1601814458,530500,0,0,0,0,1,2,121,13,0,2020-10-04T15:27:38
1601814461,530500,0,0,0,0,1,2,135,13,0,2020-10-04T15:27:41
1601814464,530500,0,0,0,0,1,2,149,13,0,2020-10-04T15:27:44
1601814467,530500,0,0,0,0,1,2,163,13,0,2020-10-04T15:27:47
1601814470,530500,0,0,0,0,1,2,177,13,0,2020-10-04T15:27:50
1601814473,530500,0,0,0,0,1,2,191,13,0,2020-10-04T15:27:53
1601814476,530500,0,0,0,0,1,2,205,13,0,2020-10-04T15:27:56
1601814479,530500,0,0,0,0,1,2,219,13,0,2020-10-04T15:27:59
1601814482,663500,0,0,0,0,1,2,233,13,0,2020-10-04T15:28:02
1601814485,663500,0,0,0,0,1,2,247,13,0,2020-10-04T15:28:05
1601814488,663500,0,0,0,0,1,2,5,13,0,2020-10-04T15:28:08
1601814491,663500,0,0,0,0,1,2,19,13,0,2020-10-04T15:28:11
1601814494,663500,0,0,0,0,1,2,33,13,0,2020-10-04T15:28:14
1601814497,663500,0,0,0,0,1,2,47,13,0,2020-10-04T15:28:17
1601814500,663500,0,0,0,0,1,2,61,13,0,2020-10-04T15:28:20
1601814503,663500,0,0,0,0,1,2,75,13,0,2020-10-04T15:28:23
1601814506,663500,0,0,0,0,1,2,89,13,0,2020-10-04T15:28:26
1601814509,663500,0,0,0,0,1,2,103,13,0,2020-10-04T15:28:29
1601814512,798500,0,0,0,0,1,2,117,13,0,2020-10-04T15:28:32
1601814515,798500,0,0,0,0,1,2,131,13,0,2020-10-04T15:28:35
1601814518,798500,0,0,0,0,1,2,145,13,0,2020-10-04T15:28:38
1601814521,798500,0,0,0,0,1,2,159,13,0,2020-10-04T15:28:41
1601814524,798500,0,0,0,0,1,2,173,13,0,2020-10-04T15:28:44
1601814527,798500,0,0,0,0,1,2,187,13,0,2020-10-04T15:28:47
1601814530,798500,0,0,0,0,1,2,201,13,0,2020-10-04T15:28:50
1601814533,798500,0,0,0,0,1,2,215,13,0,2020-10-04T15:28:53
1601814536,798500,0,0,0,0,1,2,229,13,0,2020-10-04T15:28:56
1601814539,798500,0,0,0,0,1,2,243,13,0,2020-10-04T15:28:59
1601814542,932500,0,0,0,0,1,2,1,13,0,2020-10-04T15:29:02
1601814545,932500,0,0,0,0,1,2,15,13,0,2020-10-04T15:29:05
1601814548,932500,0,0,0,0,1,2,29,13,0,2020-10-04T15:29:08
1601814551,932500,0,0,0,0,1,2,43,13,0,2020-10-04T15:29:11
1601814554,932500,0,0,0,0,1,2,57,13,0,2020-10-04T15:29:14
1601814557,932500,0,0,0,0,1,2,71,13,0,2020-10-04T15:29:17
1601814560,932500,0,0,0,0,1,2,85,13,0,2020-10-04T15:29:20
1601814563,932500,0,0,0,0,1,2,99,13,0,2020-10-04T15:29:23
1601814566,932500,0,0,0,0,1,2,113,13,0,2020-10-04T15:29:26
1601814569,932500,0,0,0,0,1,2,127,13,0,2020-10-04T15:29:29
1601814572,932500,0,0,0,0,1,2,141,13,0,2020-10-04T15:29:32
1601814576,66500,0,0,0,0,1,2,155,13,0,2020-10-04T15:29:36
1601814579,66500,0,0,0,0,1,2,169,13,0,2020-10-04T15:29:39
1601814582,66500,0,0,0,0,1,2,183,13,0,2020-10-04T15:29:42
1601814585,66500,0,0,0,0,1,2,197,13,0,2020-10-04T15:29:45
1601814588,66500,0,0,0,0,1,2,211,13,0,2020-10-04T15:29:48
1601814591,66500,0,0,0,0,1,2,225,13,0,2020-10-04T15:29:51
1601814594,66500,0,0,0,0,1,2,239,13,0,2020-10-04T15:29:54
1601814597,66500,0,0,0,0,1,2,253,13,0,2020-10-04T15:29:57
1601814600,66500,0,0,0,0,1,2,11,13,0,2020-10-04T15:30:00
1601814603,66500,0,0,0,0,1,2,25,13,0,2020-10-04T15:30:03
1601814606,202500,0,0,0,0,1,2,39,13,0,2020-10-04T15:30:06
1601814609,202500,0,0,0,0,1,2,53,13,0,2020-10-04T15:30:09
1601814612,202500,0,0,0,0,1,2,67,13,0,2020-10-04T15:30:12
1601814615,202500,0,0,0,0,1,2,81,13,0,2020-10-04T15:30:15
1601814618,202500,0,0,0,0,1,2,95,13,0,2020-10-04T15:30:18
1601814621,202500,0,0,0,0,1,2,109,13,0,2020-10-04T15:30:21
1601814624,202500,0,0,0,0,1,2,123,13,0,2020-10-04T15:30:24
1601814627,202500,0,0,0,0,1,2,137,13,0,2020-10-04T15:30:27
1601814630,202500,0,0,0,0,1,2,151,13,0,2020-10-04T15:30:30
1601814633,202500,0,0,0,0,1,2,165,13,0,2020-10-04T15:30:33
